region_code,aip_cycle,from_fix,to_fix,airway,route_id,route_code,leg_sequence
CN,2605,TESIG,DUBGO,A470,CN-2605-ZSNJ-ASSAD-01,ZSNJ-ASSAD-01,1
CN,2605,TESIG,DUBGO,A470,CN-2605-ZSNJ-TAMOT-01,ZSNJ-TAMOT-01,1
CN,2605,TESIG,MAGOG,A470,CN-2605-ZSNJ-MAGOG-01,ZSNJ-MAGOG-01,1
CN,2605,TESIG,MAGOG,A470,CN-2605-ZSNJ-VHHH-01,ZSNJ-VHHH-01,1
CN,2605,TESIG,MAGOG,A470,CN-2605-ZSNJ-VMMC-01,ZSNJ-VMMC-01,1
RU,2605,TESMA,TEPIN,H24,RU-2605-H24-12997,H24,842
RU,2605,TETSI,NIZHNEVARTOVSKDVORDME,H24,RU-2605-H24-4557,H24,27
GB,2605,TEVSI,COWLY,T71,GB-2605-T71-14005,T71,2
GB,2605,TEVSI,COWLY,UT71,GB-2605-UT71-17046,UT71,2
CN,2605,TGO,ARGUK,G212,CN-2605-BEKOL-APSMS,BEKOL-APSMS,6
CN,2605,TGO,ARGUK,G212,CN-2605-BEKOL-ARGUK,BEKOL-ARGUK,6
CN,2605,TGO,ARGUK,G212,CN-2605-TEBAK-ARGUK,TEBAK-ARGUK,8
CN,2605,TGO,ARGUK,G212,CN-2605-VMMC-ARGUK,VMMC-ARGUK,9
CN,2605,TGO,ARGUK,G212,CN-2605-ZBAA-ARGUK-01,ZBAA-ARGUK-01,2
CN,2605,TGO,ARGUK,G212,CN-2605-ZBAD-ARGUK-01,ZBAD-ARGUK-01,2
CN,2605,TGO,ARGUK,G212,CN-2605-ZBHH-ARGUK-01,ZBHH-ARGUK-01,3
CN,2605,TGO,ARGUK,G212,CN-2605-ZBYN-ARGUK-01,ZBYN-ARGUK-01,4
CN,2605,TGO,ARGUK,G212,CN-2605-ZGGG-ARGUK-01,ZGGG-ARGUK-01,6
CN,2605,TGO,ARGUK,G212,CN-2605-ZGHA-ARGUK-01,ZGHA-ARGUK-01,5
CN,2605,TGO,ARGUK,G212,CN-2605-ZGSZ-ARGUK-01,ZGSZ-ARGUK-01,8
CN,2605,TGO,ARGUK,G212,CN-2605-ZHCC-ARGUK-01,ZHCC-ARGUK-01,5
CN,2605,TGO,ARGUK,G212,CN-2605-ZHEC-ARGUK-01,ZHEC-ARGUK-01,5
CN,2605,TGO,ARGUK,G212,CN-2605-ZHHH-ARGUK-01,ZHHH-ARGUK-01,5
CN,2605,TGO,ARGUK,G212,CN-2605-ZJSY-ARGUK-01,ZJSY-ARGUK-01,9
CN,2605,TGO,ARGUK,G212,CN-2605-ZLXY-ARGUK-01,ZLXY-ARGUK-01,8
CN,2605,TGO,ARGUK,G212,CN-2605-ZPPP-ARGUK-01,ZPPP-ARGUK-01,11
CN,2605,TGO,ARGUK,G212,CN-2605-ZSNJ-ARGUK-01,ZSNJ-ARGUK-01,7
CN,2605,TGO,ARGUK,G212,CN-2605-ZSPD-ARGUK-01,ZSPD-ARGUK-01,7
CN,2605,TGO,ARGUK,G212,CN-2605-ZSSS-ARGUK-01,ZSSS-ARGUK-01,7
CN,2605,TGO,ARGUK,G212,CN-2605-ZUCK-ARGUK-01,ZUCK-ARGUK-01,7
CN,2605,TGO,ARGUK,G212,CN-2605-ZUGY-ARGUK-01,ZUGY-ARGUK-01,11
CN,2605,TGO,ARGUK,G212,CN-2605-ZUTF-ARGUK-01,ZUTF-ARGUK-01,10
CN,2605,TGO,ARGUK,G212,CN-2605-ZUUU-ARGUK-01,ZUUU-ARGUK-01,10
CN,2605,TGO,BUMDU,G212,CN-2605-BISUN-SAGAG,BISUN-SAGAG,3
CN,2605,TGO,BUMDU,G212,CN-2605-BISUN-TEBAK,BISUN-TEBAK,3
CN,2605,TGO,BUMDU,G212,CN-2605-BISUN-ZBAD-01,BISUN-ZBAD-01,3
CN,2605,TGO,BUTET,G341,CN-2605-BEKOL-ZYCC-01,BEKOL-ZYCC-01,6
CN,2605,TGO,BUTET,G341,CN-2605-INTIK-ZYCC-01,INTIK-ZYCC-01,5
CN,2605,TGO,BUTET,G341,CN-2605-TEBAK-ZYCC-01,TEBAK-ZYCC-01,8
CN,2605,TGO,BUTET,G341,CN-2605-VHHH-ZYCC-01,VHHH-ZYCC-01,6
CN,2605,TGO,HRB,G212,CN-2605-BEKOL-APSMS,BEKOL-APSMS,18
CN,2605,TGO,HRB,G212,CN-2605-BEKOL-SIMLI,BEKOL-SIMLI,6
CN,2605,TGO,HRB,G212,CN-2605-ZBAA-SIMLI-01,ZBAA-SIMLI-01,2
CN,2605,TGO,HRB,G212,CN-2605-ZBAD-SIMLI-01,ZBAD-SIMLI-01,2
CN,2605,TGO,HRB,G212,CN-2605-ZGGG-SIMLI-01,ZGGG-SIMLI-01,6
CN,2605,TGO,HRB,G212,CN-2605-ZGSZ-SIMLI-01,ZGSZ-SIMLI-01,8
CN,2605,TGO,HRB,G212,CN-2605-ZHCC-SIMLI-01,ZHCC-SIMLI-01,5
CN,2605,TGO,HRB,G212,CN-2605-ZHHH-SIMLI-01,ZHHH-SIMLI-01,5
CN,2605,TGO,HRB,G212,CN-2605-ZJSY-SIMLI-01,ZJSY-SIMLI-01,9
CN,2605,TGO,HRB,G212,CN-2605-ZLXY-SIMLI-01,ZLXY-SIMLI-01,8
CN,2605,TGO,HRB,G212,CN-2605-ZSPD-SIMLI-01,ZSPD-SIMLI-01,7
CN,2605,TGO,HRB,G212,CN-2605-ZSSS-SIMLI-01,ZSSS-SIMLI-01,7
CN,2605,TGO,HRB,G212,CN-2605-ZUCK-SIMLI-01,ZUCK-SIMLI-01,7
CN,2605,TGO,HRB,G212,CN-2605-ZUUU-SIMLI-01,ZUUU-SIMLI-01,10
CN,2605,TGO,IKITI,W27,CN-2605-TEBAK-ZBLA-01,TEBAK-ZBLA-01,8
CN,2605,TGO,IKITI,W27,CN-2605-VHHH-ZBLA-01,VHHH-ZBLA-01,6
CN,2605,TGO,IKITI,W27,CN-2605-ZBAA-TELOK-01,ZBAA-TELOK-01,2
CN,2605,TGO,KAKAT,B334,CN-2605-MAGIT-ZBHH-01,MAGIT-ZBHH-01,3
CN,2605,TGO,KAKAT,B334,CN-2605-ZYCC-INTIK-01,ZYCC-INTIK-01,2
CN,2605,TGO,RUSBO,G212,CN-2605-BEKOL-ZYHB-01,BEKOL-ZYHB-01,6
CN,2605,TGO,RUSBO,G212,CN-2605-TEBAK-ZYHB-01,TEBAK-ZYHB-01,8
CN,2605,TGO,RUSBO,G212,CN-2605-VHHH-ZYHB-01,VHHH-ZYHB-01,6
CN,2605,TGO,RUSBO,G212,CN-2605-VMMC-ZYHB-01,VMMC-ZYHB-01,9
CN,2605,TGO,SOTMU,G212,CN-2605-BISUN-ZSNJ-01,BISUN-ZSNJ-01,3
CN,2605,TGO,UKDUM,G212,CN-2605-BISUN-ZBAA-01,BISUN-ZBAA-01,3
CN,2605,TGO,UKDUM,G212,CN-2605-TELOK-ZBAA-01,TELOK-ZBAA-01,3
CN,2605,TGO,VYK,G212,CN-2605-BISUN-LINSO,BISUN-LINSO,3
CN,2605,TGO,VYK,G212,CN-2605-BISUN-VHHH,BISUN-VHHH,3
CN,2605,TGO,VYK,G212,CN-2605-BISUN-VMMC,BISUN-VMMC,3
CN,2605,TGO,VYK,G212,CN-2605-BISUN-ZGHA-01,BISUN-ZGHA-01,3
CN,2605,TGO,VYK,G212,CN-2605-BISUN-ZGSZ-01,BISUN-ZGSZ-01,3
CN,2605,TGO,VYK,G212,CN-2605-BISUN-ZJSY-01,BISUN-ZJSY-01,3
CN,2605,TGO,VYK,G212,CN-2605-ZBLA-VHHH-01,ZBLA-VHHH-01,3
CN,2605,TGO,VYK,G212,CN-2605-ZYCC-TAMOT-01,ZYCC-TAMOT-01,2
CN,2605,TGO,VYK,G212,CN-2605-ZYCC-VHHH-01,ZYCC-VHHH-01,2
CN,2605,TGO,WQG,G341,CN-2605-BEKOL-BISUN,BEKOL-BISUN,6
CN,2605,TGO,WQG,G341,CN-2605-LINSO-BISUN,LINSO-BISUN,7
CN,2605,TGO,WQG,G341,CN-2605-SAGAG-BISUN,SAGAG-BISUN,6
CN,2605,TGO,WQG,G341,CN-2605-TEBAK-BISUN,TEBAK-BISUN,8
CN,2605,TGO,WQG,G341,CN-2605-VMMC-BISUN,VMMC-BISUN,9
CN,2605,TGO,WQG,G341,CN-2605-ZBAA-BISUN-01,ZBAA-BISUN-01,2
CN,2605,TGO,WQG,G341,CN-2605-ZBAD-BISUN-01,ZBAD-BISUN-01,2
CN,2605,TGO,WQG,G341,CN-2605-ZBYN-BISUN-01,ZBYN-BISUN-01,5
CN,2605,TGO,WQG,G341,CN-2605-ZGHA-BISUN-01,ZGHA-BISUN-01,5
CN,2605,TGO,WQG,G341,CN-2605-ZGSZ-BISUN-01,ZGSZ-BISUN-01,8
CN,2605,TGO,WQG,G341,CN-2605-ZHCC-BISUN-01,ZHCC-BISUN-01,5
CN,2605,TGO,WQG,G341,CN-2605-ZHHH-BISUN-01,ZHHH-BISUN-01,5
CN,2605,TGO,WQG,G341,CN-2605-ZJSY-BISUN-01,ZJSY-BISUN-01,9
CN,2605,TGO,WQG,G341,CN-2605-ZJSY-BISUN-02,ZJSY-BISUN-02,13
CN,2605,TGO,WQG,G341,CN-2605-ZSNJ-BISUN-01,ZSNJ-BISUN-01,7
FR,2605,THIERS,PIMAK,R31,FR-2605-R31-4272,R31,9
FR,2605,THIERS,XORBI,H38,FR-2605-H38-1862,H38,5
GB,2605,THRED,NEDUL,Q41,GB-2605-Q41-12995,Q41,2
GB,2605,THRED,NEDUL,Z171,GB-2605-Z171-18953,Z171,2
RU,2605,TIBDO,MAKEM,H24,RU-2605-H24-20710,H24,257
GB,2605,TIBGA,VATRY,Q63,GB-2605-Q63-13200,Q63,25
RU,2605,TIBTA,DERFU,H24,RU-2605-H24-12997,H24,600
RU,2605,TIBTA,SALAR,FL055,RU-2605-FL055-2113,FL055,190
RU,2605,TIDRO,OLKES,H24,RU-2605-H24-4557,H24,263
RU,2605,TIFAS,NH,H24,RU-2605-H24-12997,H24,377
RU,2605,TIFON,KENER,H24,RU-2605-H24-12997,H24,218
GB,2605,TIGER,BIGGIN,T420,GB-2605-T420-14131,T420,4
GB,2605,TIGGY,TELTU,N6,GB-2605-N6-6872,N6,2
GB,2605,TIGGY,TELTU,UN6,GB-2605-UN6-16025,UN6,2
RU,2605,TIGLA,ASLAR,H24,RU-2605-H24-9324,H24,257
RU,2605,TIGLA,PEMID,H24,RU-2605-H24-4557,H24,467
RU,2605,TIGNU,PILUN,H24,RU-2605-H24-4557,H24,341
RU,2605,TIGNU,RANOK,H24,RU-2605-H24-12997,H24,287
GB,2605,TIGWE,ARPAK,L9,GB-2605-L9-157,L9,16
GB,2605,TIGWE,AZCAL,N864,GB-2605-N864-9844,N864,8
GB,2605,TIGWE,OXCUD,L180,GB-2605-L180-2680,L180,3
RU,2605,TIKMA,AGODI,H24,RU-2605-H24-4557,H24,799
CN,2605,TIKME,WTM,W208,CN-2605-LINSO-ZHEC-01,LINSO-ZHEC-01,4
CN,2605,TIKME,WTM,W208,CN-2605-LINSO-ZHHH-01,LINSO-ZHHH-01,4
CN,2605,TIKME,WTM,W208,CN-2605-SAGAG-ZHHH-01,SAGAG-ZHHH-01,3
RU,2605,TIKMI,HATANGAVORDME,H24,RU-2605-H24-4557,H24,191
RU,2605,TIKRA,BOGTO,H24,RU-2605-H24-12997,H24,747
RU,2605,TIKRI,LAMLI,H24,RU-2605-H24-20710,H24,533
RU,2605,TIKRO,BAMAL,H24,RU-2605-H24-12997,H24,309
RU,2605,TIKRO,LIKNU,H24,RU-2605-H24-20710,H24,425
RU,2605,TILGA,ORTUP,H24,RU-2605-H24-12997,H24,805
RU,2605,TILMU,IPMAS,H24,RU-2605-H24-9324,H24,564
RU,2605,TILMU,OKAMO,FL055,RU-2605-FL055-2113,FL055,119
GB,2605,TILNI,GIRLI,P18,GB-2605-P18-11229,P18,11
RU,2605,TIMGU,RUPES,H24,RU-2605-H24-12997,H24,322
GB,2605,TIMIS,ETIGA,Q39,GB-2605-Q39-12925,Q39,4
RU,2605,TIMNU,DIRAT,H24,RU-2605-H24-12997,H24,773
GB,2605,TIMPO,ELVOS,T420,GB-2605-T420-14131,T420,12
RU,2605,TIMTU,MALUT,H24,RU-2605-H24-4557,H24,822
RU,2605,TIMUN,ANODI,H24,RU-2605-H24-4557,H24,790
RU,2605,TINAL,NL,FL055,RU-2605-FL055-2113,FL055,273
FR,2605,TINAM,MOLUS,Z42,FR-2605-Z42-6609,Z42,15
RU,2605,TINEG,TEBRI,H24,RU-2605-H24-9324,H24,275
RU,2605,TINEM,KUROM,H24,RU-2605-H24-9324,H24,240
RU,2605,TINOD,DOGOT,H24,RU-2605-H24-12997,H24,1206
RU,2605,TINOG,ABITI,H24,RU-2605-H24-4557,H24,589
FR,2605,TINOT,BATIV,M731,FR-2605-M731-2759,M731,3
FR,2605,TINOT,MARSEILLEPROVENCE,UN854,FR-2605-UN854-3288,UN854,3
FR,2605,TINOT,OKSER,T123,FR-2605-T123-4981,T123,10
FR,2605,TINOT,RUBAS,Z110,FR-2605-Z110-6736,Z110,11
FR,2605,TINOT,SOSUR,N86,FR-2605-N86-2908,N86,5
RU,2605,TINRI,BUKOS,H24,RU-2605-H24-20710,H24,473
RU,2605,TINRI,DELEN,H24,RU-2605-H24-9324,H24,10
RU,2605,TINRI,LEGBI,H24,RU-2605-H24-12997,H24,407
RU,2605,TIPID,DEMAK,H24,RU-2605-H24-12997,H24,1155
RU,2605,TIPID,URAGO,H24,RU-2605-H24-20710,H24,349
GB,2605,TIPIL,DENBY,N57,GB-2605-N57-7800,N57,8
GB,2605,TIPIL,EVSON,M868,GB-2605-M868-6778,M868,2
GB,2605,TIPIL,EVSON,UM868,GB-2605-UM868-15973,UM868,2
RU,2605,TIPKO,DENUD,H24,RU-2605-H24-4557,H24,378
RU,2605,TIPKO,OSTIT,FL055,RU-2605-FL055-2113,FL055,342
RU,2605,TIPNA,GITOT,H24,RU-2605-H24-12997,H24,430
RU,2605,TIPNA,INSOK,H24,RU-2605-H24-4557,H24,45
RU,2605,TIPNA,UPEKA,H24,RU-2605-H24-9324,H24,133
RU,2605,TIPNA,VEVUG,H24,RU-2605-H24-20710,H24,18
RU,2605,TIRAK,OBUTA,FL055,RU-2605-FL055-2113,FL055,205
RU,2605,TIRAR,UNISO,FL055,RU-2605-FL055-2113,FL055,244
RU,2605,TIRAS,ABUTO,H24,RU-2605-H24-4557,H24,645
FR,2605,TIRAV,DIXAD,UY110,FR-2605-UY110-6264,UY110,2
FR,2605,TIRAV,LUSON,A25,FR-2605-A25-425,A25,6
FR,2605,TIRAV,LUTAS,Y95,FR-2605-Y95-6260,Y95,1
FR,2605,TIRAV,MOKOR,UT183,FR-2605-UT183-5084,UT183,2
FR,2605,TIRAV,USODA,T501,FR-2605-T501-5326,T501,1
FR,2605,TIRAV,USODA,UT501,FR-2605-UT501-5352,UT501,1
RU,2605,TIRBU,AMRIR,H24,RU-2605-H24-4557,H24,670
RU,2605,TIRBU,NIRGU,H24,RU-2605-H24-9324,H24,328
RU,2605,TIRET,GINOB,H24,RU-2605-H24-20710,H24,147
RU,2605,TIRET,RUBEK,FL055,RU-2605-FL055-2113,FL055,111
RU,2605,TIRIS,RUDOS,H24,RU-2605-H24-12997,H24,954
RU,2605,TIRKA,ABGEL,H24,RU-2605-H24-9324,H24,657
FR,2605,TIRSO,ARPUS,A53,FR-2605-A53-738,A53,14
RU,2605,TISAG,INSOT,H24,RU-2605-H24-20710,H24,569
RU,2605,TISBI,ARKUK,H24,RU-2605-H24-4557,H24,795
RU,2605,TISNA,LUSEK,H24,RU-2605-H24-4557,H24,211
RU,2605,TISNI,IDPIS,H24,RU-2605-H24-12997,H24,903
RU,2605,TISOM,KULEM,FL055,RU-2605-FL055-2113,FL055,175
RU,2605,TISOM,KUSAL,H24,RU-2605-H24-12997,H24,784
RU,2605,TISOM,RENBA,H24,RU-2605-H24-4557,H24,516
RU,2605,TISOR,REVDU,H24,RU-2605-H24-20710,H24,381
RU,2605,TISRE,DIBUL,H24,RU-2605-H24-4557,H24,513
RU,2605,TISRE,TIRBU,H24,RU-2605-H24-9324,H24,327
RU,2605,TISRU,BASEG,FL055,RU-2605-FL055-2113,FL055,253
RU,2605,TISRU,SONIB,H24,RU-2605-H24-9324,H24,73
RU,2605,TISUL,DELUK,H24,RU-2605-H24-12997,H24,94
RU,2605,TISUP,BEKPU,H24,RU-2605-H24-4557,H24,92
RU,2605,TISUR,MOTEB,FL055,RU-2605-FL055-2113,FL055,150
RU,2605,TITAG,MABEP,H24,RU-2605-H24-12997,H24,795
RU,2605,TITAL,DERUD,H24,RU-2605-H24-12997,H24,709
RU,2605,TITEN,ARMAB,H24,RU-2605-H24-12997,H24,442
RU,2605,TITEN,ODNUS,H24,RU-2605-H24-20710,H24,86
RU,2605,TITOL,LATEN,H24,RU-2605-H24-4557,H24,786
RU,2605,TITUR,GOBES,H24,RU-2605-H24-9324,H24,555
RU,2605,TITUR,RATIN,FL055,RU-2605-FL055-2113,FL055,359
GB,2605,TIVER,EXMOR,N92,GB-2605-N92-8349,N92,2
GB,2605,TIZDU,FELCA,P4,GB-2605-P4-10582,P4,4
RU,2605,TK,LEMBA,H24,RU-2605-H24-12997,H24,239
CN,2605,TMR,BIKUT,B458,CN-2605-POLHO-ZBAA-01,POLHO-ZBAA-01,2
CN,2605,TMR,DADGA,B458,CN-2605-MN-TAMOT,MN-TAMOT,7
CN,2605,TMR,DADGA,B458,CN-2605-MN-VHHH,MN-VHHH,7
CN,2605,TMR,DADGA,B458,CN-2605-MPSMS-TAMOT,MPSMS-TAMOT,8
CN,2605,TMR,DADGA,B458,CN-2605-MPSMS-VHHH,MPSMS-VHHH,10
CN,2605,TMR,DADGA,B458,CN-2605-NIXAL-TAMOT,NIXAL-TAMOT,2
CN,2605,TMR,DADGA,B458,CN-2605-NIXAL-VHHH,NIXAL-VHHH,2
CN,2605,TMR,DADGA,B458,CN-2605-NIXAL-ZGSZ-01,NIXAL-ZGSZ-01,2
CN,2605,TMR,DADGA,B458,CN-2605-POLHO-VHHH,POLHO-VHHH,2
CN,2605,TMR,DADGA,B458,CN-2605-POLHO-ZGGG-01,POLHO-ZGGG-01,2
CN,2605,TMR,DADGA,B458,CN-2605-POLHO-ZGSZ-01,POLHO-ZGSZ-01,2
CN,2605,TMR,DADGA,B458,CN-2605-POLHO-ZHHH-01,POLHO-ZHHH-01,2
CN,2605,TMR,DADGA,B458,CN-2605-POLHO-ZJSY-01,POLHO-ZJSY-01,2
CN,2605,TMR,DADGA,B458,CN-2605-SGMN-G470-TAMOT,SGMN-G470-TAMOT,27
CN,2605,TMR,DADGA,B458,CN-2605-SGMN-G470-VHHH,SGMN-G470-VHHH,27
CN,2605,TMR,DADGA,B458,CN-2605-SGMN-TAMOT,SGMN-TAMOT,23
CN,2605,TMR,DADGA,B458,CN-2605-SGMN-VHHH,SGMN-VHHH,26
CN,2605,TMR,DADGA,B458,CN-2605-SGMRN-G470-TAMOT,SGMRN-G470-TAMOT,37
CN,2605,TMR,DADGA,B458,CN-2605-SGMRN-G470-VHHH,SGMRN-G470-VHHH,37
CN,2605,TMR,DADGA,B458,CN-2605-SGMRN-G470/L888-TAMOT,SGMRN-G470/L888-TAMOT,37
CN,2605,TMR,DADGA,B458,CN-2605-SGMRN-G470/L888-VHHH,SGMRN-G470/L888-VHHH,37
CN,2605,TMR,DADGA,B458,CN-2605-SGMRN-G470/Y1-TAMOT,SGMRN-G470/Y1-TAMOT,36
CN,2605,TMR,DADGA,B458,CN-2605-SGMRN-G470/Y1-VHHH,SGMRN-G470/Y1-VHHH,36
CN,2605,TMR,KAKAT,W86,CN-2605-INTIK-ZYCC-01,INTIK-ZYCC-01,3
CN,2605,TMR,KAKAT,W86,CN-2605-ZBHH-ARGUK-01,ZBHH-ARGUK-01,1
CN,2605,TMR,KAKAT,W86,CN-2605-ZBYN-BISUN-01,ZBYN-BISUN-01,3
CN,2605,TMR,KAKAT,W86,CN-2605-ZLXY-ARGUK-01,ZLXY-ARGUK-01,6
CN,2605,TMR,KAKAT,W86,CN-2605-ZLXY-SIMLI-01,ZLXY-SIMLI-01,6
CN,2605,TMR,KAKAT,W86,CN-2605-ZPPP-ARGUK-01,ZPPP-ARGUK-01,9
CN,2605,TMR,KAKAT,W86,CN-2605-ZUTF-ARGUK-01,ZUTF-ARGUK-01,8
CN,2605,TMR,KAKAT,W86,CN-2605-ZUUU-ARGUK-01,ZUUU-ARGUK-01,8
CN,2605,TMR,KAKAT,W86,CN-2605-ZUUU-SIMLI-01,ZUUU-SIMLI-01,8
CN,2605,TMR,LHT,B458,CN-2605-ZBHH-INTIK-01,ZBHH-INTIK-01,1
CN,2605,TMR,LHT,B458,CN-2605-ZLIC-INTIK-01,ZLIC-INTIK-01,6
CN,2605,TMR,NIXAL,G343,CN-2605-ZBHH-NIXAL-01,ZBHH-NIXAL-01,1
CN,2605,TMR,SELGO,W65,CN-2605-INTIK-ZBAD-01,INTIK-ZBAD-01,3
CN,2605,TMR,SELGO,W65,CN-2605-POLHO-ZBAD-01,POLHO-ZBAD-01,2
GB,2605,TOBIX,TUGPO,L179,GB-2605-L179-2417,L179,4
RU,2605,TOBLO,ABUTO,H24,RU-2605-H24-4307,H24,3
RU,2605,TOBMA,BEMOT,H24,RU-2605-H24-12997,H24,1288
RU,2605,TOBMA,KUSAG,H24,RU-2605-H24-9324,H24,114
RU,2605,TOBMA,OKDON,H24,RU-2605-H24-4557,H24,773
RU,2605,TOBSA,SOTOK,H24,RU-2605-H24-4557,H24,316
FR,2605,TOBVO,TAKAT,V21,FR-2605-V21-5750,V21,2
CN,2605,TODAM,CGO,B208,CN-2605-ZBHH-RCTP-01,ZBHH-RCTP-01,1
CN,2605,TODAM,CGO,B208,CN-2605-ZBHH-TAMOT-01,ZBHH-TAMOT-01,1
CN,2605,TODAM,CGO,B208,CN-2605-ZBHH-VHHH-01,ZBHH-VHHH-01,1
RU,2605,TODES,GARMU,H24,RU-2605-H24-20710,H24,228
RU,2605,TODLA,EMKOD,FL055,RU-2605-FL055-2113,FL055,195
RU,2605,TODLA,GOKTI,H24,RU-2605-H24-20710,H24,379
RU,2605,TODLA,RILKU,H24,RU-2605-H24-12997,H24,656
CN,2605,TODOD,TUSLI,W112,CN-2605-SAGAG-KAMUD,SAGAG-KAMUD,7
CN,2605,TODOD,TUSLI,W112,CN-2605-ZGGG-AGVUT-02R,ZGGG-AGVUT-02R,8
CN,2605,TODOD,TUSLI,W112,CN-2605-ZGGG-KAMUD-02,ZGGG-KAMUD-02,8
CN,2605,TODOD,TUSLI,W112,CN-2605-ZGGG-OGIGI-01,ZGGG-OGIGI-01,8
CN,2605,TODOD,TUSLI,W112,CN-2605-ZLLL-KAMUD-01,ZLLL-KAMUD-01,2
CN,2605,TODOD,TUSLI,W112,CN-2605-ZLXY-AGVUT-01R,ZLXY-AGVUT-01R,6
CN,2605,TODOD,TUSLI,W112,CN-2605-ZLXY-KAMUD-01,ZLXY-KAMUD-01,6
CN,2605,TODOD,TUSLI,W112,CN-2605-ZLXY-OGIGI-01,ZLXY-OGIGI-01,6
CN,2605,TODOD,TUSLI,W112,CN-2605-ZUCK-KAMUD-01,ZUCK-KAMUD-01,6
CN,2605,TODOD,TUSLI,W112,CN-2605-ZUTF-AGVUT-01R,ZUTF-AGVUT-01R,5
CN,2605,TODOD,TUSLI,W112,CN-2605-ZUTF-KAMUD-04,ZUTF-KAMUD-04,5
CN,2605,TODOD,TUSLI,W112,CN-2605-ZUTF-PURPA-01,ZUTF-PURPA-01,5
CN,2605,TODOD,TUSLI,W112,CN-2605-ZUUU-KAMUD-02,ZUUU-KAMUD-02,5
CN,2605,TODOD,TUSLI,W112,CN-2605-ZUUU-PURPA-01,ZUUU-PURPA-01,5
RU,2605,TODSA,TUSUP,H24,RU-2605-H24-4557,H24,6
RU,2605,TOFRI,AMKAT,H24,RU-2605-H24-20710,H24,636
RU,2605,TOFRI,TUMIT,H24,RU-2605-H24-4557,H24,548
RU,2605,TOGMO,DESUD,H24,RU-2605-H24-20710,H24,647
RU,2605,TOGMO,UPLOP,H24,RU-2605-H24-4307,H24,6
GB,2605,TOJAQ,ILZIC,P16,GB-2605-P16-10836,P16,5
FR,2605,TOKDO,PASSEIRY,T544,FR-2605-T544-5388,T544,11
RU,2605,TOKNO,OBABI,H24,RU-2605-H24-12997,H24,1240
RU,2605,TOKNU,ODATI,H24,RU-2605-H24-20710,H24,670
RU,2605,TOKNU,STAPA,H24,RU-2605-H24-12997,H24,608
RU,2605,TOKRO,ABLIK,H24,RU-2605-H24-20710,H24,582
CN,2605,TOL,JTN,A599,CN-2605-MAGOG-SADLI,MAGOG-SADLI,2
CN,2605,TOL,JTN,A599,CN-2605-ZGOW-LAMEN-01,ZGOW-LAMEN-01,3
CN,2605,TOL,KAKIS,A599,CN-2605-ZSNB-LINSO-01,ZSNB-LINSO-01,3
RU,2605,TOLBA,SIMFEROPOLVORDME,H24,RU-2605-H24-20710,H24,513
RU,2605,TOLIK,INTES,H24,RU-2605-H24-4557,H24,234
GB,2605,TOLSA,AKOKO,N866,GB-2605-N866-10222,N866,11
SG,2605,TOMAN,DODSO,G580,SG-2605-G580-622,G580,4
RU,2605,TOMBA,BEDNA,H24,RU-2605-H24-4557,H24,147
RU,2605,TOMRA,SALEKHARDVORDME,H24,RU-2605-H24-20710,H24,496
RU,2605,TOMSU,FI,H24,RU-2605-H24-9324,H24,138
CN,2605,TOMUK,SANKO,B332,CN-2605-TOMUK-TAMOT,TOMUK-TAMOT,1
CN,2605,TOMUK,SANKO,B332,CN-2605-TOMUK-TEBAK,TOMUK-TEBAK,1
CN,2605,TOMUK,SANKO,B332,CN-2605-TOMUK-VMMC,TOMUK-VMMC,1
CN,2605,TOMUK,SANKO,B332,CN-2605-TOMUK-ZBTJ-01,TOMUK-ZBTJ-01,1
CN,2605,TOMUK,SANKO,B332,CN-2605-TOMUK-ZHCC-01,TOMUK-ZHCC-01,1
CN,2605,TOMUK,SANKO,B332,CN-2605-TOMUK-ZSJN-01,TOMUK-ZSJN-01,1
CN,2605,TOMUK,SANKO,B332,CN-2605-TOMUK-ZSPD-01,TOMUK-ZSPD-01,1
CN,2605,TOMUK,SANKO,B332,CN-2605-TOMUK-ZYTL-01,TOMUK-ZYTL-01,1
RU,2605,TONBU,DEGAG,H24,RU-2605-H24-12997,H24,828
CN,2605,TONIX,SANKO,A326,CN-2605-ZGGG-TOMUK-01,ZGGG-TOMUK-01,5
RU,2605,TONLO,ROGIS,H24,RU-2605-H24-9324,H24,391
GB,2605,TONQU,BUDXE,N862,GB-2605-N862-9599,N862,4
RU,2605,TONSI,DIKMU,H24,RU-2605-H24-20710,H24,416
RU,2605,TONSO,IDANA,H24,RU-2605-H24-20710,H24,592
RU,2605,TOPIS,MIZAL,FL055,RU-2605-FL055-2113,FL055,37
SG,2605,TOPOR,VJB,W534,SG-2605-W534-939,W534,1
GB,2605,TOPPA,LARDI,L74,GB-2605-L74-1907,L74,1
GB,2605,TOPPA,ROKAN,M982,GB-2605-M982-6849,M982,1
CN,2605,TOREL,DUDIL,W69,CN-2605-INTIK-ZBDS-01,INTIK-ZBDS-01,3
CN,2605,TOREL,DUDIL,W69,CN-2605-NIXAL-ZBDS-01,NIXAL-ZBDS-01,3
CN,2605,TOREL,HET,W84,CN-2605-SAGAG-NIXAL,SAGAG-NIXAL,8
CN,2605,TOREL,HET,W84,CN-2605-ZLXY-INTIK-01,ZLXY-INTIK-01,4
