route_id,sequence_number,token,token_type,airway,region_code,aip_cycle
CN-2605-SRKL-Y1-VHHH,24,OVRAL,fix,,CN,2605
CN-2605-SRKL-Y1-VHHH,25,B330,airway,B330,CN,2605
CN-2605-SRKL-Y1-VHHH,26,KWE,fix,,CN,2605
CN-2605-SRKL-Y1-VHHH,27,W181,airway,W181,CN,2605
CN-2605-SRKL-Y1-VHHH,28,DUDIT,fix,,CN,2605
CN-2605-SRKL-Y1-VHHH,29,A599,airway,A599,CN,2605
CN-2605-SRKL-Y1-VHHH,30,POU,fix,,CN,2605
CN-2605-SRKL-Y1-VHHH,31,R473,airway,R473,CN,2605
CN-2605-SRKL-Y1-VHHH,32,SIERA,fix,,CN,2605
CN-2605-SRKL-Y1-VHHH,33,KAMUD,fix,,CN,2605
CN-2605-SRKL-Y1-VHHH,34,W186,airway,W186,CN,2605
CN-2605-SRKL-Y1-VHHH,35,SADAN,fix,,CN,2605
CN-2605-SRKL-Y1-VHHH,36,Y1,airway,Y1,CN,2605
CN-2605-SRKL-Y1-VHHH,37,OMBON,fix,,CN,2605
CN-2605-SRKL-Y1-VHHH,38,W245,airway,W245,CN,2605
CN-2605-SRKL-Y1-VHHH,39,OVRAL,fix,,CN,2605
CN-2605-SRKL-Y1-VHHH,40,B330,airway,B330,CN,2605
CN-2605-SRKL-Y1-VHHH,41,KWE,fix,,CN,2605
CN-2605-SRKL-Y1-VHHH,42,W181,airway,W181,CN,2605
CN-2605-SRKL-Y1-VHHH,43,DUDIT,fix,,CN,2605
CN-2605-SRKL-Y1-VHHH,44,A599,airway,A599,CN,2605
CN-2605-SRKL-Y1-VHHH,45,POU,fix,,CN,2605
CN-2605-SRKL-Y1-VHHH,46,R473,airway,R473,CN,2605
CN-2605-SRKL-Y1-VHHH,47,SIERA,fix,,CN,2605
CN-2605-SRKL-Y1-VHHH,48,LINSO,fix,,CN,2605
CN-2605-SRKL-Y1-VHHH,49,A599,airway,A599,CN,2605
CN-2605-SRKL-Y1-VHHH,50,POU,fix,,CN,2605
CN-2605-SRKL-Y1-VHHH,51,R473,airway,R473,CN,2605
CN-2605-SRKL-Y1-VHHH,52,SIERA,fix,,CN,2605
CN-2605-SRL-L888-VHHH,1,SARIN,fix,,CN,2605
CN-2605-SRL-L888-VHHH,2,A368,airway,A368,CN,2605
CN-2605-SRL-L888-VHHH,3,FKG,fix,,CN,2605
CN-2605-SRL-L888-VHHH,4,W188,airway,W188,CN,2605
CN-2605-SRL-L888-VHHH,5,LIKMI,fix,,CN,2605
CN-2605-SRL-L888-VHHH,6,W270,airway,W270,CN,2605
CN-2605-SRL-L888-VHHH,7,NOLOM,fix,,CN,2605
CN-2605-SRL-L888-VHHH,8,B330,airway,B330,CN,2605
CN-2605-SRL-L888-VHHH,9,KWE,fix,,CN,2605
CN-2605-SRL-L888-VHHH,10,W181,airway,W181,CN,2605
CN-2605-SRL-L888-VHHH,11,DUDIT,fix,,CN,2605
CN-2605-SRL-L888-VHHH,12,A599,airway,A599,CN,2605
CN-2605-SRL-L888-VHHH,13,POU,fix,,CN,2605
CN-2605-SRL-L888-VHHH,14,R473,airway,R473,CN,2605
CN-2605-SRL-L888-VHHH,15,SIERA,fix,,CN,2605
CN-2605-SRL-L888-VHHH,16,RULAD,fix,,CN,2605
CN-2605-SRL-L888-VHHH,17,A460,airway,A460,CN,2605
CN-2605-SRL-L888-VHHH,18,XKC,fix,,CN,2605
CN-2605-SRL-L888-VHHH,19,L888,airway,L888,CN,2605
CN-2605-SRL-L888-VHHH,20,BIGOR,fix,,CN,2605
CN-2605-SRL-L888-VHHH,21,W9,airway,W9,CN,2605
CN-2605-SRL-L888-VHHH,22,CZH,fix,,CN,2605
CN-2605-SRL-L888-VHHH,23,B213,airway,B213,CN,2605
CN-2605-SRL-L888-VHHH,24,CTU,fix,,CN,2605
CN-2605-SRL-L888-VHHH,25,W237,airway,W237,CN,2605
CN-2605-SRL-L888-VHHH,26,IDBOR,fix,,CN,2605
CN-2605-SRL-L888-VHHH,27,B330,airway,B330,CN,2605
CN-2605-SRL-L888-VHHH,28,KWE,fix,,CN,2605
CN-2605-SRL-L888-VHHH,29,W181,airway,W181,CN,2605
CN-2605-SRL-L888-VHHH,30,DUDIT,fix,,CN,2605
CN-2605-SRL-L888-VHHH,31,A599,airway,A599,CN,2605
CN-2605-SRL-L888-VHHH,32,POU,fix,,CN,2605
CN-2605-SRL-L888-VHHH,33,R473,airway,R473,CN,2605
CN-2605-SRL-L888-VHHH,34,SIERA,fix,,CN,2605
CN-2605-SRL-L888-VHHH,35,LINSO,fix,,CN,2605
CN-2605-SRL-L888-VHHH,36,A599,airway,A599,CN,2605
CN-2605-SRL-L888-VHHH,37,POU,fix,,CN,2605
CN-2605-SRL-L888-VHHH,38,R473,airway,R473,CN,2605
CN-2605-SRL-L888-VHHH,39,SIERA,fix,,CN,2605
CN-2605-SRL-TAMOT,1,SARIN,fix,,CN,2605
CN-2605-SRL-TAMOT,2,A368,airway,A368,CN,2605
CN-2605-SRL-TAMOT,3,FKG,fix,,CN,2605
CN-2605-SRL-TAMOT,4,W188,airway,W188,CN,2605
CN-2605-SRL-TAMOT,5,LIKMI,fix,,CN,2605
CN-2605-SRL-TAMOT,6,W270,airway,W270,CN,2605
CN-2605-SRL-TAMOT,7,NOLOM,fix,,CN,2605
CN-2605-SRL-TAMOT,8,B330,airway,B330,CN,2605
CN-2605-SRL-TAMOT,9,KWE,fix,,CN,2605
CN-2605-SRL-TAMOT,10,W181,airway,W181,CN,2605
CN-2605-SRL-TAMOT,11,DUDIT,fix,,CN,2605
CN-2605-SRL-TAMOT,12,A599,airway,A599,CN,2605
CN-2605-SRL-TAMOT,13,POU,fix,,CN,2605
CN-2605-SRL-TAMOT,14,B330,airway,B330,CN,2605
CN-2605-SRL-TAMOT,15,TAMOT,fix,,CN,2605
CN-2605-SRL-TAMOT,16,RULAD,fix,,CN,2605
CN-2605-SRL-TAMOT,17,A343,airway,A343,CN,2605
CN-2605-SRL-TAMOT,18,POSOT,fix,,CN,2605
CN-2605-SRL-TAMOT,19,B215,airway,B215,CN,2605
CN-2605-SRL-TAMOT,20,FKG,fix,,CN,2605
CN-2605-SRL-TAMOT,21,W188,airway,W188,CN,2605
CN-2605-SRL-TAMOT,22,LIKMI,fix,,CN,2605
CN-2605-SRL-TAMOT,23,W270,airway,W270,CN,2605
CN-2605-SRL-TAMOT,24,NOLOM,fix,,CN,2605
CN-2605-SRL-TAMOT,25,B330,airway,B330,CN,2605
CN-2605-SRL-TAMOT,26,KWE,fix,,CN,2605
CN-2605-SRL-TAMOT,27,W181,airway,W181,CN,2605
CN-2605-SRL-TAMOT,28,DUDIT,fix,,CN,2605
CN-2605-SRL-TAMOT,29,A599,airway,A599,CN,2605
CN-2605-SRL-TAMOT,30,POU,fix,,CN,2605
CN-2605-SRL-TAMOT,31,B330,airway,B330,CN,2605
CN-2605-SRL-TAMOT,32,TAMOT,fix,,CN,2605
CN-2605-SRL-TAMOT,33,LINSO,fix,,CN,2605
CN-2605-SRL-TAMOT,34,A599,airway,A599,CN,2605
CN-2605-SRL-TAMOT,35,POU,fix,,CN,2605
CN-2605-SRL-TAMOT,36,B330,airway,B330,CN,2605
CN-2605-SRL-TAMOT,37,TAMOT,fix,,CN,2605
CN-2605-SRL-VHHH,1,SARIN,fix,,CN,2605
CN-2605-SRL-VHHH,2,A368,airway,A368,CN,2605
CN-2605-SRL-VHHH,3,FKG,fix,,CN,2605
CN-2605-SRL-VHHH,4,W188,airway,W188,CN,2605
CN-2605-SRL-VHHH,5,LIKMI,fix,,CN,2605
CN-2605-SRL-VHHH,6,W270,airway,W270,CN,2605
CN-2605-SRL-VHHH,7,NOLOM,fix,,CN,2605
CN-2605-SRL-VHHH,8,B330,airway,B330,CN,2605
CN-2605-SRL-VHHH,9,KWE,fix,,CN,2605
CN-2605-SRL-VHHH,10,W181,airway,W181,CN,2605
CN-2605-SRL-VHHH,11,DUDIT,fix,,CN,2605
CN-2605-SRL-VHHH,12,A599,airway,A599,CN,2605
CN-2605-SRL-VHHH,13,POU,fix,,CN,2605
CN-2605-SRL-VHHH,14,R473,airway,R473,CN,2605
CN-2605-SRL-VHHH,15,SIERA,fix,,CN,2605
CN-2605-SRL-VHHH,16,RULAD,fix,,CN,2605
CN-2605-SRL-VHHH,17,A343,airway,A343,CN,2605
CN-2605-SRL-VHHH,18,POSOT,fix,,CN,2605
CN-2605-SRL-VHHH,19,B215,airway,B215,CN,2605
CN-2605-SRL-VHHH,20,FKG,fix,,CN,2605
CN-2605-SRL-VHHH,21,W192,airway,W192,CN,2605
CN-2605-SRL-VHHH,22,ESDEX,fix,,CN,2605
CN-2605-SRL-VHHH,23,W191,airway,W191,CN,2605
CN-2605-SRL-VHHH,24,DNC,fix,,CN,2605
CN-2605-SRL-VHHH,25,W565,airway,W565,CN,2605
CN-2605-SRL-VHHH,26,BIGUX,fix,,CN,2605
CN-2605-SRL-VHHH,27,B330,airway,B330,CN,2605
CN-2605-SRL-VHHH,28,KWE,fix,,CN,2605
CN-2605-SRL-VHHH,29,W181,airway,W181,CN,2605
CN-2605-SRL-VHHH,30,DUDIT,fix,,CN,2605
CN-2605-SRL-VHHH,31,A599,airway,A599,CN,2605
CN-2605-SRL-VHHH,32,POU,fix,,CN,2605
CN-2605-SRL-VHHH,33,R473,airway,R473,CN,2605
CN-2605-SRL-VHHH,34,SIERA,fix,,CN,2605
CN-2605-SRL-VHHH,35,LINSO,fix,,CN,2605
CN-2605-SRL-VHHH,36,A599,airway,A599,CN,2605
CN-2605-SRL-VHHH,37,POU,fix,,CN,2605
CN-2605-SRL-VHHH,38,R473,airway,R473,CN,2605
CN-2605-SRL-VHHH,39,SIERA,fix,,CN,2605
CN-2605-SRL-W191-TAMOT,1,SARIN,fix,,CN,2605
CN-2605-SRL-W191-TAMOT,2,A368,airway,A368,CN,2605
CN-2605-SRL-W191-TAMOT,3,FKG,fix,,CN,2605
CN-2605-SRL-W191-TAMOT,4,W192,airway,W192,CN,2605
CN-2605-SRL-W191-TAMOT,5,ESDEX,fix,,CN,2605
CN-2605-SRL-W191-TAMOT,6,W191,airway,W191,CN,2605
CN-2605-SRL-W191-TAMOT,7,DNC,fix,,CN,2605
CN-2605-SRL-W191-TAMOT,8,W565,airway,W565,CN,2605
CN-2605-SRL-W191-TAMOT,9,BIGUX,fix,,CN,2605
CN-2605-SRL-W191-TAMOT,10,B330,airway,B330,CN,2605
CN-2605-SRL-W191-TAMOT,11,KWE,fix,,CN,2605
CN-2605-SRL-W191-TAMOT,12,W181,airway,W181,CN,2605
CN-2605-SRL-W191-TAMOT,13,DUDIT,fix,,CN,2605
CN-2605-SRL-W191-TAMOT,14,A599,airway,A599,CN,2605
CN-2605-SRL-W191-TAMOT,15,POU,fix,,CN,2605
CN-2605-SRL-W191-TAMOT,16,B330,airway,B330,CN,2605
CN-2605-SRL-W191-TAMOT,17,TAMOT,fix,,CN,2605
CN-2605-SRL-W191-TAMOT,18,RULAD,fix,,CN,2605
CN-2605-SRL-W191-TAMOT,19,A343,airway,A343,CN,2605
CN-2605-SRL-W191-TAMOT,20,POSOT,fix,,CN,2605
CN-2605-SRL-W191-TAMOT,21,B215,airway,B215,CN,2605
CN-2605-SRL-W191-TAMOT,22,FKG,fix,,CN,2605
CN-2605-SRL-W191-TAMOT,23,W192,airway,W192,CN,2605
CN-2605-SRL-W191-TAMOT,24,ESDEX,fix,,CN,2605
CN-2605-SRL-W191-TAMOT,25,W191,airway,W191,CN,2605
CN-2605-SRL-W191-TAMOT,26,DNC,fix,,CN,2605
CN-2605-SRL-W191-TAMOT,27,W565,airway,W565,CN,2605
CN-2605-SRL-W191-TAMOT,28,BIGUX,fix,,CN,2605
CN-2605-SRL-W191-TAMOT,29,B330,airway,B330,CN,2605
CN-2605-SRL-W191-TAMOT,30,KWE,fix,,CN,2605
CN-2605-SRL-W191-TAMOT,31,W181,airway,W181,CN,2605
CN-2605-SRL-W191-TAMOT,32,DUDIT,fix,,CN,2605
CN-2605-SRL-W191-TAMOT,33,A599,airway,A599,CN,2605
CN-2605-SRL-W191-TAMOT,34,POU,fix,,CN,2605
CN-2605-SRL-W191-TAMOT,35,B330,airway,B330,CN,2605
CN-2605-SRL-W191-TAMOT,36,TAMOT,fix,,CN,2605
CN-2605-SRL-W191-TAMOT,37,LINSO,fix,,CN,2605
CN-2605-SRL-W191-TAMOT,38,A599,airway,A599,CN,2605
CN-2605-SRL-W191-TAMOT,39,POU,fix,,CN,2605
CN-2605-SRL-W191-TAMOT,40,B330,airway,B330,CN,2605
CN-2605-SRL-W191-TAMOT,41,TAMOT,fix,,CN,2605
CN-2605-SRL-W191-VHHH,1,SARIN,fix,,CN,2605
CN-2605-SRL-W191-VHHH,2,A368,airway,A368,CN,2605
CN-2605-SRL-W191-VHHH,3,FKG,fix,,CN,2605
CN-2605-SRL-W191-VHHH,4,W192,airway,W192,CN,2605
CN-2605-SRL-W191-VHHH,5,ESDEX,fix,,CN,2605
CN-2605-SRL-W191-VHHH,6,W191,airway,W191,CN,2605
CN-2605-SRL-W191-VHHH,7,DNC,fix,,CN,2605
CN-2605-SRL-W191-VHHH,8,W565,airway,W565,CN,2605
CN-2605-SRL-W191-VHHH,9,BIGUX,fix,,CN,2605
CN-2605-SRL-W191-VHHH,10,B330,airway,B330,CN,2605
CN-2605-SRL-W191-VHHH,11,KWE,fix,,CN,2605
CN-2605-SRL-W191-VHHH,12,W181,airway,W181,CN,2605
CN-2605-SRL-W191-VHHH,13,DUDIT,fix,,CN,2605
CN-2605-SRL-W191-VHHH,14,A599,airway,A599,CN,2605
CN-2605-SRL-W191-VHHH,15,POU,fix,,CN,2605
CN-2605-SRL-W191-VHHH,16,R473,airway,R473,CN,2605
CN-2605-SRL-W191-VHHH,17,SIERA,fix,,CN,2605
CN-2605-SRL-W191-VHHH,18,RULAD,fix,,CN,2605
CN-2605-SRL-W191-VHHH,19,A343,airway,A343,CN,2605
CN-2605-SRL-W191-VHHH,20,POSOT,fix,,CN,2605
CN-2605-SRL-W191-VHHH,21,B215,airway,B215,CN,2605
CN-2605-SRL-W191-VHHH,22,FKG,fix,,CN,2605
CN-2605-SRL-W191-VHHH,23,W192,airway,W192,CN,2605
CN-2605-SRL-W191-VHHH,24,ESDEX,fix,,CN,2605
CN-2605-SRL-W191-VHHH,25,W191,airway,W191,CN,2605
CN-2605-SRL-W191-VHHH,26,DNC,fix,,CN,2605
CN-2605-SRL-W191-VHHH,27,W565,airway,W565,CN,2605
CN-2605-SRL-W191-VHHH,28,BIGUX,fix,,CN,2605
CN-2605-SRL-W191-VHHH,29,B330,airway,B330,CN,2605
CN-2605-SRL-W191-VHHH,30,KWE,fix,,CN,2605
CN-2605-SRL-W191-VHHH,31,W181,airway,W181,CN,2605
CN-2605-SRL-W191-VHHH,32,DUDIT,fix,,CN,2605
CN-2605-SRL-W191-VHHH,33,A599,airway,A599,CN,2605
CN-2605-SRL-W191-VHHH,34,POU,fix,,CN,2605
CN-2605-SRL-W191-VHHH,35,R473,airway,R473,CN,2605
CN-2605-SRL-W191-VHHH,36,SIERA,fix,,CN,2605
CN-2605-SRL-W191-VHHH,37,LINSO,fix,,CN,2605
CN-2605-SRL-W191-VHHH,38,A599,airway,A599,CN,2605
CN-2605-SRL-W191-VHHH,39,POU,fix,,CN,2605
CN-2605-SRL-W191-VHHH,40,R473,airway,R473,CN,2605
CN-2605-SRL-W191-VHHH,41,SIERA,fix,,CN,2605
CN-2605-SRL-W191/L888-TAMOT,1,SARIN,fix,,CN,2605
CN-2605-SRL-W191/L888-TAMOT,2,A368,airway,A368,CN,2605
CN-2605-SRL-W191/L888-TAMOT,3,FKG,fix,,CN,2605
CN-2605-SRL-W191/L888-TAMOT,4,W192,airway,W192,CN,2605
CN-2605-SRL-W191/L888-TAMOT,5,ESDEX,fix,,CN,2605
CN-2605-SRL-W191/L888-TAMOT,6,W191,airway,W191,CN,2605
CN-2605-SRL-W191/L888-TAMOT,7,DNC,fix,,CN,2605
CN-2605-SRL-W191/L888-TAMOT,8,W565,airway,W565,CN,2605
CN-2605-SRL-W191/L888-TAMOT,9,BIGUX,fix,,CN,2605
CN-2605-SRL-W191/L888-TAMOT,10,B330,airway,B330,CN,2605
CN-2605-SRL-W191/L888-TAMOT,11,KWE,fix,,CN,2605
CN-2605-SRL-W191/L888-TAMOT,12,W181,airway,W181,CN,2605
CN-2605-SRL-W191/L888-TAMOT,13,DUDIT,fix,,CN,2605
CN-2605-SRL-W191/L888-TAMOT,14,A599,airway,A599,CN,2605
CN-2605-SRL-W191/L888-TAMOT,15,POU,fix,,CN,2605
CN-2605-SRL-W191/L888-TAMOT,16,B330,airway,B330,CN,2605
CN-2605-SRL-W191/L888-TAMOT,17,TAMOT,fix,,CN,2605
CN-2605-SRL-W191/L888-TAMOT,18,RULAD,fix,,CN,2605
CN-2605-SRL-W191/L888-TAMOT,19,A460,airway,A460,CN,2605
CN-2605-SRL-W191/L888-TAMOT,20,XKC,fix,,CN,2605
CN-2605-SRL-W191/L888-TAMOT,21,L888,airway,L888,CN,2605
CN-2605-SRL-W191/L888-TAMOT,22,BIGOR,fix,,CN,2605
CN-2605-SRL-W191/L888-TAMOT,23,W9,airway,W9,CN,2605
CN-2605-SRL-W191/L888-TAMOT,24,CZH,fix,,CN,2605
CN-2605-SRL-W191/L888-TAMOT,25,B213,airway,B213,CN,2605
CN-2605-SRL-W191/L888-TAMOT,26,CTU,fix,,CN,2605
CN-2605-SRL-W191/L888-TAMOT,27,W237,airway,W237,CN,2605
CN-2605-SRL-W191/L888-TAMOT,28,IDBOR,fix,,CN,2605
CN-2605-SRL-W191/L888-TAMOT,29,B330,airway,B330,CN,2605
CN-2605-SRL-W191/L888-TAMOT,30,KWE,fix,,CN,2605
CN-2605-SRL-W191/L888-TAMOT,31,W181,airway,W181,CN,2605
CN-2605-SRL-W191/L888-TAMOT,32,DUDIT,fix,,CN,2605
CN-2605-SRL-W191/L888-TAMOT,33,A599,airway,A599,CN,2605
CN-2605-SRL-W191/L888-TAMOT,34,POU,fix,,CN,2605
CN-2605-SRL-W191/L888-TAMOT,35,B330,airway,B330,CN,2605
CN-2605-SRL-W191/L888-TAMOT,36,TAMOT,fix,,CN,2605
CN-2605-SRL-W191/L888-TAMOT,37,LINSO,fix,,CN,2605
CN-2605-SRL-W191/L888-TAMOT,38,A599,airway,A599,CN,2605
CN-2605-SRL-W191/L888-TAMOT,39,POU,fix,,CN,2605
CN-2605-SRL-W191/L888-TAMOT,40,B330,airway,B330,CN,2605
CN-2605-SRL-W191/L888-TAMOT,41,TAMOT,fix,,CN,2605
CN-2605-SRL-W191/L888-VHHH,1,SARIN,fix,,CN,2605
CN-2605-SRL-W191/L888-VHHH,2,A368,airway,A368,CN,2605
CN-2605-SRL-W191/L888-VHHH,3,FKG,fix,,CN,2605
CN-2605-SRL-W191/L888-VHHH,4,W192,airway,W192,CN,2605
CN-2605-SRL-W191/L888-VHHH,5,ESDEX,fix,,CN,2605
CN-2605-SRL-W191/L888-VHHH,6,W191,airway,W191,CN,2605
CN-2605-SRL-W191/L888-VHHH,7,DNC,fix,,CN,2605
CN-2605-SRL-W191/L888-VHHH,8,W565,airway,W565,CN,2605
CN-2605-SRL-W191/L888-VHHH,9,BIGUX,fix,,CN,2605
CN-2605-SRL-W191/L888-VHHH,10,B330,airway,B330,CN,2605
CN-2605-SRL-W191/L888-VHHH,11,KWE,fix,,CN,2605
CN-2605-SRL-W191/L888-VHHH,12,W181,airway,W181,CN,2605
CN-2605-SRL-W191/L888-VHHH,13,DUDIT,fix,,CN,2605
CN-2605-SRL-W191/L888-VHHH,14,A599,airway,A599,CN,2605
CN-2605-SRL-W191/L888-VHHH,15,POU,fix,,CN,2605
CN-2605-SRL-W191/L888-VHHH,16,R473,airway,R473,CN,2605
CN-2605-SRL-W191/L888-VHHH,17,SIERA,fix,,CN,2605
CN-2605-SRL-W191/L888-VHHH,18,RULAD,fix,,CN,2605
CN-2605-SRL-W191/L888-VHHH,19,A460,airway,A460,CN,2605
CN-2605-SRL-W191/L888-VHHH,20,XKC,fix,,CN,2605
CN-2605-SRL-W191/L888-VHHH,21,L888,airway,L888,CN,2605
CN-2605-SRL-W191/L888-VHHH,22,BIGOR,fix,,CN,2605
CN-2605-SRL-W191/L888-VHHH,23,W9,airway,W9,CN,2605
CN-2605-SRL-W191/L888-VHHH,24,CZH,fix,,CN,2605
CN-2605-SRL-W191/L888-VHHH,25,B213,airway,B213,CN,2605
CN-2605-SRL-W191/L888-VHHH,26,CTU,fix,,CN,2605
CN-2605-SRL-W191/L888-VHHH,27,W237,airway,W237,CN,2605
CN-2605-SRL-W191/L888-VHHH,28,IDBOR,fix,,CN,2605
CN-2605-SRL-W191/L888-VHHH,29,B330,airway,B330,CN,2605
CN-2605-SRL-W191/L888-VHHH,30,KWE,fix,,CN,2605
CN-2605-SRL-W191/L888-VHHH,31,W181,airway,W181,CN,2605
CN-2605-SRL-W191/L888-VHHH,32,DUDIT,fix,,CN,2605
CN-2605-SRL-W191/L888-VHHH,33,A599,airway,A599,CN,2605
CN-2605-SRL-W191/L888-VHHH,34,POU,fix,,CN,2605
CN-2605-SRL-W191/L888-VHHH,35,R473,airway,R473,CN,2605
CN-2605-SRL-W191/L888-VHHH,36,SIERA,fix,,CN,2605
CN-2605-SRL-W191/L888-VHHH,37,LINSO,fix,,CN,2605
CN-2605-SRL-W191/L888-VHHH,38,A599,airway,A599,CN,2605
CN-2605-SRL-W191/L888-VHHH,39,POU,fix,,CN,2605
CN-2605-SRL-W191/L888-VHHH,40,R473,airway,R473,CN,2605
CN-2605-SRL-W191/L888-VHHH,41,SIERA,fix,,CN,2605
CN-2605-SRL-W191/Y1-TAMOT,1,SARIN,fix,,CN,2605
CN-2605-SRL-W191/Y1-TAMOT,2,A368,airway,A368,CN,2605
CN-2605-SRL-W191/Y1-TAMOT,3,FKG,fix,,CN,2605
CN-2605-SRL-W191/Y1-TAMOT,4,W192,airway,W192,CN,2605
CN-2605-SRL-W191/Y1-TAMOT,5,ESDEX,fix,,CN,2605
CN-2605-SRL-W191/Y1-TAMOT,6,W191,airway,W191,CN,2605
CN-2605-SRL-W191/Y1-TAMOT,7,DNC,fix,,CN,2605
CN-2605-SRL-W191/Y1-TAMOT,8,W565,airway,W565,CN,2605
CN-2605-SRL-W191/Y1-TAMOT,9,BIGUX,fix,,CN,2605
CN-2605-SRL-W191/Y1-TAMOT,10,B330,airway,B330,CN,2605
CN-2605-SRL-W191/Y1-TAMOT,11,KWE,fix,,CN,2605
CN-2605-SRL-W191/Y1-TAMOT,12,W181,airway,W181,CN,2605
CN-2605-SRL-W191/Y1-TAMOT,13,DUDIT,fix,,CN,2605
CN-2605-SRL-W191/Y1-TAMOT,14,A599,airway,A599,CN,2605
CN-2605-SRL-W191/Y1-TAMOT,15,POU,fix,,CN,2605
CN-2605-SRL-W191/Y1-TAMOT,16,B330,airway,B330,CN,2605
CN-2605-SRL-W191/Y1-TAMOT,17,TAMOT,fix,,CN,2605
CN-2605-SRL-W191/Y1-TAMOT,18,RULAD,fix,,CN,2605
CN-2605-SRL-W191/Y1-TAMOT,19,A460,airway,A460,CN,2605
CN-2605-SRL-W191/Y1-TAMOT,20,XKC,fix,,CN,2605
CN-2605-SRL-W191/Y1-TAMOT,21,L888,airway,L888,CN,2605
CN-2605-SRL-W191/Y1-TAMOT,22,SADAN,fix,,CN,2605
CN-2605-SRL-W191/Y1-TAMOT,23,Y1,airway,Y1,CN,2605
CN-2605-SRL-W191/Y1-TAMOT,24,OMBON,fix,,CN,2605
CN-2605-SRL-W191/Y1-TAMOT,25,W245,airway,W245,CN,2605
CN-2605-SRL-W191/Y1-TAMOT,26,OVRAL,fix,,CN,2605
CN-2605-SRL-W191/Y1-TAMOT,27,B330,airway,B330,CN,2605
CN-2605-SRL-W191/Y1-TAMOT,28,KWE,fix,,CN,2605
CN-2605-SRL-W191/Y1-TAMOT,29,W181,airway,W181,CN,2605
CN-2605-SRL-W191/Y1-TAMOT,30,DUDIT,fix,,CN,2605
CN-2605-SRL-W191/Y1-TAMOT,31,A599,airway,A599,CN,2605
CN-2605-SRL-W191/Y1-TAMOT,32,POU,fix,,CN,2605
CN-2605-SRL-W191/Y1-TAMOT,33,B330,airway,B330,CN,2605
CN-2605-SRL-W191/Y1-TAMOT,34,TAMOT,fix,,CN,2605
CN-2605-SRL-W191/Y1-TAMOT,35,LINSO,fix,,CN,2605
CN-2605-SRL-W191/Y1-TAMOT,36,A599,airway,A599,CN,2605
CN-2605-SRL-W191/Y1-TAMOT,37,POU,fix,,CN,2605
CN-2605-SRL-W191/Y1-TAMOT,38,B330,airway,B330,CN,2605
CN-2605-SRL-W191/Y1-TAMOT,39,TAMOT,fix,,CN,2605
CN-2605-SRL-W191/Y1-VHHH,1,SARIN,fix,,CN,2605
CN-2605-SRL-W191/Y1-VHHH,2,A368,airway,A368,CN,2605
CN-2605-SRL-W191/Y1-VHHH,3,FKG,fix,,CN,2605
CN-2605-SRL-W191/Y1-VHHH,4,W192,airway,W192,CN,2605
CN-2605-SRL-W191/Y1-VHHH,5,ESDEX,fix,,CN,2605
CN-2605-SRL-W191/Y1-VHHH,6,W191,airway,W191,CN,2605
CN-2605-SRL-W191/Y1-VHHH,7,DNC,fix,,CN,2605
CN-2605-SRL-W191/Y1-VHHH,8,W565,airway,W565,CN,2605
CN-2605-SRL-W191/Y1-VHHH,9,BIGUX,fix,,CN,2605
CN-2605-SRL-W191/Y1-VHHH,10,B330,airway,B330,CN,2605
CN-2605-SRL-W191/Y1-VHHH,11,KWE,fix,,CN,2605
CN-2605-SRL-W191/Y1-VHHH,12,W181,airway,W181,CN,2605
CN-2605-SRL-W191/Y1-VHHH,13,DUDIT,fix,,CN,2605
CN-2605-SRL-W191/Y1-VHHH,14,A599,airway,A599,CN,2605
CN-2605-SRL-W191/Y1-VHHH,15,POU,fix,,CN,2605
CN-2605-SRL-W191/Y1-VHHH,16,R473,airway,R473,CN,2605
CN-2605-SRL-W191/Y1-VHHH,17,SIERA,fix,,CN,2605
CN-2605-SRL-W191/Y1-VHHH,18,RULAD,fix,,CN,2605
CN-2605-SRL-W191/Y1-VHHH,19,A460,airway,A460,CN,2605
CN-2605-SRL-W191/Y1-VHHH,20,XKC,fix,,CN,2605
CN-2605-SRL-W191/Y1-VHHH,21,L888,airway,L888,CN,2605
CN-2605-SRL-W191/Y1-VHHH,22,SADAN,fix,,CN,2605
CN-2605-SRL-W191/Y1-VHHH,23,Y1,airway,Y1,CN,2605
CN-2605-SRL-W191/Y1-VHHH,24,OMBON,fix,,CN,2605
CN-2605-SRL-W191/Y1-VHHH,25,W245,airway,W245,CN,2605
CN-2605-SRL-W191/Y1-VHHH,26,OVRAL,fix,,CN,2605
CN-2605-SRL-W191/Y1-VHHH,27,B330,airway,B330,CN,2605
CN-2605-SRL-W191/Y1-VHHH,28,KWE,fix,,CN,2605
CN-2605-SRL-W191/Y1-VHHH,29,W181,airway,W181,CN,2605
CN-2605-SRL-W191/Y1-VHHH,30,DUDIT,fix,,CN,2605
CN-2605-SRL-W191/Y1-VHHH,31,A599,airway,A599,CN,2605
CN-2605-SRL-W191/Y1-VHHH,32,POU,fix,,CN,2605
CN-2605-SRL-W191/Y1-VHHH,33,R473,airway,R473,CN,2605
CN-2605-SRL-W191/Y1-VHHH,34,SIERA,fix,,CN,2605
CN-2605-SRL-W191/Y1-VHHH,35,LINSO,fix,,CN,2605
CN-2605-SRL-W191/Y1-VHHH,36,A599,airway,A599,CN,2605
CN-2605-SRL-W191/Y1-VHHH,37,POU,fix,,CN,2605
