point_id,region_code,aip_cycle,ident,point_type,name,latitude_deg,longitude_deg,elevation_ft,iso_country,associated_airport,frequency_khz,dme_frequency_khz,dme_channel,usage_type,power,source_system,source_file
US-2605-airport-TX74,US,2605,TX74,airport,Thomas Flying Field,32.261303,-97.27315,830,US,TX74,,,,,,OurAirports,airports.csv
US-2605-airport-TX75,US,2605,TX75,airport,Sandbur Ranches Private Airport,31.009700775146484,-96.54080200195312,455,US,TX75,,,,,,OurAirports,airports.csv
US-2605-airport-TX76,US,2605,TX76,airport,The Women's Hospital of Texas Heliport,29.694721,-95.403289,41,US,TX76,,,,,,OurAirports,airports.csv
US-2605-airport-TX78,US,2605,TX78,airport,Block Ranch Airport,32.329200744628906,-97.23190307617188,755,US,TX78,,,,,,OurAirports,airports.csv
US-2605-airport-TX79,US,2605,TX79,airport,Crescent C Ranch Airport,28.0888881683,-99.04888916019999,277,US,TX79,,,,,,OurAirports,airports.csv
US-2605-airport-TX81,US,2605,TX81,airport,Robotek Airport,33.54999923706055,-97.03810119628906,775,US,TX81,,,,,,OurAirports,airports.csv
US-2605-airport-TX82,US,2605,TX82,airport,Laguna Park Community Airport,31.8636,-97.380898,620,US,TX82,,,,,,OurAirports,airports.csv
US-2605-airport-TX83,US,2605,TX83,airport,Water Department Heliport,32.749000549316406,-97.34500122070312,547,US,TX83,,,,,,OurAirports,airports.csv
US-2605-airport-TX84,US,2605,TX84,airport,Christus Saint Michael Hospital Helipad,33.46434,-94.07594,406,US,TX84,,,,,,OurAirports,airports.csv
US-2605-airport-TX85,US,2605,TX85,airport,City of Fort Worth Heliport,32.777893,-97.325297,538,US,TX85,,,,,,OurAirports,airports.csv
US-2605-airport-TX85,US,2605,TX85,airport,Christus Good Shepherd Henderson Heliport,32.131111,-94.781389,430,US,TX85,,,,,,OurAirports,airports.csv
US-2605-airport-TX86,US,2605,TX86,airport,Methodist Hospital Alkek Heliport,29.710335,-95.398533,181,US,TX86,,,,,,OurAirports,airports.csv
US-2605-airport-TX87,US,2605,TX87,airport,South Texas Regional Hospital Heliport,28.9333,-98.524498,420,US,TX87,,,,,,OurAirports,airports.csv
US-2605-airport-TX88,US,2605,TX88,airport,Star Field,32.160246,-98.946905,1625,US,TX88,,,,,,OurAirports,airports.csv
US-2605-airport-TX89,US,2605,TX89,airport,Memorial Hermann Sugar Land Hospital Heliport,29.56545,-95.688863,74,US,TX89,,,,,,OurAirports,airports.csv
US-2605-airport-TX91,US,2605,TX91,airport,Madeira Airpark,32.90760040283203,-96.5969009399414,450,US,TX91,,,,,,OurAirports,airports.csv
US-2605-airport-TX93,US,2605,TX93,airport,Wright Ranch Airport,32.15007,-97.8401,900,US,TX93,,,,,,OurAirports,airports.csv
US-2605-airport-TX94,US,2605,TX94,airport,Flying D Ranch Airport,33.4529,-97.276703,880,US,TX94,,,,,,OurAirports,airports.csv
US-2605-airport-TX95,US,2605,TX95,airport,Wild Basin Heliport,30.310017,-97.812631,865,US,TX95,,,,,,OurAirports,airports.csv
US-2605-airport-TX96,US,2605,TX96,airport,Maxwell Field,33.39929962158203,-97.25700378417969,825,US,TX96,,,,,,OurAirports,airports.csv
US-2605-airport-TX97,US,2605,TX97,airport,Cade Field,31.76490020751953,-97.79640197753906,1160,US,TX97,,,,,,OurAirports,airports.csv
US-2605-airport-TX98,US,2605,TX98,airport,Crespi Helistop,32.88233,-96.81171,566,US,TX98,,,,,,OurAirports,airports.csv
US-2605-airport-TX99,US,2605,TX99,airport,Williams Field,34.00680160522461,-102.98699951171875,4085,US,TX99,,,,,,OurAirports,airports.csv
US-2605-faa-cifp-navaid-TXC-983,US,2605,TXC,navaid,THURMAN,39.69831667,-103.21493889,,US,,,,,,,FAA CIFP,US_FAA_CIFP/FAACIFP18.txt
US-2605-navaid-TXC-2866,US,2605,TXC,vortac,Thurman,39.698299407958984,-103.21499633789062,4893,US,US-11201,112900,112900,076X,LO,MEDIUM,OurAirports,navaids.csv
US-2605-faa-cifp-navaid-TXK-984,US,2605,TXK,navaid,TEXARKANA,33.51388333,-94.07323889,,US,,,,,,,FAA CIFP,US_FAA_CIFP/FAACIFP18.txt
US-2605-navaid-TXK-2867,US,2605,TXK,vortac,Texarkana,33.51390075683594,-94.07319641113281,270,US,,116300,116300,110X,BOTH,HIGH,OurAirports,navaids.csv
US-2605-faa-cifp-navaid-TXO-985,US,2605,TXO,navaid,TEXICO,34.49512778,-102.83966389,,US,,,,,,,FAA CIFP,US_FAA_CIFP/FAACIFP18.txt
US-2605-navaid-TXO-2868,US,2605,TXO,vortac,Texico,34.49509811401367,-102.83999633789062,4060,US,,112200,112200,059X,BOTH,HIGH,OurAirports,navaids.csv
US-2605-navaid-TY-2869,US,2605,TY,ndb,Indoo,32.41579818725586,-95.46959686279297,,US,KTYR,320,,,TERMINAL,MEDIUM,OurAirports,navaids.csv
US-2605-navaid-TY-2870,US,2605,TY,ndb,Benfi,35.7421989440918,-84.0811996459961,,US,KTYS,353,,,LO,LOW,OurAirports,navaids.csv
US-2605-navaid-TYC-2871,US,2605,TYC,ndb,Taylor Co,37.40190124511719,-85.24369812011719,1053,US,,272,,,TERMINAL,LOW,OurAirports,navaids.csv
US-2605-airport-TYE,US,2605,TYE,airport,Tyonek Airport,61.076556,-151.131363,110,US,TYE,,,,,,OurAirports,airports.csv
US-2605-faa-cifp-navaid-TYI-986,US,2605,TYI,navaid,TAR RIVER,35.97672500,-77.70373056,,US,,,,,,,FAA CIFP,US_FAA_CIFP/FAACIFP18.txt
US-2605-navaid-TYI-2872,US,2605,TYI,vortac,Tar River,35.97669982910156,-77.70379638671875,70,US,KRWI,117800,117800,125X,BOTH,MEDIUM,OurAirports,navaids.csv
US-2605-faa-cifp-navaid-TYR-987,US,2605,TYR,navaid,TYLER,32.35586667,-95.40346667,,US,,,,,,,FAA CIFP,US_FAA_CIFP/FAACIFP18.txt
US-2605-navaid-TYR-2874,US,2605,TYR,vor-dme,Tyler,32.355899810791016,-95.40350341796875,540,US,KTYR,114200,114200,089X,LO,LOW,OurAirports,navaids.csv
US-2605-navaid-TYV-2875,US,2605,TYV,ndb,Toneyville,34.95249938964844,-92.01950073242188,272,US,KLRF,290,,,TERMINAL,LOW,OurAirports,navaids.csv
US-2605-navaid-TZ-2876,US,2605,TZ,ndb,Cogan,39.08649826049805,-78.068603515625,550,US,,364,,,TERMINAL,LOW,OurAirports,navaids.csv
US-2605-navaid-TZO-2878,US,2605,TZO,ndb,Bristow,35.769798278808594,-96.42469787597656,929,US,,251,,,TERMINAL,LOW,OurAirports,navaids.csv
US-2605-navaid-TZT-2879,US,2605,TZT,ndb,Belle Plaine,41.885501861572266,-92.283203125,776,US,,371,,,TERMINAL,LOW,OurAirports,navaids.csv
US-2605-navaid-TZZ-2880,US,2605,TZZ,vor,Travis,38.344200134277344,-121.81099700927734,32,US,KSUU,116400,,,LO,MEDIUM,OurAirports,navaids.csv
US-2605-airport-U45,US,2605,U45,airport,Graham US Forest Service Airport,43.9552001953,-115.273002625,5726,US,U45,,,,,,OurAirports,airports.csv
US-2605-airport-U46,US,2605,U46,airport,Big Southern Butte Airport,43.432508,-113.055583,5073,US,U46,,,,,,OurAirports,airports.csv
US-2605-airport-U51,US,2605,U51,airport,Bancroft Municipal Airport,42.72079849243164,-111.86699676513672,5435,US,U51,,,,,,OurAirports,airports.csv
US-2605-airport-U53,US,2605,U53,airport,Henry's Lake Airport,44.634376,-111.345261,6596,US,U53,,,,,,OurAirports,airports.csv
US-2605-airport-U54,US,2605,U54,airport,Bernard US Forest Service Airport,44.979598999,-114.73500061,3626,US,U54,,,,,,OurAirports,airports.csv
US-2605-airport-U55,US,2605,U55,airport,Panguitch Municipal Airport,37.84519958,-112.3919983,6763,US,U55,,,,,,OurAirports,airports.csv
US-2605-airport-U56,US,2605,U56,airport,Rigby Airport,43.642638,-111.929193,4845,US,U56,,,,,,OurAirports,airports.csv
US-2605-airport-U60,US,2605,U60,airport,Big Creek Airport,45.133202,-115.321999,5743,US,U60,,,,,,OurAirports,airports.csv
US-2605-airport-U61,US,2605,U61,airport,Twin Bridges Airport,43.943544,-114.110356,6893,US,U61,,,,,,OurAirports,airports.csv
US-2605-airport-U65,US,2605,U65,airport,Carey Airport,43.30820083618164,-113.93399810791016,4783,US,U65,,,,,,OurAirports,airports.csv
US-2605-airport-U72,US,2605,U72,airport,Upper Loon Creek US Forest Service Airport,44.591231,-114.82481,5500,US,U72,,,,,,OurAirports,airports.csv
US-2605-airport-U74,US,2605,U74,airport,Crescent Valley Airport,40.41590118408203,-116.56300354003906,4787,US,U74,,,,,,OurAirports,airports.csv
US-2605-airport-U84,US,2605,U84,airport,Donald D. Coski Memorial Airport,44.72545623779297,-116.09123992919922,4860,US,U84,,,,,,OurAirports,airports.csv
US-2605-airport-U86,US,2605,U86,airport,Camas County Airport,43.341839,-114.798186,5058,US,U86,,,,,,OurAirports,airports.csv
US-2605-airport-U88,US,2605,U88,airport,Garden Valley Airport,44.066863,-115.930903,3177,US,U88,,,,,,OurAirports,airports.csv
US-2605-airport-U93,US,2605,U93,airport,Magic Reservoir Airport,43.28239822387695,-114.3949966430664,4844,US,U93,,,,,,OurAirports,airports.csv
US-2605-airport-U98,US,2605,U98,airport,Idaho City US Forest Service Airport,43.823676,-115.844573,3920,US,U98,,,,,,OurAirports,airports.csv
US-2605-navaid-UAD-2882,US,2605,UAD,ndb,Chualar,36.49089813232422,-121.4749984741211,105,US,KSNS,263,,,LO,LOW,OurAirports,navaids.csv
US-2605-navaid-UBC-2883,US,2605,UBC,ndb,Ballinger,31.680500030517578,-99.97489929199219,1735,US,,239,,,LO,LOW,OurAirports,navaids.csv
US-2605-navaid-UBE-2884,US,2605,UBE,ndb,Cumberland,45.50920104980469,-91.97669982910156,1239,US,,375,,,TERMINAL,LOW,OurAirports,navaids.csv
US-2605-faa-cifp-navaid-UBG-988,US,2605,UBG,navaid,NEWBERG,45.35323333,-122.97814722,,US,,,,,,,FAA CIFP,US_FAA_CIFP/FAACIFP18.txt
US-2605-navaid-UBG-2885,US,2605,UBG,vor-dme,Newberg,45.35319900512695,-122.97799682617188,1440,US,,117400,117400,121X,BOTH,HIGH,OurAirports,navaids.csv
US-2605-navaid-UBX-2886,US,2605,UBX,ndb,Cuba,38.06529998779297,-91.42739868164062,990,US,,380,,,TERMINAL,LOW,OurAirports,navaids.csv
US-2605-faa-cifp-navaid-UC-2219,US,2605,UC,navaid,OBION,36.29760000,-88.99486667,,US,,,,,,,FAA CIFP,US_FAA_CIFP/FAACIFP18.txt
US-2605-navaid-UC-2887,US,2605,UC,ndb,Obion,36.29759979248047,-88.99479675292969,305,US,,212,,,TERMINAL,LOW,OurAirports,navaids.csv
US-2605-faa-cifp-navaid-UCA-989,US,2605,UCA,navaid,UTICA,43.02651389,-75.16452222,,US,,,,,,,FAA CIFP,US_FAA_CIFP/FAACIFP18.txt
US-2605-navaid-UCA-2888,US,2605,UCA,vortac,Utica,43.0265007019043,-75.16449737548828,1420,US,US-9350,111200,111200,049X,LO,MEDIUM,OurAirports,navaids.csv
US-2605-faa-cifp-navaid-UCP-2220,US,2605,UCP,navaid,CASTLE,41.02301111,-80.41584444,,US,,,,,,,FAA CIFP,US_FAA_CIFP/FAACIFP18.txt
US-2605-navaid-UCP-2889,US,2605,UCP,ndb,Castle,41.02370071411133,-80.41480255126953,1110,US,,272,,,TERMINAL,LOW,OurAirports,navaids.csv
US-2605-navaid-UDG-2890,US,2605,UDG,ndb,Darlington,34.443199157714844,-79.88729858398438,184,US,,245,,,TERMINAL,LOW,OurAirports,navaids.csv
US-2605-navaid-UES-2891,US,2605,UES,ndb,Waukesha,43.044700622558594,-88.23519897460938,905,US,,359,,,TERMINAL,LOW,OurAirports,navaids.csv
US-2605-faa-cifp-navaid-UG-2221,US,2605,UG,navaid,WAUKE,42.46389444,-87.80135556,,US,,,,,,,FAA CIFP,US_FAA_CIFP/FAACIFP18.txt
US-2605-navaid-UG-2893,US,2605,UG,ndb,Wauke,42.4640998840332,-87.80139923095703,,US,,379,,,LO,LOW,OurAirports,navaids.csv
US-2605-airport-UGB,US,2605,UGB,airport,Ugashik Bay Airport,57.424052,-157.74479,132,US,UGB,,,,,,OurAirports,airports.csv
US-2605-faa-cifp-navaid-UGS-2222,US,2605,UGS,navaid,UNIVERSITY,39.25726111,-82.12596944,,US,,,,,,,FAA CIFP,US_FAA_CIFP/FAACIFP18.txt
US-2605-navaid-UGS-2894,US,2605,UGS,ndb,University,39.257301330566406,-82.1259994506836,754,US,,250,,,TERMINAL,LOW,OurAirports,navaids.csv
US-2605-faa-cifp-navaid-UI-2223,US,2605,UI,navaid,QUINCY,39.88689167,-91.25367500,,US,,,,,,,FAA CIFP,US_FAA_CIFP/FAACIFP18.txt
US-2605-navaid-UI-2895,US,2605,UI,ndb,Quincy,39.887001037597656,-91.25360107421875,769,US,KUIN,293,,,TERMINAL,LOW,OurAirports,navaids.csv
US-2605-navaid-UIA-2896,US,2605,UIA,vor,Andalusia,31.309499740600586,-86.39219665527344,330,US,,110200,,,BOTH,LOW,OurAirports,navaids.csv
US-2605-faa-cifp-navaid-UIM-990,US,2605,UIM,navaid,QUITMAN,32.88048056,-95.36689167,,US,,,,,,,FAA CIFP,US_FAA_CIFP/FAACIFP18.txt
US-2605-navaid-UIM-2897,US,2605,UIM,vor-dme,Quitman,32.880401611328125,-95.3667984008789,520,US,,114000,114000,087X,LO,MEDIUM,OurAirports,navaids.csv
US-2605-faa-cifp-navaid-UIN-991,US,2605,UIN,navaid,QUINCY,39.84787500,-91.27892500,,US,,,,,,,FAA CIFP,US_FAA_CIFP/FAACIFP18.txt
US-2605-navaid-UIN-2898,US,2605,UIN,vortac,Quincy,39.847900390625,-91.27880096435547,710,US,KUIN,113600,113600,083X,BOTH,HIGH,OurAirports,navaids.csv
US-2605-navaid-UIZ-2899,US,2605,UIZ,ndb,Berz,42.661399841308594,-82.96549987792969,607,US,,215,,,LO,LOW,OurAirports,navaids.csv
US-2605-faa-cifp-navaid-UJM-992,US,2605,UJM,navaid,MARVELL,34.57504722,-90.67440278,,US,,,,,,,FAA CIFP,US_FAA_CIFP/FAACIFP18.txt
US-2605-navaid-UJM-2901,US,2605,UJM,vor-dme,Marvell,34.57500076293945,-90.67440032958984,241,US,,109600,109600,033X,BOTH,MEDIUM,OurAirports,navaids.csv
US-2605-navaid-UK-2902,US,2605,UK,ndb,Kearn,39.27470016479492,-123.24600219726562,871,US,KUKI,371,,,TERMINAL,LOW,OurAirports,navaids.csv
US-2605-navaid-UKF-2903,US,2605,UKF,ndb,Wilki,36.11289978027344,-81.09809875488281,1380,US,,209,,,TERMINAL,LOW,OurAirports,navaids.csv
US-2605-navaid-UKK-2904,US,2605,UKK,ndb,Wainwright Village,70.63760375976562,-160.00900268554688,36,US,PAWI,338,,,LO,MEDIUM,OurAirports,navaids.csv
US-2605-navaid-UKL-2905,US,2605,UKL,ndb,Boyd,38.29970169067383,-95.7217025756836,1144,US,,245,,,TERMINAL,LOW,OurAirports,navaids.csv
US-2605-faa-cifp-navaid-UKN-993,US,2605,UKN,navaid,WAUKON,43.28008611,-91.53736111,,US,,,,,,,FAA CIFP,US_FAA_CIFP/FAACIFP18.txt
US-2605-navaid-UKN-2906,US,2605,UKN,vortac,Waukon,43.28010177612305,-91.53739929199219,1300,US,,116600,116600,113X,LO,MEDIUM,OurAirports,navaids.csv
US-2605-navaid-UKT-2907,US,2605,UKT,ndb,Quakertown,40.424800872802734,-75.29740142822266,,US,,208,,,TERMINAL,LOW,OurAirports,navaids.csv
US-2605-faa-cifp-navaid-UKW-994,US,2605,UKW,navaid,BOWIE,33.53588611,-97.82127778,,US,,,,,,,FAA CIFP,US_FAA_CIFP/FAACIFP18.txt
US-2605-navaid-UKW-2908,US,2605,UKW,vortac,Bowie,33.5359001159668,-97.82129669189453,1100,US,,112400,112400,071X,BOTH,HIGH,OurAirports,navaids.csv
US-2605-navaid-ULH-2910,US,2605,ULH,ndb,Burwi,35.46160125732422,-86.24169921875,810,US,,332,,,TERMINAL,LOW,OurAirports,navaids.csv
US-2605-navaid-ULL-2911,US,2605,ULL,vor-dme,Kukuliak,63.692298889160156,-170.47000122070312,380,US,PASA,117300,117300,120X,BOTH,HIGH,OurAirports,navaids.csv
US-2605-navaid-ULM-2912,US,2605,ULM,ndb-dme,New Ulm,44.317901611328125,-94.49810028076172,1010,US,,272,111300,050X,TERMINAL,LOW,OurAirports,navaids.csv
US-2605-navaid-ULS-2913,US,2605,ULS,ndb,Ulysses,37.59709930419922,-101.36799621582031,3065,US,,395,,,TERMINAL,LOW,OurAirports,navaids.csv
US-2605-navaid-ULW-2914,US,2605,ULW,vor-dme,Elmira,42.094200134277344,-77.0248031616211,1620,US,KELM,109650,109650,033Y,BOTH,MEDIUM,OurAirports,navaids.csv
US-2605-navaid-UMB-2915,US,2605,UMB,ndb,Culvr,33.151798248291016,-83.15959930419922,385,US,,380,,,TERMINAL,LOW,OurAirports,navaids.csv
US-2605-navaid-UMM-2916,US,2605,UMM,ndb,Summit,63.32809829711914,-149.13099670410156,2409,US,,326,,,LO,MEDIUM,OurAirports,navaids.csv
US-2605-navaid-UMP-2917,US,2605,UMP,ndb,Metropolitan,39.93769836425781,-86.05020141601562,788,US,,338,,,TERMINAL,LOW,OurAirports,navaids.csv
US-2605-navaid-UN-2918,US,2605,UN,ndb,Penue,40.910301208496094,-77.7417984008789,943,US,,388,,,TERMINAL,LOW,OurAirports,navaids.csv
US-2605-navaid-UNE-2919,US,2605,UNE,ndb,Union County,40.957401275634766,-94.34729766845703,1266,US,,379,,,TERMINAL,LOW,OurAirports,navaids.csv
US-2605-navaid-UNK-2920,US,2605,UNK,vor-dme,Unalakleet,63.89189910888672,-160.6840057373047,430,US,PAUN,116900,116900,116X,BOTH,HIGH,OurAirports,navaids.csv
US-2605-navaid-UNU-2921,US,2605,UNU,ndb,Juneau,43.430301666259766,-88.70069885253906,936,US,,344,,,TERMINAL,LOW,OurAirports,navaids.csv
US-2605-navaid-UOC-2922,US,2605,UOC,ndb,Hawkeye,41.63199996948242,-91.54290008544922,648,US,,524,,,TERMINAL,LOW,OurAirports,navaids.csv
US-2605-faa-cifp-navaid-UOT-2224,US,2605,UOT,navaid,UNION COUNTY,34.68400000,-81.64233333,,US,,,,,,,FAA CIFP,US_FAA_CIFP/FAACIFP18.txt
US-2605-navaid-UOT-2923,US,2605,UOT,ndb,Union County,34.683998107910156,-81.64230346679688,580,US,,326,,,TERMINAL,LOW,OurAirports,navaids.csv
US-2605-navaid-UPP-2924,US,2605,UPP,vortac,Upolu Point,20.20050048828125,-155.84300231933594,1760,US,PHSF,112300,112300,070X,BOTH,HIGH,OurAirports,navaids.csv
US-2605-faa-cifp-navaid-UQN-2225,US,2605,UQN,navaid,ONYUN,32.22366944,-82.29744722,,US,,,,,,,FAA CIFP,US_FAA_CIFP/FAACIFP18.txt
US-2605-navaid-UQN-2925,US,2605,UQN,ndb,Onyun,32.223201751708984,-82.29820251464844,152,US,,372,,,TERMINAL,LOW,OurAirports,navaids.csv
US-2605-navaid-UQS-2926,US,2605,UQS,ndb,Nuiqsut Village,70.2125015258789,-151,30,US,PALP,241,,,LO,MEDIUM,OurAirports,navaids.csv
US-2605-navaid-UR-2927,US,2605,UR,ndb,Burln,39.04570007324219,-84.77300262451172,,US,KCVG,321,,,TERMINAL,LOW,OurAirports,navaids.csv
US-2605-navaid-UR-2928,US,2605,UR,ndb,Orchy,40.86650085449219,-73.80359649658203,,US,KLGA,385,,,TERMINAL,LOW,OurAirports,navaids.csv
US-2605-faa-cifp-navaid-URH-995,US,2605,URH,navaid,TEXOMA,33.94418333,-96.39183611,,US,,,,,,,FAA CIFP,US_FAA_CIFP/FAACIFP18.txt
US-2605-navaid-URH-2930,US,2605,URH,vor-dme,Texoma,33.94419860839844,-96.39179992675781,681,US,,114300,114300,090X,BOTH,MEDIUM,OurAirports,navaids.csv
US-2605-airport-US-0001,US,2605,US-0001,airport,Flying M Ranch Airport,38.61127,-119.001718,4922,US,US-0001,,,,,,OurAirports,airports.csv
US-2605-airport-US-0002,US,2605,US-0002,airport,Governor's Island Army Airfield,40.68709945678711,-74.02210235595703,,US,US-0002,,,,,,OurAirports,airports.csv
US-2605-airport-US-0003,US,2605,US-0003,airport,Naval Air Station Rockaway,40.56999969482422,-73.87000274658203,,US,US-0003,,,,,,OurAirports,airports.csv
US-2605-airport-US-0004,US,2605,US-0004,airport,Rockaway Airport,40.601600646972656,-73.78199768066406,,US,US-0004,,,,,,OurAirports,airports.csv
US-2605-airport-US-0005,US,2605,US-0005,airport,Staten Island Airport,40.580299,-74.166199,40,US,US-0005,,,,,,OurAirports,airports.csv
US-2605-airport-US-0006,US,2605,US-0006,airport,Miller Army Airfield,40.567501,-74.099503,11,US,US-0006,,,,,,OurAirports,airports.csv
US-2605-airport-US-0007,US,2605,US-0007,airport,Roosevelt Field,40.73809814453125,-73.61250305175781,,US,US-0007,,,,,,OurAirports,airports.csv
US-2605-airport-US-0008,US,2605,US-0008,airport,Hicksville Aviation Country Club,40.7400016784668,-73.52999877929688,,US,US-0008,,,,,,OurAirports,airports.csv
US-2605-airport-US-0010,US,2605,US-0010,airport,Dixie Town Airport,45.552799224853516,-115.45999908447266,5618,US,US-0010,,,,,,OurAirports,airports.csv
US-2605-airport-US-0011,US,2605,US-0011,airport,Cascade Reservoir Private Strip,44.64739990234375,-116.08699798583984,,US,US-0011,,,,,,OurAirports,airports.csv
US-2605-airport-US-0012,US,2605,US-0012,airport,Richards Field,38.993770599365234,-94.4801025390625,,US,US-0012,,,,,,OurAirports,airports.csv
US-2605-airport-US-0013,US,2605,US-0013,airport,City Heliport,36.745998,-76.052399,12,US,US-0013,,,,,,OurAirports,airports.csv
US-2605-airport-US-0014,US,2605,US-0014,airport,Johnson Farm Lines Airport,35.57158,-93.57643,775,US,US-0014,,,,,,OurAirports,airports.csv
US-2605-airport-US-0015,US,2605,US-0015,airport,Canaan Air Base Heliport,35.09220123,-83.16860199,33,US,US-0015,,,,,,OurAirports,airports.csv
US-2605-airport-US-0016,US,2605,US-0016,airport,Oliver Till Airport,27.623899,-97.883102,85,US,US-0016,,,,,,OurAirports,airports.csv
US-2605-airport-US-0017,US,2605,US-0017,airport,Winter's Strip,60.3116,-151.320999,112,US,US-0017,,,,,,OurAirports,airports.csv
US-2605-airport-US-0018,US,2605,US-0018,airport,Flying B Ranch Airport,31.83989906,-97.40579987,710,US,US-0018,,,,,,OurAirports,airports.csv
US-2605-airport-US-0019,US,2605,US-0019,airport,The Ranch Airport,36.0102996826,-112.291999817,6204,US,US-0019,,,,,,OurAirports,airports.csv
US-2605-airport-US-0020,US,2605,US-0020,airport,Watson Airport,40.070802,-94.146103,850,US,US-0020,,,,,,OurAirports,airports.csv
US-2605-airport-US-0021,US,2605,US-0021,airport,Marion Correctional Institution Heliport,29.3053,-82.172601,85,US,US-0021,,,,,,OurAirports,airports.csv
US-2605-airport-US-0023,US,2605,US-0023,airport,Webb & Shepard Farm Airport,32.5617980957,-83.93990325930001,561,US,US-0023,,,,,,OurAirports,airports.csv
US-2605-airport-US-0024,US,2605,US-0024,airport,Hess Airport,31.677900314299997,-97.1399993896,540,US,US-0024,,,,,,OurAirports,airports.csv
US-2605-airport-US-0025,US,2605,US-0025,airport,Brabsom Farm Airport,32.5168,-97.366997,800,US,US-0025,,,,,,OurAirports,airports.csv
US-2605-airport-US-0026,US,2605,US-0026,airport,Tims Angus Farm Airport,44.2001,-75.905197,420,US,US-0026,,,,,,OurAirports,airports.csv
US-2605-airport-US-0027,US,2605,US-0027,airport,R V Ranch Airport,33.551498,-96.189101,583,US,US-0027,,,,,,OurAirports,airports.csv
US-2605-airport-US-0028,US,2605,US-0028,airport,Warren County Airport,36.422401,-78.138603,445,US,US-0028,,,,,,OurAirports,airports.csv
US-2605-airport-US-0029,US,2605,US-0029,airport,Carrera Airpark,40.216599,-104.950997,4965,US,US-0029,,,,,,OurAirports,airports.csv
US-2605-airport-US-0030,US,2605,US-0030,airport,Markum Ranch Airport,32.695099,-97.511703,895,US,US-0030,,,,,,OurAirports,airports.csv
US-2605-airport-US-0031,US,2605,US-0031,airport,Berry Airport,32.857899,-91.348396,110,US,US-0031,,,,,,OurAirports,airports.csv
US-2605-airport-US-0032,US,2605,US-0032,airport,Grand Valley Lands Airport,32.233501434299995,-97.4002990723,700,US,US-0032,,,,,,OurAirports,airports.csv
US-2605-airport-US-0033,US,2605,US-0033,airport,Tassi Airport,36.252268,-113.963692,1544,US,US-0033,,,,,,OurAirports,airports.csv
US-2605-airport-US-0034,US,2605,US-0034,airport,Shelton Laurel Lil National Airport,35.978901,-82.7033,2000,US,US-0034,,,,,,OurAirports,airports.csv
US-2605-airport-US-0035,US,2605,US-0035,airport,Stephenson Farms Airport,36.440701,-77.459099,138,US,US-0035,,,,,,OurAirports,airports.csv
US-2605-airport-US-0036,US,2605,US-0036,airport,Wharton Field,37.594835,-77.217733,180,US,US-0036,,,,,,OurAirports,airports.csv
US-2605-airport-US-0037,US,2605,US-0037,airport,Tenco Tractor Airport,38.769299,-121.518997,31,US,US-0037,,,,,,OurAirports,airports.csv
US-2605-airport-US-0038,US,2605,US-0038,airport,Canyon View Ranch Airport,41.827186,-104.513948,4564,US,US-0038,,,,,,OurAirports,airports.csv
US-2605-airport-US-0039,US,2605,US-0039,airport,Wind Rock Ranch Airport,43.47148,-109.48496,6705,US,US-0039,,,,,,OurAirports,airports.csv
US-2605-airport-US-0040,US,2605,US-0040,airport,Moosa Memorial Hospital Heliport,30.499693,-92.404107,50,US,US-0040,,,,,,OurAirports,airports.csv
US-2605-airport-US-0041,US,2605,US-0041,airport,Cleveland Airport,40.341702,-95.309998,1070,US,US-0041,,,,,,OurAirports,airports.csv
US-2605-airport-US-0042,US,2605,US-0042,airport,Byrd's Backcountry Airstrip,35.67766,-93.731468,800,US,US-0042,,,,,,OurAirports,airports.csv
US-2605-airport-US-0043,US,2605,US-0043,airport,Sears Airport,32.203773,-100.042172,2400,US,US-0043,,,,,,OurAirports,airports.csv
US-2605-airport-US-0044,US,2605,US-0044,airport,Heckendorf Ranches-Georgia Pass Ranch Airport,39.408298,-105.836998,9869,US,US-0044,,,,,,OurAirports,airports.csv
US-2605-airport-US-0045,US,2605,US-0045,airport,Kastler Compressor Station Airport,40.990002,-109.196999,6783,US,US-0045,,,,,,OurAirports,airports.csv
US-2605-airport-US-0046,US,2605,US-0046,airport,Joe Fleming Field,29.523935,-97.876167,496,US,US-0046,,,,,,OurAirports,airports.csv
US-2605-airport-US-0047,US,2605,US-0047,airport,San Mar Gale Airport,39.458401,-84.131897,968,US,US-0047,,,,,,OurAirports,airports.csv
US-2605-airport-US-0048,US,2605,US-0048,airport,Kohn Airport,42.138619,-76.384123,1140,US,US-0048,,,,,,OurAirports,airports.csv
US-2605-airport-US-0049,US,2605,US-0049,airport,Schumpert Clinic South Heliport,32.424,-93.720703,161,US,US-0049,,,,,,OurAirports,airports.csv
US-2605-airport-US-0050,US,2605,US-0050,airport,Juniper Hills Airport,42.124298,-121.458,4120,US,US-0050,,,,,,OurAirports,airports.csv
US-2605-airport-US-0051,US,2605,US-0051,airport,Ten Oaks Airport,29.09607,-98.45192,500,US,US-0051,,,,,,OurAirports,airports.csv
US-2605-airport-US-0052,US,2605,US-0052,airport,Joyner Airport,45.3166007996,-93.47189331050001,940,US,US-0052,,,,,,OurAirports,airports.csv
US-2605-airport-US-0053,US,2605,US-0053,airport,Meadowview Airport,33.062599,-96.130203,540,US,US-0053,,,,,,OurAirports,airports.csv
