region_code,aip_cycle,departure_code,arrival_code,route_id,route_code,lookup_rank
CN,2605,ZSCN,LIMB,CN-2605-ZSCN-POLHO-01,ZSCN-POLHO-01,289
CN,2605,ZSCN,LIMC,CN-2605-ZSCN-POLHO-01,ZSCN-POLHO-01,289
CN,2605,ZSCN,LIML,CN-2605-ZSCN-POLHO-01,ZSCN-POLHO-01,289
CN,2605,ZSCN,PAED,CN-2605-ZSCN-LAMEN-01,ZSCN-LAMEN-01,285
CN,2605,ZSCN,PANC,CN-2605-ZSCN-LAMEN-01,ZSCN-LAMEN-01,285
CN,2605,ZSCN,RCKH,CN-2605-ZSCN-RCKH-01,ZSCN-RCKH-01,388
CN,2605,ZSCN,RCKH,CN-2605-ZSCN-RCKH-02,ZSCN-RCKH-02,389
CN,2605,ZSCN,RCTP,CN-2605-ZSCN-RCTP-01,ZSCN-RCTP-01,390
CN,2605,ZSCN,RCYU,CN-2605-ZSCN-RCYU-01,ZSCN-RCYU-01,391
CN,2605,ZSCN,RJAA,CN-2605-ZSCN-LAMEN-02,ZSCN-LAMEN-02,286
CN,2605,ZSCN,RJTT,CN-2605-ZSCN-LAMEN-02,ZSCN-LAMEN-02,286
CN,2605,ZSCN,RJTY,CN-2605-ZSCN-LAMEN-02,ZSCN-LAMEN-02,286
CN,2605,ZSCN,RPLL,CN-2605-ZSCN-TAMOT-01,ZSCN-TAMOT-01,292
CN,2605,ZSCN,RPMM,CN-2605-ZSCN-TAMOT-01,ZSCN-TAMOT-01,292
CN,2605,ZSCN,RPVE,CN-2605-ZSCN-TAMOT-01,ZSCN-TAMOT-01,292
CN,2605,ZSCN,RPVK,CN-2605-ZSCN-TAMOT-01,ZSCN-TAMOT-01,292
CN,2605,ZSCN,RPVM,CN-2605-ZSCN-TAMOT-01,ZSCN-TAMOT-01,292
CN,2605,ZSCN,UAAA,CN-2605-ZSCN-RULAD-01,ZSCN-RULAD-01,290
CN,2605,ZSCN,UAKK,CN-2605-ZSCN-NIXAL-01,ZSCN-NIXAL-01,288
CN,2605,ZSCN,UAKK,CN-2605-ZSCN-SARIN-01,ZSCN-SARIN-01,291
CN,2605,ZSCN,UNNT,CN-2605-ZSCN-NIXAL-01,ZSCN-NIXAL-01,288
CN,2605,ZSCN,UUDD,CN-2605-ZSCN-NIXAL-01,ZSCN-NIXAL-01,288
CN,2605,ZSCN,UUEE,CN-2605-ZSCN-NIXAL-01,ZSCN-NIXAL-01,288
CN,2605,ZSCN,UUMO,CN-2605-ZSCN-NIXAL-01,ZSCN-NIXAL-01,288
CN,2605,ZSCN,UUWW,CN-2605-ZSCN-NIXAL-01,ZSCN-NIXAL-01,288
CN,2605,ZSCN,VDPP,CN-2605-ZSCN-TEBAK-01,ZSCN-TEBAK-01,293
CN,2605,ZSCN,VDSA,CN-2605-ZSCN-TEBAK-01,ZSCN-TEBAK-01,293
CN,2605,ZSCN,VDSV,CN-2605-ZSCN-TAMOT-01,ZSCN-TAMOT-01,292
CN,2605,ZSCN,VDSV,CN-2605-ZSCN-TEBAK-01,ZSCN-TEBAK-01,293
CN,2605,ZSCN,VDTI,CN-2605-ZSCN-TEBAK-01,ZSCN-TEBAK-01,293
CN,2605,ZSCN,VHHH,CN-2605-ZSCN-VHHH-01,ZSCN-VHHH-01,392
CN,2605,ZSCN,VLLB,CN-2605-ZSCN-TEBAK-01,ZSCN-TEBAK-01,293
CN,2605,ZSCN,VLVT,CN-2605-ZSCN-TEBAK-01,ZSCN-TEBAK-01,293
CN,2605,ZSCN,VMMC,CN-2605-ZSCN-VMMC-01,ZSCN-VMMC-01,393
CN,2605,ZSCN,VNKT,CN-2605-ZSCN-LINSO-01,ZSCN-LINSO-01,287
CN,2605,ZSCN,VTBD,CN-2605-ZSCN-ASSAD-01,ZSCN-ASSAD-01,284
CN,2605,ZSCN,VTBD,CN-2605-ZSCN-TEBAK-01,ZSCN-TEBAK-01,293
CN,2605,ZSCN,VTBS,CN-2605-ZSCN-ASSAD-01,ZSCN-ASSAD-01,284
CN,2605,ZSCN,VTBS,CN-2605-ZSCN-TEBAK-01,ZSCN-TEBAK-01,293
CN,2605,ZSCN,VTBU,CN-2605-ZSCN-TEBAK-01,ZSCN-TEBAK-01,293
CN,2605,ZSCN,VTCA,CN-2605-ZSCN-TEBAK-01,ZSCN-TEBAK-01,293
CN,2605,ZSCN,VTCC,CN-2605-ZSCN-TEBAK-01,ZSCN-TEBAK-01,293
CN,2605,ZSCN,VTCT,CN-2605-ZSCN-TEBAK-01,ZSCN-TEBAK-01,293
CN,2605,ZSCN,VTSG,CN-2605-ZSCN-TEBAK-01,ZSCN-TEBAK-01,293
CN,2605,ZSCN,VTSP,CN-2605-ZSCN-TEBAK-01,ZSCN-TEBAK-01,293
CN,2605,ZSCN,VVCR,CN-2605-ZSCN-TAMOT-01,ZSCN-TAMOT-01,292
CN,2605,ZSCN,VVDN,CN-2605-ZSCN-TAMOT-01,ZSCN-TAMOT-01,292
CN,2605,ZSCN,VVNB,CN-2605-ZSCN-TEBAK-01,ZSCN-TEBAK-01,293
CN,2605,ZSCN,VYMD,CN-2605-ZSCN-LINSO-01,ZSCN-LINSO-01,287
CN,2605,ZSCN,VYYY,CN-2605-ZSCN-LINSO-01,ZSCN-LINSO-01,287
CN,2605,ZSCN,WADD,CN-2605-ZSCN-TAMOT-01,ZSCN-TAMOT-01,292
CN,2605,ZSCN,WAMM,CN-2605-ZSCN-TAMOT-01,ZSCN-TAMOT-01,292
CN,2605,ZSCN,WBKK,CN-2605-ZSCN-TAMOT-01,ZSCN-TAMOT-01,292
CN,2605,ZSCN,WIDD,CN-2605-ZSCN-TAMOT-01,ZSCN-TAMOT-01,292
CN,2605,ZSCN,WMKK,CN-2605-ZSCN-TAMOT-01,ZSCN-TAMOT-01,292
CN,2605,ZSCN,WSAP,CN-2605-ZSCN-TAMOT-01,ZSCN-TAMOT-01,292
CN,2605,ZSCN,WSSL,CN-2605-ZSCN-TAMOT-01,ZSCN-TAMOT-01,292
CN,2605,ZSCN,WSSS,CN-2605-ZSCN-TAMOT-01,ZSCN-TAMOT-01,292
CN,2605,ZSFZ,CYVR,CN-2605-ZSFZ-LAMEN-01,ZSFZ-LAMEN-01,295
CN,2605,ZSFZ,KEWR,CN-2605-ZSFZ-LAMEN-01,ZSFZ-LAMEN-01,295
CN,2605,ZSFZ,KEWR,CN-2605-ZSFZ-POLHO-01,ZSFZ-POLHO-01,299
CN,2605,ZSFZ,KJFK,CN-2605-ZSFZ-LAMEN-01,ZSFZ-LAMEN-01,295
CN,2605,ZSFZ,KJFK,CN-2605-ZSFZ-POLHO-01,ZSFZ-POLHO-01,299
CN,2605,ZSFZ,KLAX,CN-2605-ZSFZ-LAMEN-01,ZSFZ-LAMEN-01,295
CN,2605,ZSFZ,KLGA,CN-2605-ZSFZ-LAMEN-01,ZSFZ-LAMEN-01,295
CN,2605,ZSFZ,KLGA,CN-2605-ZSFZ-POLHO-01,ZSFZ-POLHO-01,299
CN,2605,ZSFZ,PAED,CN-2605-ZSFZ-LAMEN-01,ZSFZ-LAMEN-01,295
CN,2605,ZSFZ,PANC,CN-2605-ZSFZ-LAMEN-01,ZSFZ-LAMEN-01,295
CN,2605,ZSFZ,RCKH,CN-2605-ZSFZ-RCKH-01,ZSFZ-RCKH-01,394
CN,2605,ZSFZ,RCKH,CN-2605-ZSFZ-RCKH-02,ZSFZ-RCKH-02,395
CN,2605,ZSFZ,RCSS,CN-2605-ZSFZ-RCSS-01,ZSFZ-RCSS-01,396
CN,2605,ZSFZ,RCTP,CN-2605-ZSFZ-RCTP-01,ZSFZ-RCTP-01,397
CN,2605,ZSFZ,RCYU,CN-2605-ZSFZ-RCYU-01,ZSFZ-RCYU-01,398
CN,2605,ZSFZ,RJAA,CN-2605-ZSFZ-LAMEN-01,ZSFZ-LAMEN-01,295
CN,2605,ZSFZ,RJAH,CN-2605-ZSFZ-LAMEN-01,ZSFZ-LAMEN-01,295
CN,2605,ZSFZ,RJBB,CN-2605-ZSFZ-LAMEN-01,ZSFZ-LAMEN-01,295
CN,2605,ZSFZ,RJCC,CN-2605-ZSFZ-LAMEN-01,ZSFZ-LAMEN-01,295
CN,2605,ZSFZ,RJCO,CN-2605-ZSFZ-LAMEN-01,ZSFZ-LAMEN-01,295
CN,2605,ZSFZ,RJFF,CN-2605-ZSFZ-LAMEN-01,ZSFZ-LAMEN-01,295
CN,2605,ZSFZ,RJGG,CN-2605-ZSFZ-LAMEN-01,ZSFZ-LAMEN-01,295
CN,2605,ZSFZ,RJNA,CN-2605-ZSFZ-LAMEN-01,ZSFZ-LAMEN-01,295
CN,2605,ZSFZ,RJOO,CN-2605-ZSFZ-LAMEN-01,ZSFZ-LAMEN-01,295
CN,2605,ZSFZ,RJTT,CN-2605-ZSFZ-LAMEN-01,ZSFZ-LAMEN-01,295
CN,2605,ZSFZ,RJTY,CN-2605-ZSFZ-LAMEN-01,ZSFZ-LAMEN-01,295
CN,2605,ZSFZ,RKNY,CN-2605-ZSFZ-LAMEN-01,ZSFZ-LAMEN-01,295
CN,2605,ZSFZ,RKPC,CN-2605-ZSFZ-LAMEN-01,ZSFZ-LAMEN-01,295
CN,2605,ZSFZ,RKSI,CN-2605-ZSFZ-LAMEN-01,ZSFZ-LAMEN-01,295
CN,2605,ZSFZ,RKSM,CN-2605-ZSFZ-LAMEN-01,ZSFZ-LAMEN-01,295
CN,2605,ZSFZ,RKSS,CN-2605-ZSFZ-LAMEN-01,ZSFZ-LAMEN-01,295
CN,2605,ZSFZ,RKTU,CN-2605-ZSFZ-LAMEN-01,ZSFZ-LAMEN-01,295
CN,2605,ZSFZ,ROAH,CN-2605-ZSFZ-LAMEN-01,ZSFZ-LAMEN-01,295
CN,2605,ZSFZ,RONA,CN-2605-ZSFZ-LAMEN-01,ZSFZ-LAMEN-01,295
CN,2605,ZSFZ,RPLC,CN-2605-ZSFZ-MAGOG-01,ZSFZ-MAGOG-01,297
CN,2605,ZSFZ,RPLL,CN-2605-ZSFZ-MAGOG-01,ZSFZ-MAGOG-01,297
CN,2605,ZSFZ,RPMM,CN-2605-ZSFZ-MAGOG-01,ZSFZ-MAGOG-01,297
CN,2605,ZSFZ,RPVE,CN-2605-ZSFZ-MAGOG-01,ZSFZ-MAGOG-01,297
CN,2605,ZSFZ,RPVK,CN-2605-ZSFZ-MAGOG-01,ZSFZ-MAGOG-01,297
CN,2605,ZSFZ,RPVM,CN-2605-ZSFZ-MAGOG-01,ZSFZ-MAGOG-01,297
CN,2605,ZSFZ,ULLI,CN-2605-ZSFZ-POLHO-01,ZSFZ-POLHO-01,299
CN,2605,ZSFZ,UUDD,CN-2605-ZSFZ-NIXAL-01,ZSFZ-NIXAL-01,298
CN,2605,ZSFZ,UUDD,CN-2605-ZSFZ-POLHO-01,ZSFZ-POLHO-01,299
CN,2605,ZSFZ,UUEE,CN-2605-ZSFZ-NIXAL-01,ZSFZ-NIXAL-01,298
CN,2605,ZSFZ,UUEE,CN-2605-ZSFZ-POLHO-01,ZSFZ-POLHO-01,299
CN,2605,ZSFZ,UUMO,CN-2605-ZSFZ-NIXAL-01,ZSFZ-NIXAL-01,298
CN,2605,ZSFZ,UUMO,CN-2605-ZSFZ-POLHO-01,ZSFZ-POLHO-01,299
CN,2605,ZSFZ,UUWW,CN-2605-ZSFZ-NIXAL-01,ZSFZ-NIXAL-01,298
CN,2605,ZSFZ,UUWW,CN-2605-ZSFZ-POLHO-01,ZSFZ-POLHO-01,299
CN,2605,ZSFZ,VDPP,CN-2605-ZSFZ-MAGOG-01,ZSFZ-MAGOG-01,297
CN,2605,ZSFZ,VDSA,CN-2605-ZSFZ-MAGOG-01,ZSFZ-MAGOG-01,297
CN,2605,ZSFZ,VDSV,CN-2605-ZSFZ-MAGOG-01,ZSFZ-MAGOG-01,297
CN,2605,ZSFZ,VDTI,CN-2605-ZSFZ-MAGOG-01,ZSFZ-MAGOG-01,297
CN,2605,ZSFZ,VHHH,CN-2605-ZSFZ-VHHH-01,ZSFZ-VHHH-01,399
CN,2605,ZSFZ,VLVT,CN-2605-ZSFZ-ASSAD-01,ZSFZ-ASSAD-01,294
CN,2605,ZSFZ,VMMC,CN-2605-ZSFZ-VMMC-01,ZSFZ-VMMC-01,400
CN,2605,ZSFZ,VTBD,CN-2605-ZSFZ-ASSAD-01,ZSFZ-ASSAD-01,294
CN,2605,ZSFZ,VTBD,CN-2605-ZSFZ-MAGOG-01,ZSFZ-MAGOG-01,297
CN,2605,ZSFZ,VTBS,CN-2605-ZSFZ-ASSAD-01,ZSFZ-ASSAD-01,294
CN,2605,ZSFZ,VTBS,CN-2605-ZSFZ-MAGOG-01,ZSFZ-MAGOG-01,297
CN,2605,ZSFZ,VTCC,CN-2605-ZSFZ-ASSAD-01,ZSFZ-ASSAD-01,294
CN,2605,ZSFZ,VTSG,CN-2605-ZSFZ-ASSAD-01,ZSFZ-ASSAD-01,294
CN,2605,ZSFZ,VTSG,CN-2605-ZSFZ-MAGOG-01,ZSFZ-MAGOG-01,297
CN,2605,ZSFZ,VTSP,CN-2605-ZSFZ-ASSAD-01,ZSFZ-ASSAD-01,294
CN,2605,ZSFZ,VTSP,CN-2605-ZSFZ-MAGOG-01,ZSFZ-MAGOG-01,297
CN,2605,ZSFZ,VVCR,CN-2605-ZSFZ-MAGOG-01,ZSFZ-MAGOG-01,297
CN,2605,ZSFZ,VVDN,CN-2605-ZSFZ-MAGOG-01,ZSFZ-MAGOG-01,297
CN,2605,ZSFZ,VVTS,CN-2605-ZSFZ-MAGOG-01,ZSFZ-MAGOG-01,297
CN,2605,ZSFZ,VYMD,CN-2605-ZSFZ-LINSO-01,ZSFZ-LINSO-01,296
CN,2605,ZSFZ,WADD,CN-2605-ZSFZ-MAGOG-01,ZSFZ-MAGOG-01,297
CN,2605,ZSFZ,WAMM,CN-2605-ZSFZ-MAGOG-01,ZSFZ-MAGOG-01,297
CN,2605,ZSFZ,WARR,CN-2605-ZSFZ-MAGOG-01,ZSFZ-MAGOG-01,297
CN,2605,ZSFZ,WBGG,CN-2605-ZSFZ-MAGOG-01,ZSFZ-MAGOG-01,297
CN,2605,ZSFZ,WBKK,CN-2605-ZSFZ-MAGOG-01,ZSFZ-MAGOG-01,297
CN,2605,ZSFZ,WIHH,CN-2605-ZSFZ-MAGOG-01,ZSFZ-MAGOG-01,297
CN,2605,ZSFZ,WIII,CN-2605-ZSFZ-MAGOG-01,ZSFZ-MAGOG-01,297
CN,2605,ZSFZ,WMKK,CN-2605-ZSFZ-MAGOG-01,ZSFZ-MAGOG-01,297
CN,2605,ZSFZ,WSAP,CN-2605-ZSFZ-MAGOG-01,ZSFZ-MAGOG-01,297
CN,2605,ZSFZ,WSSL,CN-2605-ZSFZ-MAGOG-01,ZSFZ-MAGOG-01,297
CN,2605,ZSFZ,WSSS,CN-2605-ZSFZ-MAGOG-01,ZSFZ-MAGOG-01,297
CN,2605,ZSFZ,YSSY,CN-2605-ZSFZ-MAGOG-01,ZSFZ-MAGOG-01,297
CN,2605,ZSHC,EBLG,CN-2605-ZSHC-NIXAL-01,ZSHC-NIXAL-01,307
CN,2605,ZSHC,EBLG,CN-2605-ZSHC-POLHO-01,ZSHC-POLHO-01,308
CN,2605,ZSHC,EBLG,CN-2605-ZSHC-SARIN-01,ZSHC-SARIN-01,309
CN,2605,ZSHC,EDDF,CN-2605-ZSHC-NIXAL-01,ZSHC-NIXAL-01,307
CN,2605,ZSHC,EDDF,CN-2605-ZSHC-POLHO-01,ZSHC-POLHO-01,308
CN,2605,ZSHC,EGAE,CN-2605-ZSHC-NIXAL-01,ZSHC-NIXAL-01,307
CN,2605,ZSHC,EGGW,CN-2605-ZSHC-NIXAL-01,ZSHC-NIXAL-01,307
CN,2605,ZSHC,EGKK,CN-2605-ZSHC-NIXAL-01,ZSHC-NIXAL-01,307
CN,2605,ZSHC,EGLL,CN-2605-ZSHC-NIXAL-01,ZSHC-NIXAL-01,307
CN,2605,ZSHC,EGSS,CN-2605-ZSHC-NIXAL-01,ZSHC-NIXAL-01,307
CN,2605,ZSHC,EHAM,CN-2605-ZSHC-NIXAL-01,ZSHC-NIXAL-01,307
CN,2605,ZSHC,EKCH,CN-2605-ZSHC-NIXAL-01,ZSHC-NIXAL-01,307
CN,2605,ZSHC,EKRK,CN-2605-ZSHC-NIXAL-01,ZSHC-NIXAL-01,307
CN,2605,ZSHC,EPWA,CN-2605-ZSHC-POLHO-01,ZSHC-POLHO-01,308
CN,2605,ZSHC,HECA,CN-2605-ZSHC-LINSO-01,ZSHC-LINSO-01,305
CN,2605,ZSHC,HECA,CN-2605-ZSHC-SARIN-01,ZSHC-SARIN-01,309
CN,2605,ZSHC,KBHM,CN-2605-ZSHC-NIXAL-01,ZSHC-NIXAL-01,307
CN,2605,ZSHC,KLAX,CN-2605-ZSHC-LAMEN-01,ZSHC-LAMEN-01,304
CN,2605,ZSHC,KSFO,CN-2605-ZSHC-LAMEN-01,ZSHC-LAMEN-01,304
CN,2605,ZSHC,LEMD,CN-2605-ZSHC-NIXAL-01,ZSHC-NIXAL-01,307
CN,2605,ZSHC,LEMD,CN-2605-ZSHC-POLHO-01,ZSHC-POLHO-01,308
CN,2605,ZSHC,LETO,CN-2605-ZSHC-NIXAL-01,ZSHC-NIXAL-01,307
CN,2605,ZSHC,LETO,CN-2605-ZSHC-POLHO-01,ZSHC-POLHO-01,308
CN,2605,ZSHC,LFAT,CN-2605-ZSHC-NIXAL-01,ZSHC-NIXAL-01,307
CN,2605,ZSHC,LFAT,CN-2605-ZSHC-POLHO-01,ZSHC-POLHO-01,308
CN,2605,ZSHC,LFPB,CN-2605-ZSHC-NIXAL-01,ZSHC-NIXAL-01,307
CN,2605,ZSHC,LFPB,CN-2605-ZSHC-POLHO-01,ZSHC-POLHO-01,308
CN,2605,ZSHC,LFPG,CN-2605-ZSHC-NIXAL-01,ZSHC-NIXAL-01,307
CN,2605,ZSHC,LFPG,CN-2605-ZSHC-POLHO-01,ZSHC-POLHO-01,308
CN,2605,ZSHC,LFPO,CN-2605-ZSHC-NIXAL-01,ZSHC-NIXAL-01,307
CN,2605,ZSHC,LFPO,CN-2605-ZSHC-POLHO-01,ZSHC-POLHO-01,308
CN,2605,ZSHC,LHBP,CN-2605-ZSHC-POLHO-01,ZSHC-POLHO-01,308
CN,2605,ZSHC,LIRA,CN-2605-ZSHC-NIXAL-01,ZSHC-NIXAL-01,307
CN,2605,ZSHC,LIRF,CN-2605-ZSHC-NIXAL-01,ZSHC-NIXAL-01,307
CN,2605,ZSHC,LKPR,CN-2605-ZSHC-INTIK-01,ZSHC-INTIK-01,303
CN,2605,ZSHC,LKPR,CN-2605-ZSHC-NIXAL-01,ZSHC-NIXAL-01,307
CN,2605,ZSHC,LPPT,CN-2605-ZSHC-NIXAL-01,ZSHC-NIXAL-01,307
CN,2605,ZSHC,NZAA,CN-2605-ZSHC-LAMEN-01,ZSHC-LAMEN-01,304
CN,2605,ZSHC,NZAA,CN-2605-ZSHC-MAGOG-01,ZSHC-MAGOG-01,306
CN,2605,ZSHC,OMDB,CN-2605-ZSHC-LINSO-01,ZSHC-LINSO-01,305
CN,2605,ZSHC,OMDW,CN-2605-ZSHC-LINSO-01,ZSHC-LINSO-01,305
CN,2605,ZSHC,OTBD,CN-2605-ZSHC-LINSO-01,ZSHC-LINSO-01,305
CN,2605,ZSHC,OTHH,CN-2605-ZSHC-LINSO-01,ZSHC-LINSO-01,305
CN,2605,ZSHC,PAED,CN-2605-ZSHC-LAMEN-01,ZSHC-LAMEN-01,304
CN,2605,ZSHC,PANC,CN-2605-ZSHC-LAMEN-01,ZSHC-LAMEN-01,304
CN,2605,ZSHC,PGSN,CN-2605-ZSHC-LAMEN-01,ZSHC-LAMEN-01,304
CN,2605,ZSHC,RCKH,CN-2605-ZSHC-RCKH-01,ZSHC-RCKH-01,401
CN,2605,ZSHC,RCSS,CN-2605-ZSHC-RCSS-01,ZSHC-RCSS-01,402
CN,2605,ZSHC,RCTP,CN-2605-ZSHC-RCTP-01,ZSHC-RCTP-01,403
CN,2605,ZSHC,RCYU,CN-2605-ZSHC-RCYU-01,ZSHC-RCYU-01,404
CN,2605,ZSHC,RJAA,CN-2605-ZSHC-LAMEN-01,ZSHC-LAMEN-01,304
CN,2605,ZSHC,RJAH,CN-2605-ZSHC-LAMEN-01,ZSHC-LAMEN-01,304
CN,2605,ZSHC,RJBB,CN-2605-ZSHC-LAMEN-01,ZSHC-LAMEN-01,304
CN,2605,ZSHC,RJCA,CN-2605-ZSHC-LAMEN-01,ZSHC-LAMEN-01,304
CN,2605,ZSHC,RJCB,CN-2605-ZSHC-LAMEN-01,ZSHC-LAMEN-01,304
CN,2605,ZSHC,RJCC,CN-2605-ZSHC-LAMEN-01,ZSHC-LAMEN-01,304
CN,2605,ZSHC,RJCH,CN-2605-ZSHC-LAMEN-01,ZSHC-LAMEN-01,304
CN,2605,ZSHC,RJCO,CN-2605-ZSHC-LAMEN-01,ZSHC-LAMEN-01,304
CN,2605,ZSHC,RJEC,CN-2605-ZSHC-LAMEN-01,ZSHC-LAMEN-01,304
CN,2605,ZSHC,RJFF,CN-2605-ZSHC-LAMEN-01,ZSHC-LAMEN-01,304
CN,2605,ZSHC,RJFS,CN-2605-ZSHC-LAMEN-01,ZSHC-LAMEN-01,304
CN,2605,ZSHC,RJFT,CN-2605-ZSHC-LAMEN-01,ZSHC-LAMEN-01,304
CN,2605,ZSHC,RJGG,CN-2605-ZSHC-LAMEN-01,ZSHC-LAMEN-01,304
CN,2605,ZSHC,RJNA,CN-2605-ZSHC-LAMEN-01,ZSHC-LAMEN-01,304
CN,2605,ZSHC,RJNS,CN-2605-ZSHC-LAMEN-01,ZSHC-LAMEN-01,304
CN,2605,ZSHC,RJOO,CN-2605-ZSHC-LAMEN-01,ZSHC-LAMEN-01,304
CN,2605,ZSHC,RJSA,CN-2605-ZSHC-LAMEN-01,ZSHC-LAMEN-01,304
CN,2605,ZSHC,RJSS,CN-2605-ZSHC-LAMEN-01,ZSHC-LAMEN-01,304
CN,2605,ZSHC,RJTT,CN-2605-ZSHC-LAMEN-01,ZSHC-LAMEN-01,304
CN,2605,ZSHC,RJTY,CN-2605-ZSHC-LAMEN-01,ZSHC-LAMEN-01,304
CN,2605,ZSHC,RKNY,CN-2605-ZSHC-LAMEN-01,ZSHC-LAMEN-01,304
CN,2605,ZSHC,RKPC,CN-2605-ZSHC-LAMEN-01,ZSHC-LAMEN-01,304
CN,2605,ZSHC,RKPK,CN-2605-ZSHC-LAMEN-01,ZSHC-LAMEN-01,304
CN,2605,ZSHC,RKSI,CN-2605-ZSHC-LAMEN-01,ZSHC-LAMEN-01,304
CN,2605,ZSHC,RKSM,CN-2605-ZSHC-LAMEN-01,ZSHC-LAMEN-01,304
CN,2605,ZSHC,RKSS,CN-2605-ZSHC-LAMEN-01,ZSHC-LAMEN-01,304
CN,2605,ZSHC,RKTU,CN-2605-ZSHC-LAMEN-01,ZSHC-LAMEN-01,304
CN,2605,ZSHC,ROAH,CN-2605-ZSHC-LAMEN-01,ZSHC-LAMEN-01,304
CN,2605,ZSHC,RONA,CN-2605-ZSHC-LAMEN-01,ZSHC-LAMEN-01,304
CN,2605,ZSHC,RPLC,CN-2605-ZSHC-MAGOG-01,ZSHC-MAGOG-01,306
CN,2605,ZSHC,RPLL,CN-2605-ZSHC-MAGOG-01,ZSHC-MAGOG-01,306
CN,2605,ZSHC,RPMM,CN-2605-ZSHC-MAGOG-01,ZSHC-MAGOG-01,306
CN,2605,ZSHC,RPVE,CN-2605-ZSHC-MAGOG-01,ZSHC-MAGOG-01,306
CN,2605,ZSHC,RPVK,CN-2605-ZSHC-MAGOG-01,ZSHC-MAGOG-01,306
CN,2605,ZSHC,RPVM,CN-2605-ZSHC-MAGOG-01,ZSHC-MAGOG-01,306
CN,2605,ZSHC,UAAA,CN-2605-ZSHC-SARIN-01,ZSHC-SARIN-01,309
CN,2605,ZSHC,UIUU,CN-2605-ZSHC-NIXAL-01,ZSHC-NIXAL-01,307
CN,2605,ZSHC,ULLI,CN-2605-ZSHC-NIXAL-01,ZSHC-NIXAL-01,307
CN,2605,ZSHC,UNKL,CN-2605-ZSHC-INTIK-01,ZSHC-INTIK-01,303
CN,2605,ZSHC,UNNT,CN-2605-ZSHC-NIXAL-01,ZSHC-NIXAL-01,307
CN,2605,ZSHC,UUDD,CN-2605-ZSHC-NIXAL-01,ZSHC-NIXAL-01,307
CN,2605,ZSHC,UUEE,CN-2605-ZSHC-NIXAL-01,ZSHC-NIXAL-01,307
CN,2605,ZSHC,UUMO,CN-2605-ZSHC-NIXAL-01,ZSHC-NIXAL-01,307
CN,2605,ZSHC,UUWW,CN-2605-ZSHC-NIXAL-01,ZSHC-NIXAL-01,307
CN,2605,ZSHC,VDPP,CN-2605-ZSHC-MAGOG-01,ZSHC-MAGOG-01,306
CN,2605,ZSHC,VDPP,CN-2605-ZSHC-TAMOT-01,ZSHC-TAMOT-01,310
CN,2605,ZSHC,VDSA,CN-2605-ZSHC-MAGOG-01,ZSHC-MAGOG-01,306
CN,2605,ZSHC,VDSA,CN-2605-ZSHC-TAMOT-01,ZSHC-TAMOT-01,310
CN,2605,ZSHC,VDSV,CN-2605-ZSHC-MAGOG-01,ZSHC-MAGOG-01,306
CN,2605,ZSHC,VDTI,CN-2605-ZSHC-MAGOG-01,ZSHC-MAGOG-01,306
CN,2605,ZSHC,VDTI,CN-2605-ZSHC-TAMOT-01,ZSHC-TAMOT-01,310
CN,2605,ZSHC,VECC,CN-2605-ZSHC-LINSO-01,ZSHC-LINSO-01,305
CN,2605,ZSHC,VGHS,CN-2605-ZSHC-LINSO-01,ZSHC-LINSO-01,305
CN,2605,ZSHC,VHHH,CN-2605-ZSHC-VHHH-01,ZSHC-VHHH-01,405
CN,2605,ZSHC,VIDP,CN-2605-ZSHC-LINSO-01,ZSHC-LINSO-01,305
CN,2605,ZSHC,VLVT,CN-2605-ZSHC-TEBAK-01,ZSHC-TEBAK-01,311
CN,2605,ZSHC,VMMC,CN-2605-ZSHC-VMMC-01,ZSHC-VMMC-01,406
CN,2605,ZSHC,VRMM,CN-2605-ZSHC-ASSAD-01,ZSHC-ASSAD-01,300
CN,2605,ZSHC,VRMM,CN-2605-ZSHC-TEBAK-01,ZSHC-TEBAK-01,311
CN,2605,ZSHC,VTBD,CN-2605-ZSHC-ASSAD-01,ZSHC-ASSAD-01,300
CN,2605,ZSHC,VTBD,CN-2605-ZSHC-ASSAD-02,ZSHC-ASSAD-02,301
CN,2605,ZSHC,VTBD,CN-2605-ZSHC-TEBAK-01,ZSHC-TEBAK-01,311
CN,2605,ZSHC,VTBS,CN-2605-ZSHC-ASSAD-01,ZSHC-ASSAD-01,300
CN,2605,ZSHC,VTBS,CN-2605-ZSHC-ASSAD-02,ZSHC-ASSAD-02,301
CN,2605,ZSHC,VTBS,CN-2605-ZSHC-TEBAK-01,ZSHC-TEBAK-01,311
CN,2605,ZSHC,VTBU,CN-2605-ZSHC-TEBAK-01,ZSHC-TEBAK-01,311
CN,2605,ZSHC,VTCA,CN-2605-ZSHC-TEBAK-01,ZSHC-TEBAK-01,311
CN,2605,ZSHC,VTCC,CN-2605-ZSHC-TEBAK-01,ZSHC-TEBAK-01,311
CN,2605,ZSHC,VTCT,CN-2605-ZSHC-TEBAK-01,ZSHC-TEBAK-01,311
CN,2605,ZSHC,VTSB,CN-2605-ZSHC-ASSAD-01,ZSHC-ASSAD-01,300
CN,2605,ZSHC,VTSG,CN-2605-ZSHC-ASSAD-01,ZSHC-ASSAD-01,300
CN,2605,ZSHC,VTSM,CN-2605-ZSHC-ASSAD-01,ZSHC-ASSAD-01,300
