route_id,leg_sequence,from_fix,airway,to_fix,region_code,aip_cycle
CN-2605-SRL-W191/Y1-VHHH,13,OMBON,W245,OVRAL,CN,2605
CN-2605-SRL-W191/Y1-VHHH,14,OVRAL,B330,KWE,CN,2605
CN-2605-SRL-W191/Y1-VHHH,15,KWE,W181,DUDIT,CN,2605
CN-2605-SRL-W191/Y1-VHHH,16,DUDIT,A599,POU,CN,2605
CN-2605-SRL-W191/Y1-VHHH,17,POU,R473,SIERA,CN,2605
CN-2605-SRL-W191/Y1-VHHH,18,SIERA,DCT,LINSO,CN,2605
CN-2605-SRL-W191/Y1-VHHH,19,LINSO,A599,POU,CN,2605
CN-2605-SRL-W191/Y1-VHHH,20,POU,R473,SIERA,CN,2605
CN-2605-SRL-Y1-VHHH,1,SARIN,A368,FKG,CN,2605
CN-2605-SRL-Y1-VHHH,2,FKG,W188,LIKMI,CN,2605
CN-2605-SRL-Y1-VHHH,3,LIKMI,W270,NOLOM,CN,2605
CN-2605-SRL-Y1-VHHH,4,NOLOM,B330,KWE,CN,2605
CN-2605-SRL-Y1-VHHH,5,KWE,W181,DUDIT,CN,2605
CN-2605-SRL-Y1-VHHH,6,DUDIT,A599,POU,CN,2605
CN-2605-SRL-Y1-VHHH,7,POU,R473,SIERA,CN,2605
CN-2605-SRL-Y1-VHHH,8,SIERA,DCT,RULAD,CN,2605
CN-2605-SRL-Y1-VHHH,9,RULAD,A460,XKC,CN,2605
CN-2605-SRL-Y1-VHHH,10,XKC,L888,SADAN,CN,2605
CN-2605-SRL-Y1-VHHH,11,SADAN,Y1,OMBON,CN,2605
CN-2605-SRL-Y1-VHHH,12,OMBON,W245,OVRAL,CN,2605
CN-2605-SRL-Y1-VHHH,13,OVRAL,B330,KWE,CN,2605
CN-2605-SRL-Y1-VHHH,14,KWE,W181,DUDIT,CN,2605
CN-2605-SRL-Y1-VHHH,15,DUDIT,A599,POU,CN,2605
CN-2605-SRL-Y1-VHHH,16,POU,R473,SIERA,CN,2605
CN-2605-SRL-Y1-VHHH,17,SIERA,DCT,LINSO,CN,2605
CN-2605-SRL-Y1-VHHH,18,LINSO,A599,POU,CN,2605
CN-2605-SRL-Y1-VHHH,19,POU,R473,SIERA,CN,2605
CN-2605-TAMOT-ZGGG-01,1,TAMOT,W68,IDUMA,CN,2605
CN-2605-TEBAK-AGAVO,1,TEBAK,R474,WUY,CN,2605
CN-2605-TEBAK-AGAVO,2,WUY,R343,GOSMA,CN,2605
CN-2605-TEBAK-AGAVO,3,GOSMA,W82,UPMAT,CN,2605
CN-2605-TEBAK-AGAVO,4,UPMAT,W56,IDPOG,CN,2605
CN-2605-TEBAK-AGAVO,5,IDPOG,A581,WHA,CN,2605
CN-2605-TEBAK-AGAVO,6,WHA,R343,PK,CN,2605
CN-2605-TEBAK-AGAVO,7,PK,A593,AKARA,CN,2605
CN-2605-TEBAK-AGAVO,8,AKARA,A326,IKEKA,CN,2605
CN-2605-TEBAK-AGAVO,9,IKEKA,A591,AGAVO,CN,2605
CN-2605-TEBAK-ARGUK,1,TEBAK,R474,WUY,CN,2605
CN-2605-TEBAK-ARGUK,2,WUY,R343,GOSMA,CN,2605
CN-2605-TEBAK-ARGUK,3,GOSMA,W82,UPMAT,CN,2605
CN-2605-TEBAK-ARGUK,4,UPMAT,W56,VYK,CN,2605
CN-2605-TEBAK-ARGUK,5,VYK,G212,SOTMU,CN,2605
CN-2605-TEBAK-ARGUK,6,SOTMU,B339,HUR,CN,2605
CN-2605-TEBAK-ARGUK,7,HUR,B334,TGO,CN,2605
CN-2605-TEBAK-ARGUK,8,TGO,G212,ARGUK,CN,2605
CN-2605-TEBAK-BISUN,1,TEBAK,R474,WUY,CN,2605
CN-2605-TEBAK-BISUN,2,WUY,R343,GOSMA,CN,2605
CN-2605-TEBAK-BISUN,3,GOSMA,W82,UPMAT,CN,2605
CN-2605-TEBAK-BISUN,4,UPMAT,W56,VYK,CN,2605
CN-2605-TEBAK-BISUN,5,VYK,G212,SOTMU,CN,2605
CN-2605-TEBAK-BISUN,6,SOTMU,B339,HUR,CN,2605
CN-2605-TEBAK-BISUN,7,HUR,B334,TGO,CN,2605
CN-2605-TEBAK-BISUN,8,TGO,G341,WQG,CN,2605
CN-2605-TEBAK-BISUN,9,WQG,B451,BISUN,CN,2605
CN-2605-TEBAK-GOLOT,1,TEBAK,R474,WUY,CN,2605
CN-2605-TEBAK-GOLOT,2,WUY,R343,GOSMA,CN,2605
CN-2605-TEBAK-GOLOT,3,GOSMA,W82,UPMAT,CN,2605
CN-2605-TEBAK-GOLOT,4,UPMAT,W56,VYK,CN,2605
CN-2605-TEBAK-GOLOT,5,VYK,W34,PAMRU,CN,2605
CN-2605-TEBAK-GOLOT,6,PAMRU,W244,IGMOR,CN,2605
CN-2605-TEBAK-GOLOT,7,IGMOR,W36,ENVAV,CN,2605
CN-2605-TEBAK-GOLOT,8,ENVAV,W243,OTBUL,CN,2605
CN-2605-TEBAK-GOLOT,9,OTBUL,W35,CHG,CN,2605
CN-2605-TEBAK-GOLOT,10,CHG,A575,BIDIB,CN,2605
CN-2605-TEBAK-GOLOT,11,BIDIB,A345,GOLOT,CN,2605
CN-2605-TEBAK-GOPTO,1,TEBAK,R474,WUY,CN,2605
CN-2605-TEBAK-GOPTO,2,WUY,R343,LBN,CN,2605
CN-2605-TEBAK-GOPTO,3,LBN,W2,SJG,CN,2605
CN-2605-TEBAK-GOPTO,4,SJG,B330,ELKAL,CN,2605
CN-2605-TEBAK-GOPTO,5,ELKAL,W179,OMBON,CN,2605
CN-2605-TEBAK-GOPTO,6,OMBON,W195,IDOPA,CN,2605
CN-2605-TEBAK-GOPTO,7,IDOPA,W197,ANDIM,CN,2605
CN-2605-TEBAK-GOPTO,8,ANDIM,B215,IBANO,CN,2605
CN-2605-TEBAK-GOPTO,9,IBANO,G470,AKLAS,CN,2605
CN-2605-TEBAK-GOPTO,10,AKLAS,W192,FKG,CN,2605
CN-2605-TEBAK-GOPTO,11,FKG,G588,NIRAV,CN,2605
CN-2605-TEBAK-GOPTO,12,NIRAV,B206,GOPTO,CN,2605
CN-2605-TEBAK-INTIK,1,TEBAK,R474,WUY,CN,2605
CN-2605-TEBAK-INTIK,2,WUY,R343,GOSMA,CN,2605
CN-2605-TEBAK-INTIK,3,GOSMA,W82,UPMAT,CN,2605
CN-2605-TEBAK-INTIK,4,UPMAT,W56,OBMEP,CN,2605
CN-2605-TEBAK-INTIK,5,OBMEP,B208,HET,CN,2605
CN-2605-TEBAK-INTIK,6,HET,W32,INTIK,CN,2605
CN-2605-TEBAK-NIXAL,1,TEBAK,R474,WUY,CN,2605
CN-2605-TEBAK-NIXAL,2,WUY,R343,GOSMA,CN,2605
CN-2605-TEBAK-NIXAL,3,GOSMA,W82,UPMAT,CN,2605
CN-2605-TEBAK-NIXAL,4,UPMAT,W56,OBMEP,CN,2605
CN-2605-TEBAK-NIXAL,5,OBMEP,B208,NIXAL,CN,2605
CN-2605-TEBAK-SADLI,1,TEBAK,R474,GYA,CN,2605
CN-2605-TEBAK-SADLI,2,GYA,B330,POU,CN,2605
CN-2605-TEBAK-SADLI,3,POU,G471,SHL,CN,2605
CN-2605-TEBAK-SADLI,4,SHL,W26,UPRIK,CN,2605
CN-2605-TEBAK-SADLI,5,UPRIK,W41,OMDUP,CN,2605
CN-2605-TEBAK-SADLI,6,OMDUP,G471,PLT,CN,2605
CN-2605-TEBAK-SADLI,7,PLT,A599,JTN,CN,2605
CN-2605-TEBAK-SADLI,8,JTN,G327,LAMEN,CN,2605
CN-2605-TEBAK-SADLI,9,LAMEN,A593,SADLI,CN,2605
CN-2605-TEBAK-SARIN,1,TEBAK,R474,WUY,CN,2605
CN-2605-TEBAK-SARIN,2,WUY,R343,LBN,CN,2605
CN-2605-TEBAK-SARIN,3,LBN,W2,SJG,CN,2605
CN-2605-TEBAK-SARIN,4,SJG,B330,ELKAL,CN,2605
CN-2605-TEBAK-SARIN,5,ELKAL,W179,OMBON,CN,2605
CN-2605-TEBAK-SARIN,6,OMBON,W195,IDOPA,CN,2605
CN-2605-TEBAK-SARIN,7,IDOPA,W197,ANDIM,CN,2605
CN-2605-TEBAK-SARIN,8,ANDIM,B215,IBANO,CN,2605
CN-2605-TEBAK-SARIN,9,IBANO,G470,AKLAS,CN,2605
CN-2605-TEBAK-SARIN,10,AKLAS,W192,FKG,CN,2605
CN-2605-TEBAK-SARIN,11,FKG,A368,SARIN,CN,2605
CN-2605-TEBAK-TAMOT,1,TEBAK,R474,GYA,CN,2605
CN-2605-TEBAK-TAMOT,2,GYA,B330,TAMOT,CN,2605
CN-2605-TEBAK-TOMUK,1,TEBAK,R474,WUY,CN,2605
CN-2605-TEBAK-TOMUK,2,WUY,R343,GOSMA,CN,2605
CN-2605-TEBAK-TOMUK,3,GOSMA,W82,UPMAT,CN,2605
CN-2605-TEBAK-TOMUK,4,UPMAT,W56,VYK,CN,2605
CN-2605-TEBAK-TOMUK,5,VYK,W34,VAPGU,CN,2605
CN-2605-TEBAK-TOMUK,6,VAPGU,W100,ORAVA,CN,2605
CN-2605-TEBAK-TOMUK,7,ORAVA,W201,UNSEK,CN,2605
CN-2605-TEBAK-TOMUK,8,UNSEK,A326,SANKO,CN,2605
CN-2605-TEBAK-TOMUK,9,SANKO,B332,TOMUK,CN,2605
CN-2605-TEBAK-VHHH,1,TEBAK,R474,GYA,CN,2605
CN-2605-TEBAK-VHHH,2,GYA,B330,POU,CN,2605
CN-2605-TEBAK-VHHH,3,POU,R473,SIERA,CN,2605
CN-2605-TEBAK-VMMC,1,TEBAK,R474,GYA,CN,2605
CN-2605-TEBAK-VMMC,2,GYA,B330,POU,CN,2605
CN-2605-TEBAK-VMMC,3,POU,W7,SAREX,CN,2605
CN-2605-TEBAK-VMMC,4,SAREX,W6,LATOP,CN,2605
CN-2605-TEBAK-WHA-SADLI,1,TEBAK,R474,WUY,CN,2605
CN-2605-TEBAK-WHA-SADLI,2,WUY,R343,GOSMA,CN,2605
CN-2605-TEBAK-WHA-SADLI,3,GOSMA,W82,UPMAT,CN,2605
CN-2605-TEBAK-WHA-SADLI,4,UPMAT,W56,IDPOG,CN,2605
CN-2605-TEBAK-WHA-SADLI,5,IDPOG,A581,WHA,CN,2605
CN-2605-TEBAK-WHA-SADLI,6,WHA,R343,PK,CN,2605
CN-2605-TEBAK-WHA-SADLI,7,PK,W116,JTN,CN,2605
CN-2605-TEBAK-WHA-SADLI,8,JTN,G327,LAMEN,CN,2605
CN-2605-TEBAK-WHA-SADLI,9,LAMEN,A593,SADLI,CN,2605
CN-2605-TEBAK-ZBAA-01,1,TEBAK,R474,WUY,CN,2605
CN-2605-TEBAK-ZBAA-01,2,WUY,R343,GOSMA,CN,2605
CN-2605-TEBAK-ZBAA-01,3,GOSMA,W82,UPMAT,CN,2605
CN-2605-TEBAK-ZBAA-01,4,UPMAT,W56,DUGEB,CN,2605
CN-2605-TEBAK-ZBAD-01,1,TEBAK,R474,WUY,CN,2605
CN-2605-TEBAK-ZBAD-01,2,WUY,R343,GOSMA,CN,2605
CN-2605-TEBAK-ZBAD-01,3,GOSMA,W82,UPMAT,CN,2605
CN-2605-TEBAK-ZBAD-01,4,UPMAT,W56,ORODO,CN,2605
CN-2605-TEBAK-ZBAD-01,5,ORODO,W62,TEKIL,CN,2605
CN-2605-TEBAK-ZBAD-01,6,TEKIL,G212,BELAX,CN,2605
CN-2605-TEBAK-ZBHH-01,1,TEBAK,R474,WUY,CN,2605
CN-2605-TEBAK-ZBHH-01,2,WUY,R343,GOSMA,CN,2605
CN-2605-TEBAK-ZBHH-01,3,GOSMA,W82,UPMAT,CN,2605
CN-2605-TEBAK-ZBHH-01,4,UPMAT,W56,OBMEP,CN,2605
CN-2605-TEBAK-ZBHH-01,5,OBMEP,B208,TODAM,CN,2605
CN-2605-TEBAK-ZBLA-01,1,TEBAK,R474,WUY,CN,2605
CN-2605-TEBAK-ZBLA-01,2,WUY,R343,GOSMA,CN,2605
CN-2605-TEBAK-ZBLA-01,3,GOSMA,W82,UPMAT,CN,2605
CN-2605-TEBAK-ZBLA-01,4,UPMAT,W56,VYK,CN,2605
CN-2605-TEBAK-ZBLA-01,5,VYK,G212,SOTMU,CN,2605
CN-2605-TEBAK-ZBLA-01,6,SOTMU,B339,HUR,CN,2605
CN-2605-TEBAK-ZBLA-01,7,HUR,B334,TGO,CN,2605
CN-2605-TEBAK-ZBLA-01,8,TGO,W27,IKITI,CN,2605
CN-2605-TEBAK-ZBLA-01,9,IKITI,A345,HLD,CN,2605
CN-2605-TEBAK-ZBSJ-01,1,TEBAK,R474,WUY,CN,2605
CN-2605-TEBAK-ZBSJ-01,2,WUY,R343,GOSMA,CN,2605
CN-2605-TEBAK-ZBSJ-01,3,GOSMA,W82,UPMAT,CN,2605
CN-2605-TEBAK-ZBSJ-01,4,UPMAT,W56,ORODO,CN,2605
CN-2605-TEBAK-ZBSJ-01,5,ORODO,W62,AVLIS,CN,2605
CN-2605-TEBAK-ZBTJ-01,1,TEBAK,R474,WUY,CN,2605
CN-2605-TEBAK-ZBTJ-01,2,WUY,R343,GOSMA,CN,2605
CN-2605-TEBAK-ZBTJ-01,3,GOSMA,W82,UPMAT,CN,2605
CN-2605-TEBAK-ZBTJ-01,4,UPMAT,W56,GUVRI,CN,2605
CN-2605-TEBAK-ZBTJ-01,5,GUVRI,W85,OMDEK,CN,2605
CN-2605-TEBAK-ZBYN-01,1,TEBAK,R474,WUY,CN,2605
CN-2605-TEBAK-ZBYN-01,2,WUY,R343,GOSMA,CN,2605
CN-2605-TEBAK-ZBYN-01,3,GOSMA,W82,UPMAT,CN,2605
CN-2605-TEBAK-ZBYN-01,4,UPMAT,W56,OBMEP,CN,2605
CN-2605-TEBAK-ZBYN-01,5,OBMEP,B208,ANPIG,CN,2605
CN-2605-TEBAK-ZGDY-01,1,TEBAK,R474,WUY,CN,2605
CN-2605-TEBAK-ZGDY-01,2,WUY,R343,LLC,CN,2605
CN-2605-TEBAK-ZGDY-01,3,LLC,W138,DYG,CN,2605
CN-2605-TEBAK-ZGGG-01,1,TEBAK,R474,GYA,CN,2605
CN-2605-TEBAK-ZGHA-01,1,TEBAK,R474,WUY,CN,2605
CN-2605-TEBAK-ZGHA-01,2,WUY,R343,AVNEL,CN,2605
CN-2605-TEBAK-ZGHA-01,3,AVNEL,W618,SEBMO,CN,2605
CN-2605-TEBAK-ZGHA-01,4,SEBMO,W227,RUKLI,CN,2605
CN-2605-TEBAK-ZGKL-01,1,TEBAK,R474,WUY,CN,2605
CN-2605-TEBAK-ZGKL-01,2,WUY,R343,LBN,CN,2605
CN-2605-TEBAK-ZGKL-01,3,LBN,W2,MOTOM,CN,2605
CN-2605-TEBAK-ZGNN-01,1,TEBAK,R474,XEREN,CN,2605
CN-2605-TEBAK-ZGSZ-01,1,TEBAK,R474,GYA,CN,2605
CN-2605-TEBAK-ZGSZ-01,2,GYA,A599,POU,CN,2605
CN-2605-TEBAK-ZGSZ-01,3,POU,W7,SAREX,CN,2605
CN-2605-TEBAK-ZGZJ-01,1,TEBAK,R474,WUY,CN,2605
CN-2605-TEBAK-ZGZJ-01,2,WUY,R339,BHY,CN,2605
CN-2605-TEBAK-ZHCC-01,1,TEBAK,R474,WUY,CN,2605
CN-2605-TEBAK-ZHCC-01,2,WUY,R343,GOSMA,CN,2605
CN-2605-TEBAK-ZHCC-01,3,GOSMA,W82,UPMAT,CN,2605
CN-2605-TEBAK-ZHCC-01,4,UPMAT,W56,IGMIG,CN,2605
CN-2605-TEBAK-ZHEC-01,1,TEBAK,R474,WUY,CN,2605
CN-2605-TEBAK-ZHEC-01,2,WUY,R343,GOSMA,CN,2605
CN-2605-TEBAK-ZHEC-01,3,GOSMA,W82,UPMAT,CN,2605
CN-2605-TEBAK-ZHHH-01,1,TEBAK,R474,WUY,CN,2605
CN-2605-TEBAK-ZHHH-01,2,WUY,R343,GOSMA,CN,2605
CN-2605-TEBAK-ZHHH-01,3,GOSMA,W82,UPMAT,CN,2605
CN-2605-TEBAK-ZJHK-01,1,TEBAK,R474,WUY,CN,2605
CN-2605-TEBAK-ZJHK-01,2,WUY,R339,BHY,CN,2605
CN-2605-TEBAK-ZJHK-01,3,BHY,W70,NYB,CN,2605
CN-2605-TEBAK-ZJSY-01,1,TEBAK,R474,WUY,CN,2605
CN-2605-TEBAK-ZJSY-01,2,WUY,R339,BHY,CN,2605
CN-2605-TEBAK-ZJSY-01,3,BHY,W70,NYB,CN,2605
CN-2605-TEBAK-ZJSY-01,4,NYB,G221,WL,CN,2605
CN-2605-TEBAK-ZLIC-01,1,TEBAK,R474,WUY,CN,2605
CN-2605-TEBAK-ZLIC-01,2,WUY,R343,GOSMA,CN,2605
CN-2605-TEBAK-ZLIC-01,3,GOSMA,W82,UPMAT,CN,2605
CN-2605-TEBAK-ZLIC-01,4,UPMAT,W56,OBMEP,CN,2605
CN-2605-TEBAK-ZLIC-01,5,OBMEP,B208,AGVUR,CN,2605
CN-2605-TEBAK-ZLIC-01,6,AGVUR,B215,APOGO,CN,2605
CN-2605-TEBAK-ZLIC-01,7,APOGO,W218,TUTGO,CN,2605
CN-2605-TEBAK-ZLIC-01,8,TUTGO,W220,NIRUV,CN,2605
CN-2605-TEBAK-ZLIC-01,9,NIRUV,B215,YHD,CN,2605
CN-2605-TEBAK-ZSAM-01,1,TEBAK,R474,GYA,CN,2605
CN-2605-TEBAK-ZSAM-01,2,GYA,A599,POU,CN,2605
CN-2605-TEBAK-ZSAM-01,3,POU,G471,SHL,CN,2605
CN-2605-TEBAK-ZSAM-01,4,SHL,W22,GUBLO,CN,2605
CN-2605-TEBAK-ZSAM-01,5,GUBLO,R200,BEBEM,CN,2605
CN-2605-TEBAK-ZSAM-01,6,BEBEM,A470,TEBON,CN,2605
CN-2605-TEBAK-ZSCN-01,1,TEBAK,R474,WUY,CN,2605
CN-2605-TEBAK-ZSCN-01,2,WUY,R343,ABTUD,CN,2605
CN-2605-TEBAK-ZSCN-01,3,ABTUD,W227,GUTGO,CN,2605
CN-2605-TEBAK-ZSHC-01,1,TEBAK,R474,GYA,CN,2605
CN-2605-TEBAK-ZSHC-01,2,GYA,B330,POU,CN,2605
CN-2605-TEBAK-ZSHC-01,3,POU,G471,SHL,CN,2605
CN-2605-TEBAK-ZSHC-01,4,SHL,W26,UPRIK,CN,2605
CN-2605-TEBAK-ZSHC-01,5,UPRIK,W41,OMDUP,CN,2605
CN-2605-TEBAK-ZSHC-01,6,OMDUP,G471,PLT,CN,2605
CN-2605-TEBAK-ZSHC-01,7,PLT,A599,ELNEX,CN,2605
CN-2605-TEBAK-ZSJN-01,1,TEBAK,R474,WUY,CN,2605
CN-2605-TEBAK-ZSJN-01,2,WUY,R343,GOSMA,CN,2605
CN-2605-TEBAK-ZSJN-01,3,GOSMA,W82,UPMAT,CN,2605
CN-2605-TEBAK-ZSJN-01,4,UPMAT,W56,VADMO,CN,2605
CN-2605-TEBAK-ZSJN-01,5,VADMO,W4,WXI,CN,2605
CN-2605-TEBAK-ZSJN-01,6,WXI,W59,UBSIS,CN,2605
CN-2605-TEBAK-ZSLY-01,1,TEBAK,R474,WUY,CN,2605
CN-2605-TEBAK-ZSLY-01,2,WUY,R343,GOSMA,CN,2605
CN-2605-TEBAK-ZSLY-01,3,GOSMA,W82,UPMAT,CN,2605
CN-2605-TEBAK-ZSLY-01,4,UPMAT,W56,IDPOG,CN,2605
CN-2605-TEBAK-ZSLY-01,5,IDPOG,A581,WHA,CN,2605
CN-2605-TEBAK-ZSLY-01,6,WHA,R343,HFE,CN,2605
CN-2605-TEBAK-ZSLY-01,7,HFE,W127,XUZ,CN,2605
CN-2605-TEBAK-ZSLY-01,8,XUZ,W125,DO,CN,2605
CN-2605-TEBAK-ZSLY-01,9,DO,W126,DPX,CN,2605
CN-2605-TEBAK-ZSLY-01,10,DPX,A593,AVPEP,CN,2605
CN-2605-TEBAK-ZSNB-01,1,TEBAK,R474,GYA,CN,2605
CN-2605-TEBAK-ZSNB-01,2,GYA,B330,POU,CN,2605
CN-2605-TEBAK-ZSNB-01,3,POU,G471,SHL,CN,2605
CN-2605-TEBAK-ZSNB-01,4,SHL,W26,UPRIK,CN,2605
CN-2605-TEBAK-ZSNB-01,5,UPRIK,W41,OMDUP,CN,2605
CN-2605-TEBAK-ZSNB-01,6,OMDUP,G471,PLT,CN,2605
CN-2605-TEBAK-ZSNB-01,7,PLT,A599,ELNEX,CN,2605
CN-2605-TEBAK-ZSNB-01,8,ELNEX,G204,SHZ,CN,2605
CN-2605-TEBAK-ZSNB-02,1,TEBAK,R474,GYA,CN,2605
CN-2605-TEBAK-ZSNB-02,2,GYA,B330,POU,CN,2605
CN-2605-TEBAK-ZSNB-02,3,POU,G471,SHL,CN,2605
CN-2605-TEBAK-ZSNB-02,4,SHL,W26,UPRIK,CN,2605
CN-2605-TEBAK-ZSNB-02,5,UPRIK,W41,OMDUP,CN,2605
CN-2605-TEBAK-ZSNB-02,6,OMDUP,G471,PLT,CN,2605
CN-2605-TEBAK-ZSNB-02,7,PLT,A599,ELNEX,CN,2605
CN-2605-TEBAK-ZSNB-02,8,ELNEX,G204,SHZ,CN,2605
CN-2605-TEBAK-ZSNB-02,9,SHZ,W58,BK,CN,2605
CN-2605-TEBAK-ZSNJ-01,1,TEBAK,R474,WUY,CN,2605
CN-2605-TEBAK-ZSNJ-01,2,WUY,R343,GOSMA,CN,2605
CN-2605-TEBAK-ZSNJ-01,3,GOSMA,W82,UPMAT,CN,2605
CN-2605-TEBAK-ZSNJ-01,4,UPMAT,W56,IDPOG,CN,2605
CN-2605-TEBAK-ZSNJ-01,5,IDPOG,A581,WHA,CN,2605
CN-2605-TEBAK-ZSNJ-01,6,WHA,R343,HFE,CN,2605
CN-2605-TEBAK-ZSNJ-01,7,HFE,W51,LEGIV,CN,2605
CN-2605-TEBAK-ZSNJ-01,8,LEGIV,W164,OREVO,CN,2605
CN-2605-TEBAK-ZSNT-01,1,TEBAK,R474,WUY,CN,2605
CN-2605-TEBAK-ZSNT-01,2,WUY,R343,GOSMA,CN,2605
CN-2605-TEBAK-ZSNT-01,3,GOSMA,W82,UPMAT,CN,2605
CN-2605-TEBAK-ZSNT-01,4,UPMAT,W56,IDPOG,CN,2605
CN-2605-TEBAK-ZSNT-01,5,IDPOG,A581,WHA,CN,2605
CN-2605-TEBAK-ZSNT-01,6,WHA,R343,OLRIS,CN,2605
CN-2605-TEBAK-ZSNT-01,7,OLRIS,G345,UNTAN,CN,2605
CN-2605-TEBAK-ZSNT-01,8,UNTAN,G330,PIKAS,CN,2605
CN-2605-TEBAK-ZSNT-01,9,PIKAS,W109,NTG,CN,2605
CN-2605-TEBAK-ZSOF-01,1,TEBAK,R474,WUY,CN,2605
CN-2605-TEBAK-ZSOF-01,2,WUY,R343,GOSMA,CN,2605
CN-2605-TEBAK-ZSOF-01,3,GOSMA,W82,UPMAT,CN,2605
CN-2605-TEBAK-ZSOF-01,4,UPMAT,W56,IDPOG,CN,2605
CN-2605-TEBAK-ZSOF-01,5,IDPOG,A581,WHA,CN,2605
CN-2605-TEBAK-ZSOF-01,6,WHA,R343,MIDOX,CN,2605
CN-2605-TEBAK-ZSPD-01,1,TEBAK,R474,WUY,CN,2605
CN-2605-TEBAK-ZSPD-01,2,WUY,R343,GOSMA,CN,2605
CN-2605-TEBAK-ZSPD-01,3,GOSMA,W82,UPMAT,CN,2605
CN-2605-TEBAK-ZSPD-01,4,UPMAT,W56,IDPOG,CN,2605
CN-2605-TEBAK-ZSPD-01,5,IDPOG,A581,WHA,CN,2605
CN-2605-TEBAK-ZSPD-01,6,WHA,R343,EKIMU,CN,2605
CN-2605-TEBAK-ZSQD-01,1,TEBAK,R474,WUY,CN,2605
CN-2605-TEBAK-ZSQD-01,2,WUY,R343,GOSMA,CN,2605
CN-2605-TEBAK-ZSQD-01,3,GOSMA,W82,UPMAT,CN,2605
CN-2605-TEBAK-ZSQD-01,4,UPMAT,W56,VADMO,CN,2605
CN-2605-TEBAK-ZSQD-01,5,VADMO,W4,WXI,CN,2605
CN-2605-TEBAK-ZSQD-01,6,WXI,W59,SUNOK,CN,2605
CN-2605-TEBAK-ZSQD-01,7,SUNOK,W103,YQG,CN,2605
CN-2605-TEBAK-ZSQD-01,8,YQG,W569,NOBUP,CN,2605
CN-2605-TEBAK-ZSQD-01,9,NOBUP,W4,HCH,CN,2605
CN-2605-TEBAK-ZSQD-01,10,HCH,W651,NOKUD,CN,2605
CN-2605-TEBAK-ZSQD-02,1,TEBAK,R474,WUY,CN,2605
CN-2605-TEBAK-ZSQD-02,2,WUY,R343,GOSMA,CN,2605
CN-2605-TEBAK-ZSQD-02,3,GOSMA,W82,UPMAT,CN,2605
CN-2605-TEBAK-ZSQD-02,4,UPMAT,W56,VADMO,CN,2605
CN-2605-TEBAK-ZSQD-02,5,VADMO,W4,WXI,CN,2605
CN-2605-TEBAK-ZSQD-02,6,WXI,W59,SUNOK,CN,2605
CN-2605-TEBAK-ZSQD-02,7,SUNOK,W103,WFG,CN,2605
CN-2605-TEBAK-ZSSH-01,1,TEBAK,R474,WUY,CN,2605
CN-2605-TEBAK-ZSSH-01,2,WUY,R343,GOSMA,CN,2605
CN-2605-TEBAK-ZSSH-01,3,GOSMA,W82,UPMAT,CN,2605
CN-2605-TEBAK-ZSSH-01,4,UPMAT,W56,IDPOG,CN,2605
CN-2605-TEBAK-ZSSH-01,5,IDPOG,A581,WHA,CN,2605
CN-2605-TEBAK-ZSSH-01,6,WHA,R343,MADUK,CN,2605
CN-2605-TEBAK-ZSSH-01,7,MADUK,W73,NOBEM,CN,2605
CN-2605-TEBAK-ZSSH-01,8,NOBEM,W95,OF,CN,2605
CN-2605-TEBAK-ZSSH-01,9,OF,W178,LAGAL,CN,2605
CN-2605-TEBAK-ZSSH-01,10,LAGAL,W525,HUN,CN,2605
CN-2605-TEBAK-ZSSS-01,1,TEBAK,R474,WUY,CN,2605
CN-2605-TEBAK-ZSSS-01,2,WUY,R343,GOSMA,CN,2605
CN-2605-TEBAK-ZSSS-01,3,GOSMA,W82,UPMAT,CN,2605
CN-2605-TEBAK-ZSSS-01,4,UPMAT,W56,IDPOG,CN,2605
CN-2605-TEBAK-ZSSS-01,5,IDPOG,A581,WHA,CN,2605
CN-2605-TEBAK-ZSSS-01,6,WHA,R343,PK,CN,2605
CN-2605-TEBAK-ZSTX-01,1,TEBAK,R474,GYA,CN,2605
CN-2605-TEBAK-ZSTX-01,2,GYA,B330,POU,CN,2605
CN-2605-TEBAK-ZSTX-01,3,POU,G471,SHL,CN,2605
CN-2605-TEBAK-ZSTX-01,4,SHL,W26,UPRIK,CN,2605
CN-2605-TEBAK-ZSTX-01,5,UPRIK,W41,OMDUP,CN,2605
CN-2605-TEBAK-ZSTX-01,6,OMDUP,G471,PLT,CN,2605
CN-2605-TEBAK-ZSTX-01,7,PLT,A599,ELNEX,CN,2605
CN-2605-TEBAK-ZSTX-01,8,ELNEX,G204,TXN,CN,2605
CN-2605-TEBAK-ZSXZ-01,1,TEBAK,R474,WUY,CN,2605
CN-2605-TEBAK-ZSXZ-01,2,WUY,R343,GOSMA,CN,2605
CN-2605-TEBAK-ZSXZ-01,3,GOSMA,W82,UPMAT,CN,2605
CN-2605-TEBAK-ZSXZ-01,4,UPMAT,W56,IDPOG,CN,2605
CN-2605-TEBAK-ZSXZ-01,5,IDPOG,A581,WHA,CN,2605
CN-2605-TEBAK-ZSXZ-01,6,WHA,R343,HFE,CN,2605
CN-2605-TEBAK-ZSXZ-01,7,HFE,W127,ATVIM,CN,2605
CN-2605-TEBAK-ZSYA-01,1,TEBAK,R474,WUY,CN,2605
