region_code,aip_cycle,airport_code,airport_role,route_id,route_code,direction,opposite_key
CN,2605,EBBR,departure,CN-2605-SARIN-ZLXY-02,SARIN-ZLXY-02,arrival,ZLXY
CN,2605,EBBR,departure,CN-2605-SARIN-ZUCK-01,SARIN-ZUCK-01,arrival,ZUCK
CN,2605,EBBR,departure,CN-2605-SARIN-ZUCK-02,SARIN-ZUCK-02,arrival,ZUCK
CN,2605,EBBR,departure,CN-2605-SARIN-ZUTF-01,SARIN-ZUTF-01,arrival,ZUTF
CN,2605,EBBR,departure,CN-2605-SARIN-ZUUU-01,SARIN-ZUUU-01,arrival,ZUUU
CN,2605,EBBR,arrival,CN-2605-ZBAA-INTIK-01,ZBAA-INTIK-01,departure,ZBAA
CN,2605,EBBR,arrival,CN-2605-ZBAA-PURPA-01,ZBAA-PURPA-01,departure,ZBAA
CN,2605,EBBR,arrival,CN-2605-ZBAA-PURPA-02,ZBAA-PURPA-02,departure,ZBAA
CN,2605,EBBR,arrival,CN-2605-ZBTJ-INTIK-01,ZBTJ-INTIK-01,departure,ZBTJ
CN,2605,EBBR,arrival,CN-2605-ZBTJ-SARIN-01,ZBTJ-SARIN-01,departure,ZBTJ
CN,2605,EBBR,arrival,CN-2605-ZGGG-MORIT-01,ZGGG-MORIT-01,departure,ZGGG
CN,2605,EBBR,arrival,CN-2605-ZGGG-SARIN-01,ZGGG-SARIN-01,departure,ZGGG
CN,2605,EBBR,arrival,CN-2605-ZGGG-SARIN-02,ZGGG-SARIN-02,departure,ZGGG
CN,2605,EBBR,arrival,CN-2605-ZGHA-NIXAL-01,ZGHA-NIXAL-01,departure,ZGHA
CN,2605,EBBR,arrival,CN-2605-ZGSZ-MORIT-01,ZGSZ-MORIT-01,departure,ZGSZ
CN,2605,EBBR,arrival,CN-2605-ZGSZ-NIXAL-01,ZGSZ-NIXAL-01,departure,ZGSZ
CN,2605,EBBR,arrival,CN-2605-ZGSZ-SARIN-01,ZGSZ-SARIN-01,departure,ZGSZ
CN,2605,EBBR,arrival,CN-2605-ZHCC-NIXAL-01,ZHCC-NIXAL-01,departure,ZHCC
CN,2605,EBBR,arrival,CN-2605-ZHCC-SARIN-01,ZHCC-SARIN-01,departure,ZHCC
CN,2605,EBBR,arrival,CN-2605-ZLXY-MORIT-01,ZLXY-MORIT-01,departure,ZLXY
CN,2605,EBBR,arrival,CN-2605-ZLXY-SARIN-01,ZLXY-SARIN-01,departure,ZLXY
CN,2605,EBBR,arrival,CN-2605-ZLXY-SARIN-02,ZLXY-SARIN-02,departure,ZLXY
CN,2605,EBBR,arrival,CN-2605-ZSNJ-NIXAL-01,ZSNJ-NIXAL-01,departure,ZSNJ
CN,2605,EBBR,arrival,CN-2605-ZSOF-NIXAL-01,ZSOF-NIXAL-01,departure,ZSOF
CN,2605,EBBR,arrival,CN-2605-ZSPD-INTIK-01,ZSPD-INTIK-01,departure,ZSPD
CN,2605,EBBR,arrival,CN-2605-ZSPD-NIXAL-01,ZSPD-NIXAL-01,departure,ZSPD
CN,2605,EBBR,arrival,CN-2605-ZSPD-SARIN-01,ZSPD-SARIN-01,departure,ZSPD
CN,2605,EBBR,arrival,CN-2605-ZSSS-NIXAL-01,ZSSS-NIXAL-01,departure,ZSSS
CN,2605,EBBR,arrival,CN-2605-ZUCK-MORIT-01,ZUCK-MORIT-01,departure,ZUCK
CN,2605,EBBR,arrival,CN-2605-ZUCK-SARIN-01,ZUCK-SARIN-01,departure,ZUCK
CN,2605,EBBR,arrival,CN-2605-ZUTF-MORIT-01,ZUTF-MORIT-01,departure,ZUTF
CN,2605,EBBR,arrival,CN-2605-ZUTF-SARIN-01,ZUTF-SARIN-01,departure,ZUTF
CN,2605,EBBR,arrival,CN-2605-ZUUU-SARIN-01,ZUUU-SARIN-01,departure,ZUUU
CN,2605,EBCI,departure,CN-2605-INTIK-ZBAA-01,INTIK-ZBAA-01,arrival,ZBAA
CN,2605,EBCI,departure,CN-2605-INTIK-ZBTJ-01,INTIK-ZBTJ-01,arrival,ZBTJ
CN,2605,EBCI,departure,CN-2605-MORIT-ZGGG-01,MORIT-ZGGG-01,arrival,ZGGG
CN,2605,EBCI,departure,CN-2605-MORIT-ZGSZ-01,MORIT-ZGSZ-01,arrival,ZGSZ
CN,2605,EBCI,departure,CN-2605-MORIT-ZLXY-01,MORIT-ZLXY-01,arrival,ZLXY
CN,2605,EBCI,departure,CN-2605-MORIT-ZUCK-01,MORIT-ZUCK-01,arrival,ZUCK
CN,2605,EBCI,departure,CN-2605-MORIT-ZUTF-01,MORIT-ZUTF-01,arrival,ZUTF
CN,2605,EBCI,departure,CN-2605-NIXAL-ZGHA-01,NIXAL-ZGHA-01,arrival,ZGHA
CN,2605,EBCI,departure,CN-2605-NIXAL-ZGSZ-01,NIXAL-ZGSZ-01,arrival,ZGSZ
CN,2605,EBCI,departure,CN-2605-NIXAL-ZHCC-01,NIXAL-ZHCC-01,arrival,ZHCC
CN,2605,EBCI,departure,CN-2605-NIXAL-ZSNJ-01,NIXAL-ZSNJ-01,arrival,ZSNJ
CN,2605,EBCI,departure,CN-2605-NIXAL-ZSOF-01,NIXAL-ZSOF-01,arrival,ZSOF
CN,2605,EBCI,departure,CN-2605-NIXAL-ZSPD-01,NIXAL-ZSPD-01,arrival,ZSPD
CN,2605,EBCI,departure,CN-2605-PURPA-ZSPD-01,PURPA-ZSPD-01,arrival,ZSPD
CN,2605,EBCI,departure,CN-2605-PURPA-ZSPD-02,PURPA-ZSPD-02,arrival,ZSPD
CN,2605,EBCI,departure,CN-2605-PURPA-ZSSS-01,PURPA-ZSSS-01,arrival,ZSSS
CN,2605,EBCI,departure,CN-2605-PURPA-ZSSS-02,PURPA-ZSSS-02,arrival,ZSSS
CN,2605,EBCI,departure,CN-2605-RULAD-ZHCC-01,RULAD-ZHCC-01,arrival,ZHCC
CN,2605,EBCI,departure,CN-2605-RULAD-ZSPD-01,RULAD-ZSPD-01,arrival,ZSPD
CN,2605,EBCI,departure,CN-2605-RULAD-ZSYT-01,RULAD-ZSYT-01,arrival,ZSYT
CN,2605,EBCI,departure,CN-2605-RULAD-ZUUU-01,RULAD-ZUUU-01,arrival,ZUUU
CN,2605,EBCI,departure,CN-2605-SARIN-ZBAA-01,SARIN-ZBAA-01,arrival,ZBAA
CN,2605,EBCI,departure,CN-2605-SARIN-ZBTJ-01,SARIN-ZBTJ-01,arrival,ZBTJ
CN,2605,EBCI,departure,CN-2605-SARIN-ZGGG-01,SARIN-ZGGG-01,arrival,ZGGG
CN,2605,EBCI,departure,CN-2605-SARIN-ZGGG-02,SARIN-ZGGG-02,arrival,ZGGG
CN,2605,EBCI,departure,CN-2605-SARIN-ZGSZ-01,SARIN-ZGSZ-01,arrival,ZGSZ
CN,2605,EBCI,departure,CN-2605-SARIN-ZGSZ-02,SARIN-ZGSZ-02,arrival,ZGSZ
CN,2605,EBCI,departure,CN-2605-SARIN-ZLXY-01,SARIN-ZLXY-01,arrival,ZLXY
CN,2605,EBCI,departure,CN-2605-SARIN-ZLXY-02,SARIN-ZLXY-02,arrival,ZLXY
CN,2605,EBCI,departure,CN-2605-SARIN-ZUCK-01,SARIN-ZUCK-01,arrival,ZUCK
CN,2605,EBCI,departure,CN-2605-SARIN-ZUCK-02,SARIN-ZUCK-02,arrival,ZUCK
CN,2605,EBCI,departure,CN-2605-SARIN-ZUTF-01,SARIN-ZUTF-01,arrival,ZUTF
CN,2605,EBCI,departure,CN-2605-SARIN-ZUUU-01,SARIN-ZUUU-01,arrival,ZUUU
CN,2605,EBCI,arrival,CN-2605-ZBAA-INTIK-01,ZBAA-INTIK-01,departure,ZBAA
CN,2605,EBCI,arrival,CN-2605-ZBAA-PURPA-01,ZBAA-PURPA-01,departure,ZBAA
CN,2605,EBCI,arrival,CN-2605-ZBAA-PURPA-02,ZBAA-PURPA-02,departure,ZBAA
CN,2605,EBCI,arrival,CN-2605-ZBTJ-INTIK-01,ZBTJ-INTIK-01,departure,ZBTJ
CN,2605,EBCI,arrival,CN-2605-ZBTJ-SARIN-01,ZBTJ-SARIN-01,departure,ZBTJ
CN,2605,EBCI,arrival,CN-2605-ZGGG-MORIT-01,ZGGG-MORIT-01,departure,ZGGG
CN,2605,EBCI,arrival,CN-2605-ZGGG-SARIN-01,ZGGG-SARIN-01,departure,ZGGG
CN,2605,EBCI,arrival,CN-2605-ZGGG-SARIN-02,ZGGG-SARIN-02,departure,ZGGG
CN,2605,EBCI,arrival,CN-2605-ZGHA-NIXAL-01,ZGHA-NIXAL-01,departure,ZGHA
CN,2605,EBCI,arrival,CN-2605-ZGSZ-MORIT-01,ZGSZ-MORIT-01,departure,ZGSZ
CN,2605,EBCI,arrival,CN-2605-ZGSZ-NIXAL-01,ZGSZ-NIXAL-01,departure,ZGSZ
CN,2605,EBCI,arrival,CN-2605-ZGSZ-SARIN-01,ZGSZ-SARIN-01,departure,ZGSZ
CN,2605,EBCI,arrival,CN-2605-ZHCC-NIXAL-01,ZHCC-NIXAL-01,departure,ZHCC
CN,2605,EBCI,arrival,CN-2605-ZHCC-SARIN-01,ZHCC-SARIN-01,departure,ZHCC
CN,2605,EBCI,arrival,CN-2605-ZLXY-MORIT-01,ZLXY-MORIT-01,departure,ZLXY
CN,2605,EBCI,arrival,CN-2605-ZLXY-SARIN-01,ZLXY-SARIN-01,departure,ZLXY
CN,2605,EBCI,arrival,CN-2605-ZLXY-SARIN-02,ZLXY-SARIN-02,departure,ZLXY
CN,2605,EBCI,arrival,CN-2605-ZSNJ-NIXAL-01,ZSNJ-NIXAL-01,departure,ZSNJ
CN,2605,EBCI,arrival,CN-2605-ZSOF-NIXAL-01,ZSOF-NIXAL-01,departure,ZSOF
CN,2605,EBCI,arrival,CN-2605-ZSPD-INTIK-01,ZSPD-INTIK-01,departure,ZSPD
CN,2605,EBCI,arrival,CN-2605-ZSPD-NIXAL-01,ZSPD-NIXAL-01,departure,ZSPD
CN,2605,EBCI,arrival,CN-2605-ZSPD-SARIN-01,ZSPD-SARIN-01,departure,ZSPD
CN,2605,EBCI,arrival,CN-2605-ZSSS-NIXAL-01,ZSSS-NIXAL-01,departure,ZSSS
CN,2605,EBCI,arrival,CN-2605-ZUCK-MORIT-01,ZUCK-MORIT-01,departure,ZUCK
CN,2605,EBCI,arrival,CN-2605-ZUCK-SARIN-01,ZUCK-SARIN-01,departure,ZUCK
CN,2605,EBCI,arrival,CN-2605-ZUTF-MORIT-01,ZUTF-MORIT-01,departure,ZUTF
CN,2605,EBCI,arrival,CN-2605-ZUTF-SARIN-01,ZUTF-SARIN-01,departure,ZUTF
CN,2605,EBCI,arrival,CN-2605-ZUUU-SARIN-01,ZUUU-SARIN-01,departure,ZUUU
CN,2605,EBLG,departure,CN-2605-INTIK-ZBTJ-01,INTIK-ZBTJ-01,arrival,ZBTJ
CN,2605,EBLG,departure,CN-2605-KAMUD-ZGGG-01,KAMUD-ZGGG-01,arrival,ZGGG
CN,2605,EBLG,departure,CN-2605-KAMUD-ZSPD-01,KAMUD-ZSPD-01,arrival,ZSPD
CN,2605,EBLG,departure,CN-2605-LINSO-ZGGG-01,LINSO-ZGGG-01,arrival,ZGGG
CN,2605,EBLG,departure,CN-2605-LINSO-ZHHH-01,LINSO-ZHHH-01,arrival,ZHHH
CN,2605,EBLG,departure,CN-2605-LINSO-ZSPD-01,LINSO-ZSPD-01,arrival,ZSPD
CN,2605,EBLG,departure,CN-2605-MORIT-ZGSZ-01,MORIT-ZGSZ-01,arrival,ZGSZ
CN,2605,EBLG,departure,CN-2605-MORIT-ZUUU-01,MORIT-ZUUU-01,arrival,ZUUU
CN,2605,EBLG,departure,CN-2605-NIXAL-ZGHA-01,NIXAL-ZGHA-01,arrival,ZGHA
CN,2605,EBLG,departure,CN-2605-NIXAL-ZGSZ-01,NIXAL-ZGSZ-01,arrival,ZGSZ
CN,2605,EBLG,departure,CN-2605-NIXAL-ZHCC-01,NIXAL-ZHCC-01,arrival,ZHCC
CN,2605,EBLG,departure,CN-2605-NIXAL-ZHEC-01,NIXAL-ZHEC-01,arrival,ZHEC
CN,2605,EBLG,departure,CN-2605-NIXAL-ZHHH-01,NIXAL-ZHHH-01,arrival,ZHHH
CN,2605,EBLG,departure,CN-2605-NIXAL-ZSCN-01,NIXAL-ZSCN-01,arrival,ZSCN
CN,2605,EBLG,departure,CN-2605-NIXAL-ZSHC-01,NIXAL-ZSHC-01,arrival,ZSHC
CN,2605,EBLG,departure,CN-2605-NIXAL-ZSNJ-01,NIXAL-ZSNJ-01,arrival,ZSNJ
CN,2605,EBLG,departure,CN-2605-NIXAL-ZSPD-01,NIXAL-ZSPD-01,arrival,ZSPD
CN,2605,EBLG,departure,CN-2605-POLHO-ZSHC-01,POLHO-ZSHC-01,arrival,ZSHC
CN,2605,EBLG,departure,CN-2605-POLHO-ZSJN-01,POLHO-ZSJN-01,arrival,ZSJN
CN,2605,EBLG,departure,CN-2605-POLHO-ZSPD-01,POLHO-ZSPD-01,arrival,ZSPD
CN,2605,EBLG,departure,CN-2605-RULAD-ZHCC-01,RULAD-ZHCC-01,arrival,ZHCC
CN,2605,EBLG,departure,CN-2605-RULAD-ZSPD-01,RULAD-ZSPD-01,arrival,ZSPD
CN,2605,EBLG,departure,CN-2605-RULAD-ZUUU-01,RULAD-ZUUU-01,arrival,ZUUU
CN,2605,EBLG,departure,CN-2605-SARIN-ZGGG-01,SARIN-ZGGG-01,arrival,ZGGG
CN,2605,EBLG,departure,CN-2605-SARIN-ZSCN-02,SARIN-ZSCN-02,arrival,ZSCN
CN,2605,EBLG,departure,CN-2605-SARIN-ZSHC-01,SARIN-ZSHC-01,arrival,ZSHC
CN,2605,EBLG,departure,CN-2605-SARIN-ZSJN-01,SARIN-ZSJN-01,arrival,ZSJN
CN,2605,EBLG,departure,CN-2605-SARIN-ZUCK-01,SARIN-ZUCK-01,arrival,ZUCK
CN,2605,EBLG,departure,CN-2605-SARIN-ZUUU-01,SARIN-ZUUU-01,arrival,ZUUU
CN,2605,EBLG,departure,CN-2605-SARIN-ZWWW-01,SARIN-ZWWW-01,arrival,ZWWW
CN,2605,EBLG,arrival,CN-2605-ZBTJ-INTIK-01,ZBTJ-INTIK-01,departure,ZBTJ
CN,2605,EBLG,arrival,CN-2605-ZGGG-NIXAL-01,ZGGG-NIXAL-01,departure,ZGGG
CN,2605,EBLG,arrival,CN-2605-ZGGG-SARIN-01,ZGGG-SARIN-01,departure,ZGGG
CN,2605,EBLG,arrival,CN-2605-ZGHA-NIXAL-01,ZGHA-NIXAL-01,departure,ZGHA
CN,2605,EBLG,arrival,CN-2605-ZGSZ-NIXAL-01,ZGSZ-NIXAL-01,departure,ZGSZ
CN,2605,EBLG,arrival,CN-2605-ZHCC-NIXAL-01,ZHCC-NIXAL-01,departure,ZHCC
CN,2605,EBLG,arrival,CN-2605-ZHCC-SARIN-01,ZHCC-SARIN-01,departure,ZHCC
CN,2605,EBLG,arrival,CN-2605-ZHEC-NIXAL-01,ZHEC-NIXAL-01,departure,ZHEC
CN,2605,EBLG,arrival,CN-2605-ZHHH-NIXAL-01,ZHHH-NIXAL-01,departure,ZHHH
CN,2605,EBLG,arrival,CN-2605-ZSCN-NIXAL-01,ZSCN-NIXAL-01,departure,ZSCN
CN,2605,EBLG,arrival,CN-2605-ZSHC-NIXAL-01,ZSHC-NIXAL-01,departure,ZSHC
CN,2605,EBLG,arrival,CN-2605-ZSHC-POLHO-01,ZSHC-POLHO-01,departure,ZSHC
CN,2605,EBLG,arrival,CN-2605-ZSHC-SARIN-01,ZSHC-SARIN-01,departure,ZSHC
CN,2605,EBLG,arrival,CN-2605-ZSNJ-NIXAL-01,ZSNJ-NIXAL-01,departure,ZSNJ
CN,2605,EBLG,arrival,CN-2605-ZSPD-NIXAL-01,ZSPD-NIXAL-01,departure,ZSPD
CN,2605,EBLG,arrival,CN-2605-ZSPD-POLHO-01,ZSPD-POLHO-01,departure,ZSPD
CN,2605,EBLG,arrival,CN-2605-ZSPD-SARIN-01,ZSPD-SARIN-01,departure,ZSPD
CN,2605,EBLG,arrival,CN-2605-ZSYT-POLHO-01,ZSYT-POLHO-01,departure,ZSYT
CN,2605,EBLG,arrival,CN-2605-ZUCK-MORIT-01,ZUCK-MORIT-01,departure,ZUCK
CN,2605,EBLG,arrival,CN-2605-ZUCK-SARIN-01,ZUCK-SARIN-01,departure,ZUCK
CN,2605,EBLG,arrival,CN-2605-ZUUU-MORIT-01,ZUUU-MORIT-01,departure,ZUUU
CN,2605,EBLG,arrival,CN-2605-ZUUU-SARIN-01,ZUUU-SARIN-01,departure,ZUUU
CN,2605,EBLG,arrival,CN-2605-ZWWW-SARIN-01,ZWWW-SARIN-01,departure,ZWWW
CN,2605,EDAC,departure,CN-2605-NIXAL-ZGSZ-01,NIXAL-ZGSZ-01,arrival,ZGSZ
CN,2605,EDAC,departure,CN-2605-NIXAL-ZHCC-01,NIXAL-ZHCC-01,arrival,ZHCC
CN,2605,EDAC,departure,CN-2605-NIXAL-ZSPD-01,NIXAL-ZSPD-01,arrival,ZSPD
CN,2605,EDAC,departure,CN-2605-POLHO-ZSPD-01,POLHO-ZSPD-01,arrival,ZSPD
CN,2605,EDAC,departure,CN-2605-RULAD-ZSPD-01,RULAD-ZSPD-01,arrival,ZSPD
CN,2605,EDAC,departure,CN-2605-SARIN-ZSPD-02,SARIN-ZSPD-02,arrival,ZSPD
CN,2605,EDAC,arrival,CN-2605-ZGSZ-NIXAL-01,ZGSZ-NIXAL-01,departure,ZGSZ
CN,2605,EDAC,arrival,CN-2605-ZGSZ-RULAD-01,ZGSZ-RULAD-01,departure,ZGSZ
CN,2605,EDAC,arrival,CN-2605-ZHCC-NIXAL-01,ZHCC-NIXAL-01,departure,ZHCC
CN,2605,EDAC,arrival,CN-2605-ZSPD-NIXAL-01,ZSPD-NIXAL-01,departure,ZSPD
CN,2605,EDAC,arrival,CN-2605-ZSPD-POLHO-01,ZSPD-POLHO-01,departure,ZSPD
CN,2605,EDAC,arrival,CN-2605-ZSPD-RULAD-01,ZSPD-RULAD-01,departure,ZSPD
CN,2605,EDAC,arrival,CN-2605-ZSPD-SARIN-01,ZSPD-SARIN-01,departure,ZSPD
CN,2605,EDDB,departure,CN-2605-INTIK-ZBAA-01,INTIK-ZBAA-01,arrival,ZBAA
CN,2605,EDDB,arrival,CN-2605-ZBAA-INTIK-01,ZBAA-INTIK-01,departure,ZBAA
CN,2605,EDDF,departure,CN-2605-INTIK-ZBAA-01,INTIK-ZBAA-01,arrival,ZBAA
CN,2605,EDDF,departure,CN-2605-INTIK-ZBAD-01,INTIK-ZBAD-01,arrival,ZBAD
CN,2605,EDDF,departure,CN-2605-INTIK-ZBTJ-01,INTIK-ZBTJ-01,arrival,ZBTJ
CN,2605,EDDF,departure,CN-2605-INTIK-ZYCC-01,INTIK-ZYCC-01,arrival,ZYCC
CN,2605,EDDF,departure,CN-2605-INTIK-ZYTX-01,INTIK-ZYTX-01,arrival,ZYTX
CN,2605,EDDF,departure,CN-2605-LINSO-ZGGG-01,LINSO-ZGGG-01,arrival,ZGGG
CN,2605,EDDF,departure,CN-2605-MORIT-ZGGG-01,MORIT-ZGGG-01,arrival,ZGGG
CN,2605,EDDF,departure,CN-2605-MORIT-ZGSZ-01,MORIT-ZGSZ-01,arrival,ZGSZ
CN,2605,EDDF,departure,CN-2605-MORIT-ZUCK-01,MORIT-ZUCK-01,arrival,ZUCK
CN,2605,EDDF,departure,CN-2605-MORIT-ZUTF-01,MORIT-ZUTF-01,arrival,ZUTF
CN,2605,EDDF,departure,CN-2605-MORIT-ZUUU-01,MORIT-ZUUU-01,arrival,ZUUU
CN,2605,EDDF,departure,CN-2605-NIXAL-ZGHA-01,NIXAL-ZGHA-01,arrival,ZGHA
CN,2605,EDDF,departure,CN-2605-NIXAL-ZGSZ-01,NIXAL-ZGSZ-01,arrival,ZGSZ
CN,2605,EDDF,departure,CN-2605-NIXAL-ZHCC-01,NIXAL-ZHCC-01,arrival,ZHCC
CN,2605,EDDF,departure,CN-2605-NIXAL-ZHEC-01,NIXAL-ZHEC-01,arrival,ZHEC
CN,2605,EDDF,departure,CN-2605-NIXAL-ZHHH-01,NIXAL-ZHHH-01,arrival,ZHHH
CN,2605,EDDF,departure,CN-2605-NIXAL-ZSAM-01,NIXAL-ZSAM-01,arrival,ZSAM
CN,2605,EDDF,departure,CN-2605-NIXAL-ZSHC-01,NIXAL-ZSHC-01,arrival,ZSHC
CN,2605,EDDF,departure,CN-2605-NIXAL-ZSNJ-01,NIXAL-ZSNJ-01,arrival,ZSNJ
CN,2605,EDDF,departure,CN-2605-NIXAL-ZSPD-01,NIXAL-ZSPD-01,arrival,ZSPD
CN,2605,EDDF,departure,CN-2605-NIXAL-ZUUU-01,NIXAL-ZUUU-01,arrival,ZUUU
CN,2605,EDDF,departure,CN-2605-POLHO-ZSHC-01,POLHO-ZSHC-01,arrival,ZSHC
CN,2605,EDDF,departure,CN-2605-POLHO-ZSPD-01,POLHO-ZSPD-01,arrival,ZSPD
CN,2605,EDDF,departure,CN-2605-POLHO-ZSQD-01,POLHO-ZSQD-01,arrival,ZSQD
CN,2605,EDDF,departure,CN-2605-RULAD-ZBAA-01,RULAD-ZBAA-01,arrival,ZBAA
CN,2605,EDDF,departure,CN-2605-RULAD-ZHCC-01,RULAD-ZHCC-01,arrival,ZHCC
CN,2605,EDDF,departure,CN-2605-RULAD-ZSPD-01,RULAD-ZSPD-01,arrival,ZSPD
CN,2605,EDDF,departure,CN-2605-SARIN-ZBAA-01,SARIN-ZBAA-01,arrival,ZBAA
CN,2605,EDDF,departure,CN-2605-SARIN-ZGGG-01,SARIN-ZGGG-01,arrival,ZGGG
CN,2605,EDDF,departure,CN-2605-SARIN-ZGSZ-01,SARIN-ZGSZ-01,arrival,ZGSZ
CN,2605,EDDF,departure,CN-2605-SARIN-ZSPD-01,SARIN-ZSPD-01,arrival,ZSPD
CN,2605,EDDF,departure,CN-2605-SARIN-ZSPD-02,SARIN-ZSPD-02,arrival,ZSPD
CN,2605,EDDF,departure,CN-2605-SARIN-ZUCK-01,SARIN-ZUCK-01,arrival,ZUCK
CN,2605,EDDF,departure,CN-2605-SARIN-ZUTF-01,SARIN-ZUTF-01,arrival,ZUTF
CN,2605,EDDF,departure,CN-2605-SARIN-ZUUU-01,SARIN-ZUUU-01,arrival,ZUUU
CN,2605,EDDF,departure,CN-2605-SARIN-ZWWW-01,SARIN-ZWWW-01,arrival,ZWWW
CN,2605,EDDF,departure,CN-2605-TELOK-ZSPD-01,TELOK-ZSPD-01,arrival,ZSPD
CN,2605,EDDF,departure,CN-2605-TELOK-ZYTX-01,TELOK-ZYTX-01,arrival,ZYTX
CN,2605,EDDF,arrival,CN-2605-ZBAA-INTIK-01,ZBAA-INTIK-01,departure,ZBAA
CN,2605,EDDF,arrival,CN-2605-ZBAA-POLHO-01,ZBAA-POLHO-01,departure,ZBAA
CN,2605,EDDF,arrival,CN-2605-ZBAA-SARIN-01,ZBAA-SARIN-01,departure,ZBAA
CN,2605,EDDF,arrival,CN-2605-ZBAD-INTIK-01,ZBAD-INTIK-01,departure,ZBAD
CN,2605,EDDF,arrival,CN-2605-ZBTJ-INTIK-01,ZBTJ-INTIK-01,departure,ZBTJ
CN,2605,EDDF,arrival,CN-2605-ZGGG-LINSO-01,ZGGG-LINSO-01,departure,ZGGG
CN,2605,EDDF,arrival,CN-2605-ZGGG-MORIT-01,ZGGG-MORIT-01,departure,ZGGG
CN,2605,EDDF,arrival,CN-2605-ZGGG-NIXAL-01,ZGGG-NIXAL-01,departure,ZGGG
CN,2605,EDDF,arrival,CN-2605-ZGGG-SARIN-01,ZGGG-SARIN-01,departure,ZGGG
CN,2605,EDDF,arrival,CN-2605-ZGHA-NIXAL-01,ZGHA-NIXAL-01,departure,ZGHA
CN,2605,EDDF,arrival,CN-2605-ZGSZ-MORIT-01,ZGSZ-MORIT-01,departure,ZGSZ
CN,2605,EDDF,arrival,CN-2605-ZGSZ-NIXAL-01,ZGSZ-NIXAL-01,departure,ZGSZ
CN,2605,EDDF,arrival,CN-2605-ZGSZ-SARIN-01,ZGSZ-SARIN-01,departure,ZGSZ
CN,2605,EDDF,arrival,CN-2605-ZHCC-NIXAL-01,ZHCC-NIXAL-01,departure,ZHCC
CN,2605,EDDF,arrival,CN-2605-ZHCC-SARIN-01,ZHCC-SARIN-01,departure,ZHCC
CN,2605,EDDF,arrival,CN-2605-ZHEC-NIXAL-01,ZHEC-NIXAL-01,departure,ZHEC
CN,2605,EDDF,arrival,CN-2605-ZHHH-NIXAL-01,ZHHH-NIXAL-01,departure,ZHHH
CN,2605,EDDF,arrival,CN-2605-ZSAM-NIXAL-01,ZSAM-NIXAL-01,departure,ZSAM
CN,2605,EDDF,arrival,CN-2605-ZSHC-NIXAL-01,ZSHC-NIXAL-01,departure,ZSHC
CN,2605,EDDF,arrival,CN-2605-ZSHC-POLHO-01,ZSHC-POLHO-01,departure,ZSHC
CN,2605,EDDF,arrival,CN-2605-ZSNJ-NIXAL-01,ZSNJ-NIXAL-01,departure,ZSNJ
CN,2605,EDDF,arrival,CN-2605-ZSNJ-POLHO-01,ZSNJ-POLHO-01,departure,ZSNJ
CN,2605,EDDF,arrival,CN-2605-ZSPD-NIXAL-01,ZSPD-NIXAL-01,departure,ZSPD
CN,2605,EDDF,arrival,CN-2605-ZSPD-POLHO-01,ZSPD-POLHO-01,departure,ZSPD
CN,2605,EDDF,arrival,CN-2605-ZSPD-RULAD-01,ZSPD-RULAD-01,departure,ZSPD
CN,2605,EDDF,arrival,CN-2605-ZSPD-SARIN-01,ZSPD-SARIN-01,departure,ZSPD
CN,2605,EDDF,arrival,CN-2605-ZSPD-TELOK-01,ZSPD-TELOK-01,departure,ZSPD
CN,2605,EDDF,arrival,CN-2605-ZUCK-MORIT-01,ZUCK-MORIT-01,departure,ZUCK
CN,2605,EDDF,arrival,CN-2605-ZUCK-SARIN-01,ZUCK-SARIN-01,departure,ZUCK
CN,2605,EDDF,arrival,CN-2605-ZUCK-SARIN-02,ZUCK-SARIN-02,departure,ZUCK
CN,2605,EDDF,arrival,CN-2605-ZUTF-MORIT-01,ZUTF-MORIT-01,departure,ZUTF
CN,2605,EDDF,arrival,CN-2605-ZUTF-SARIN-01,ZUTF-SARIN-01,departure,ZUTF
CN,2605,EDDF,arrival,CN-2605-ZUUU-MORIT-01,ZUUU-MORIT-01,departure,ZUUU
CN,2605,EDDF,arrival,CN-2605-ZUUU-NIXAL-01,ZUUU-NIXAL-01,departure,ZUUU
CN,2605,EDDF,arrival,CN-2605-ZUUU-SARIN-01,ZUUU-SARIN-01,departure,ZUUU
CN,2605,EDDF,arrival,CN-2605-ZWWW-SARIN-01,ZWWW-SARIN-01,departure,ZWWW
CN,2605,EDDF,arrival,CN-2605-ZYCC-INTIK-01,ZYCC-INTIK-01,departure,ZYCC
CN,2605,EDDF,arrival,CN-2605-ZYTX-TELOK-01,ZYTX-TELOK-01,departure,ZYTX
CN,2605,EDDH,departure,CN-2605-INTIK-ZBAA-01,INTIK-ZBAA-01,arrival,ZBAA
CN,2605,EDDH,departure,CN-2605-NIXAL-ZSPD-01,NIXAL-ZSPD-01,arrival,ZSPD
CN,2605,EDDH,arrival,CN-2605-ZSPD-NIXAL-01,ZSPD-NIXAL-01,departure,ZSPD
CN,2605,EDDK,departure,CN-2605-RULAD-ZUUU-01,RULAD-ZUUU-01,arrival,ZUUU
CN,2605,EDDK,departure,CN-2605-SARIN-ZSPD-01,SARIN-ZSPD-01,arrival,ZSPD
CN,2605,EDDK,arrival,CN-2605-ZGGG-SARIN-01,ZGGG-SARIN-01,departure,ZGGG
