time_s,phase,airspeed_kts,groundSpeed_kts,altitude_ft,verticalSpeed_fpm,pitch_deg,roll_deg,yaw_deg,alpha_deg,stallAlpha_deg,stallSpeed_kts,stallWarning,stall,pitchRate_deg_s,rollRate_deg_s,yawRate_deg_s,ctrlElevator,ctrlAileron,ctrlRudder,ctrlThrottle,effElevator,effAileron,effRudder,motionEnabled,eng1_n1,eng2_n1,eng1_failed,eng2_failed,eng1_fire,eng2_fire,hydPressA_psi,hydPressB_psi,elecVolts,onGround
1.48,climb_cruise,448.2,448.2,34996.1,-223,0.40,0.62,357.39,0.65,15.0,125.0,0,0,-1.38,-8.68,-5.70,-0.075,0.050,0.027,1.000,0.100,0.100,0.100,1,47.3,90.9,763,787,1,0,1,0,16,16,116,0
1.50,climb_cruise,448.1,448.1,34996.0,-229,0.37,0.45,357.27,0.64,15.0,125.0,0,0,-0.98,-8.91,-5.72,-0.080,0.056,0.029,1.000,0.100,0.100,0.100,1,47.2,91.0,763,788,1,0,1,0,16,16,115,0
1.52,climb_cruise,448.1,448.1,34995.9,-234,0.36,0.27,357.16,0.64,15.0,125.0,0,0,-0.60,-9.10,-5.62,-0.086,0.063,0.030,1.000,0.100,0.100,0.100,1,47.1,91.1,763,788,1,0,1,0,16,16,116,0
1.54,climb_cruise,448.1,448.1,34995.8,-239,0.35,0.08,357.05,0.64,15.0,125.0,0,0,-0.25,-9.25,-5.42,-0.090,0.069,0.032,1.000,0.100,0.100,0.100,1,47.1,91.2,763,788,1,0,1,0,16,16,115,0
1.56,climb_cruise,448.1,448.1,34995.7,-244,0.35,-0.10,356.94,0.66,15.0,125.0,0,0,0.05,-9.36,-5.15,-0.095,0.075,0.033,1.000,0.100,0.100,0.100,1,47.0,91.3,763,788,1,0,1,0,16,16,116,0
1.58,climb_cruise,448.1,448.1,34995.7,-249,0.35,-0.29,356.84,0.68,15.0,125.0,0,0,0.30,-9.43,-4.82,-0.099,0.081,0.035,1.000,0.100,0.100,0.100,1,46.9,91.4,763,788,1,0,1,0,16,16,115,0
1.60,climb_cruise,448.0,448.0,34995.6,-254,0.36,-0.48,356.75,0.70,15.0,125.0,0,0,0.50,-9.47,-4.45,-0.102,0.087,0.037,1.000,0.100,0.100,0.100,1,46.8,91.5,763,788,1,0,1,0,16,16,115,0
1.62,climb_cruise,448.0,448.0,34995.5,-259,0.37,-0.67,356.66,0.73,15.0,125.0,0,0,0.64,-9.48,-4.06,-0.106,0.093,0.038,1.000,0.100,0.100,0.100,1,46.7,91.7,763,789,1,0,1,0,16,16,114,0
1.64,climb_cruise,448.0,448.0,34995.4,-264,0.38,-0.86,356.58,0.76,15.0,125.0,0,0,0.72,-9.45,-3.65,-0.108,0.099,0.040,1.000,0.100,0.100,0.100,1,46.6,91.8,763,789,1,0,1,0,16,16,115,0
1.66,climb_cruise,448.0,448.0,34995.3,-268,0.39,-1.05,356.51,0.79,15.0,125.0,0,0,0.75,-9.40,-3.24,-0.111,0.104,0.041,1.000,0.100,0.100,0.100,1,46.5,91.9,763,789,1,0,1,0,16,16,115,0
1.68,climb_cruise,448.0,448.0,34995.2,-273,0.41,-1.24,356.45,0.82,15.0,125.0,0,0,0.73,-9.33,-2.84,-0.113,0.110,0.043,1.000,0.100,0.100,0.100,1,46.4,92.0,763,789,1,0,1,0,16,16,115,0
1.70,climb_cruise,447.9,447.9,34995.1,-277,0.42,-1.42,356.40,0.85,15.0,125.0,0,0,0.68,-9.23,-2.45,-0.115,0.115,0.044,1.000,0.100,0.100,0.100,1,46.3,92.1,763,789,1,0,1,0,16,16,115,0
1.72,climb_cruise,447.9,447.9,34995.0,-281,0.43,-1.61,356.35,0.88,15.0,125.0,0,0,0.60,-9.11,-2.09,-0.117,0.120,0.045,1.000,0.100,0.100,0.100,1,46.2,92.2,763,790,1,0,1,0,16,16,115,0
1.74,climb_cruise,447.9,447.9,34994.9,-285,0.44,-1.79,356.31,0.91,15.0,125.0,0,0,0.49,-8.98,-1.75,-0.119,0.125,0.046,1.000,0.100,0.100,0.100,1,46.1,92.3,763,790,1,0,1,0,16,16,114,0
